,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vSI,vSL,vCU,SL_ba,FF_ba,CU_ba,CH_ba,FS_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-08-16,716962,Flyout,field_out,True,642715,477132,Willy Adames,Clayton Kershaw,0,0,0,ec5382c6-507e-47cd-8b95-779b963376a7,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
11,2023-08-16,716962,Walk,walk,False,655316,477132,Andruw Monasterio,Clayton Kershaw,0,0,0,c21f53fc-2658-4150-b2b7-3f06739a715b,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
12,2023-08-16,716962,Flyout,field_out,True,686217,477132,Sal Frelick,Clayton Kershaw,1,1,0,e84eee3f-3abd-4bea-966b-673e0f90f9c8,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
13,2023-08-16,716962,Flyout,field_out,True,686894,477132,Joey Wiemer,Clayton Kershaw,0,0,0,de5bcb6e-d4b2-4c7d-bddf-067d2998e3cd,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
14,2023-08-16,716962,Groundout,field_out,True,571771,489119,Enrique Hernández,Wade Miley,0,0,0,e92afcb4-af8c-4b47-804c-a94e2b86577f,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
15,2023-08-16,716962,Strikeout,strikeout,True,621035,489119,Chris Taylor,Wade Miley,0,0,0,0f80236a-1660-4559-93f1-5ed0edeb0447,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
16,2023-08-16,716962,Home Run,home_run,False,500743,489119,Miguel Rojas,Wade Miley,0,0,0,31968c5d-3616-424b-a661-6eb19052f875,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
17,2023-08-16,716962,Single,single,False,605141,489119,Mookie Betts,Wade Miley,0,0,0,96bc045e-9795-4fbc-b23e-fcd02ad30179,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
18,2023-08-16,716962,Double,double,False,518692,489119,Freddie Freeman,Wade Miley,0,0,1,a4bdc316-f11a-40f1-bf51-d07faea2a40d,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
19,2023-08-16,716962,Single,single,False,669257,489119,Will Smith,Wade Miley,0,0,0,02b6e480-a8cc-437e-8744-d3b561061bdf,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
20,2023-08-16,716962,Catcher Interference,catcher_interf,False,502110,489119,J.D. Martinez,Wade Miley,1,0,1,e43ab342-08f4-4ede-b18a-581eab9e4551,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
21,2023-08-16,716962,Groundout,field_out,True,642708,489119,Amed Rosario,Wade Miley,0,0,0,2936ca11-08df-4ee7-a9ba-6884231f2321,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
22,2023-08-16,716962,Strikeout,strikeout,True,605119,477132,Brian Anderson,Clayton Kershaw,0,0,0,6f946943-70e7-4ee9-a73e-53f9d0335a2b,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
23,2023-08-16,716962,Groundout,field_out,True,592885,477132,Christian Yelich,Clayton Kershaw,1,0,0,5071b0bc-d26a-42fd-816c-d1efffaf0b84,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
24,2023-08-16,716962,Double,double,False,661388,477132,William Contreras,Clayton Kershaw,0,0,0,06643dba-185f-4480-8fdf-de3fbda49b0d,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
25,2023-08-16,716962,Groundout,field_out,True,467793,477132,Carlos Santana,Clayton Kershaw,1,0,0,e99073d2-e052-4dbf-bae4-984fadf6f0cd,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
26,2023-08-16,716962,Strikeout,strikeout,True,571970,489119,Max Muncy,Wade Miley,0,0,0,30a60d0e-30f2-44bd-8bfb-0ada1303d22e,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
27,2023-08-16,716962,Flyout,field_out,True,571771,489119,Enrique Hernández,Wade Miley,0,0,0,67302bac-9105-4229-8225-43afb5947b0e,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
28,2023-08-16,716962,Walk,walk,False,621035,489119,Chris Taylor,Wade Miley,1,0,0,77bd8147-4673-42ae-9cbe-7ffe56e12aa3,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
29,2023-08-16,716962,Groundout,field_out,True,500743,489119,Miguel Rojas,Wade Miley,1,1,0,a3324791-e45c-45b2-9840-a5fbafff401c,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
30,2023-08-16,716962,Flyout,field_out,True,592192,477132,Mark Canha,Clayton Kershaw,0,0,0,b4ce9abb-fb63-41c7-a8d4-fa577762f608,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
31,2023-08-16,716962,Double,double,False,642715,477132,Willy Adames,Clayton Kershaw,0,0,0,c292dc9d-60fb-4b5f-9b80-6bcab4feb36c,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
32,2023-08-16,716962,Walk,walk,False,655316,477132,Andruw Monasterio,Clayton Kershaw,1,0,0,0162477d-bb92-43be-b56c-0c5eb94ca3e5,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
33,2023-08-16,716962,Double Play,double_play,True,686217,477132,Sal Frelick,Clayton Kershaw,0,0,1,20d41b3d-24e1-4399-aad7-b70530537e77,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,
34,2023-08-16,716962,Single,single,False,605141,489119,Mookie Betts,Wade Miley,1,1,0,681cce45-bf68-4ca2-81c7-9528d426b1a3,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,,,,0.046,0.195,,0.049,0.022000000000000002,0.24600000000000002,0.46,,-2.53,0.62,2.01,0.6,90.4,,90.7,79.1,75.8,0.192,0.198,,0.219,,0.333,101.0,103.0,101.0,0.44299999999999995,1.07,87.1,0.232,,,,,,
