date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C
2024-05-25,745658,Forceout,force_out,True,680869,661527,Zack Gelof,Seth Martinez,1,da7b990d-5e18-46cd-9907-7953c8ef4879,661527.0,sethmartinez,"Martinez, S",Right,Seth Martinez,HOU,2.42,3.22,44.2,101.0,96.0,97.0,0.796,6.04,3.02,6.65,0.81,1.14,0.244,0.42,0.221,0.305,0.393,47.0,99.0,89.0,103.0,103.0,93.0,135.0,100.0,108.0,0.212,0.327,0.155,2.47,0.1,-0.57,84.9,89.8,79.2,0.179,0.256,0.13,0.191,0.426,0.337,0.259,0.37,0.292,73.0,100.0,94.0,,,,,,,0.306,,,1.96,,,90.9,,,0.213,0.298,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745653,Strikeout,strikeout,True,680869,669854,Zack Gelof,Ronel Blanco,0,3f7e942a-234f-475d-b83d-77fceedd2681,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,,,,84.0,103.0,100.0,,0.323,0.255,,2.64,0.1,85.1,,86.3,,,,0.164,0.224,0.31,0.179,0.366,0.353,81.0,94.0,87.0,,,,,,,0.368,,,0.03,,,93.4,,,0.179,0.439,0.188,,,,0.0,0.0,0.476,73.0,98.0,101.0,0.054,2.82,79.1,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745653,Groundout,field_out,True,680869,669854,Zack Gelof,Ronel Blanco,0,ab42c019-d865-4cc8-99d5-da84dde75a34,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,,,,84.0,103.0,100.0,,0.323,0.255,,2.64,0.1,85.1,,86.3,,,,0.164,0.224,0.31,0.179,0.366,0.353,81.0,94.0,87.0,,,,,,,0.368,,,0.03,,,93.4,,,0.179,0.439,0.188,,,,0.0,0.0,0.476,73.0,98.0,101.0,0.054,2.82,79.1,,,,,,,,,,,,,,,,,,,,,
2024-05-26,745653,Walk,walk,False,680869,650556,Zack Gelof,Bryan Abreu,0,055db102-16c3-40b4-8683-1b53bfa13053,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.04,3.54,47.1,96.0,125.0,101.0,0.708,12.93,4.75,7.42,1.14,1.1,0.321,0.358,0.132,0.33,0.411,101.0,76.0,78.0,,,,124.0,98.0,106.0,,0.513,0.007,,1.09,-4.48,89.9,,86.0,,,,0.18,0.236,0.402,,,,125.0,95.0,97.0,,,,,,,0.48,,,-0.78,,,96.6,,,0.271,0.482,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,745091,Pop Out,field_out,True,680869,641793,Zack Gelof,Zack Littell,0,e647317f-a921-44f9-b58c-001e78c430c4,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.413,,-1.56,1.08,,,91.9,85.7,0.309,0.485,0.147,0.375,0.5,0.085,,,,56.0,111.0,91.0,,,,,,,0.207,,,-0.92,,,92.6,,,0.313,0.484,0.209,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,
2024-05-28,745091,Strikeout,strikeout,True,680869,641793,Zack Gelof,Zack Littell,0,15e38022-4be4-4f4c-bf62-e1e8ed987625,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.413,,-1.56,1.08,,,91.9,85.7,0.309,0.485,0.147,0.375,0.5,0.085,,,,56.0,111.0,91.0,,,,,,,0.207,,,-0.92,,,92.6,,,0.313,0.484,0.209,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,
2024-05-28,745091,Strikeout,strikeout,True,680869,641793,Zack Gelof,Zack Littell,0,1fc6bb8a-a6a8-40d0-b55f-794251c8cbc4,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.413,,-1.56,1.08,,,91.9,85.7,0.309,0.485,0.147,0.375,0.5,0.085,,,,56.0,111.0,91.0,,,,,,,0.207,,,-0.92,,,92.6,,,0.313,0.484,0.209,,,,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,
2024-05-28,745091,Flyout,field_out,True,680869,592094,Zack Gelof,Jason Adam,0,3dffda1d-974f-4614-a3ac-961607f77d85,592094.0,jasonadam,Adam,Right,Jason Adam,TBR,1.67,3.15,43.0,97.0,130.0,104.0,0.655,9.21,2.93,4.19,0.63,1.2,0.202,0.404,0.162,0.343,0.401,138.0,101.0,117.0,,,,132.0,88.0,92.0,,0.353,0.235,,1.35,2.24,89.6,,81.9,,,,0.143,0.286,0.429,0.13,0.196,0.405,122.0,101.0,103.0,,,,,,,0.412,,,1.79,,,95.4,,,0.154,0.269,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745084,Pop Out,field_out,True,680869,686752,Zack Gelof,Ryan Pepiot,0,bb127228-9576-4047-a39b-9af644ce9840,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,,,,120.0,95.0,106.0,,0.214,0.219,,1.01,-1.34,86.1,,89.0,,,,0.239,0.394,0.286,0.253,0.471,0.287,114.0,97.0,101.0,,,,99.0,97.0,93.0,0.512,0.024,,1.55,-0.22,,94.9,91.9,,0.149,0.264,0.313,0.333,0.333,0.063,0.167,0.167,0.5,137.0,79.0,87.0,0.03,-0.01,80.4,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745084,Strikeout,strikeout,True,680869,686752,Zack Gelof,Ryan Pepiot,0,8a10c38b-2123-4f7b-8fdd-2c985e8a5476,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,,,,120.0,95.0,106.0,,0.214,0.219,,1.01,-1.34,86.1,,89.0,,,,0.239,0.394,0.286,0.253,0.471,0.287,114.0,97.0,101.0,,,,99.0,97.0,93.0,0.512,0.024,,1.55,-0.22,,94.9,91.9,,0.149,0.264,0.313,0.333,0.333,0.063,0.167,0.167,0.5,137.0,79.0,87.0,0.03,-0.01,80.4,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745084,Lineout,field_out,True,680869,664076,Zack Gelof,Garrett Cleavinger,0,38b8327b-ff06-4ba9-b300-c488fa657cda,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.389,,-2.87,0.08,,,95.5,83.8,0.364,0.636,0.148,0.265,0.294,0.328,,,,105.0,95.0,96.0,,,,114.0,95.0,97.0,0.213,0.31,,1.12,1.15,,96.1,90.8,,0.115,0.231,0.235,0.231,0.333,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745084,Flyout,field_out,True,680869,664126,Zack Gelof,Pete Fairbanks,0,d93f04a4-2642-4a04-9220-a78c8a54da1d,664126.0,petefairbanks,Fairbanks,Right,Pete Fairbanks,TBR,3.21,3.67,33.2,96.0,124.0,102.0,0.79,8.55,4.01,7.22,0.53,1.32,0.185,0.424,0.196,0.25,0.441,93.0,120.0,95.0,,,,137.0,99.0,106.0,,0.46,0.008,,2.43,-5.64,94.9,,85.0,,,,0.167,0.25,0.222,,,,113.0,93.0,98.0,,,,,,,0.532,,,-0.09,,,97.2,,,0.274,0.339,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,745081,Strikeout,strikeout,True,680869,542888,Zack Gelof,Shawn Armstrong,0,172ffe3d-14d8-4263-a7da-1c776dd4594d,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,,,,96.0,98.0,95.0,112.0,113.0,111.0,0.283,0.051,,-2.52,-4.27,,,93.6,83.3,0.424,0.492,0.09,0.286,0.571,0.25,,,,87.0,112.0,107.0,,,,105.0,104.0,102.0,0.358,0.308,,0.53,-0.4,,93.2,90.1,,0.21,0.387,0.336,0.25,0.5,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,745081,Groundout,field_out,True,680869,641302,Zack Gelof,Tyler Alexander,0,e0b8f32c-6200-42d1-8477-17285282d096,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,0.101,0.178,0.158,1.15,-0.41,-2.47,80.9,88.9,76.5,0.238,0.238,0.029,0.31,0.5,0.128,0.308,0.513,0.186,91.0,109.0,104.0,,,,92.0,105.0,102.0,0.228,0.336,,-1.79,-0.32,,89.0,84.4,,0.283,0.604,0.241,0.257,0.529,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,745081,Single,single,False,680869,641302,Zack Gelof,Tyler Alexander,0,fe025240-40c7-4258-bbe1-0920b484077b,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,56.0,107.0,101.0,109.0,105.0,105.0,0.101,0.178,0.158,1.15,-0.41,-2.47,80.9,88.9,76.5,0.238,0.238,0.029,0.31,0.5,0.128,0.308,0.513,0.186,91.0,109.0,104.0,,,,92.0,105.0,102.0,0.228,0.336,,-1.79,-0.32,,89.0,84.4,,0.283,0.604,0.241,0.257,0.529,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,745081,Groundout,field_out,True,680869,664208,Zack Gelof,Phil Maton,0,9945f21b-4535-4f99-ba11-026fe0b022c4,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,4.46,5.22,38.1,95.0,102.0,102.0,0.732,8.45,4.23,7.28,1.64,1.23,0.135,0.548,0.154,0.365,0.404,,,,42.0,104.0,96.0,151.0,93.0,103.0,0.06,0.32,,3.81,-1.93,,,87.2,81.6,0.125,0.125,0.211,0.333,1.333,0.111,,,,,,,,,,81.0,96.0,96.0,,0.349,,,1.7,,,88.3,,,,,0.186,0.209,0.301,0.163,0.349,0.391,99.0,92.0,106.0,0.272,-1.67,74.2,,,,,,,,,,,,,,,,,,,,,
2024-05-30,745081,Strikeout,strikeout,True,680869,664076,Zack Gelof,Garrett Cleavinger,0,48e6771b-b561-4b1c-8b1c-d70750f6c1e1,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.43,4.3,39.1,95.0,114.0,100.0,0.726,11.44,4.81,7.32,0.69,1.28,0.229,0.427,0.177,0.313,0.408,,,,98.0,95.0,93.0,127.0,98.0,108.0,0.087,0.389,,-2.87,0.08,,,95.5,83.8,0.364,0.636,0.148,0.265,0.294,0.328,,,,105.0,95.0,96.0,,,,114.0,95.0,97.0,0.213,0.31,,1.12,1.15,,96.1,90.8,,0.115,0.231,0.235,0.231,0.333,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,747116,Lineout,field_out,True,680869,625643,Zack Gelof,Reynaldo López,0,71b10189-e8b8-4338-ad9b-6a966c53420a,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,,,,111.0,101.0,105.0,,0.281,0.039,,1.06,-4.55,86.0,,84.7,,,,0.182,0.255,0.413,0.333,0.833,0.333,91.0,102.0,98.0,,,,,,,0.57,,,1.2,,,95.4,,,0.263,0.366,0.175,,,,0.132,0.184,0.343,81.0,100.0,104.0,0.11,2.51,77.0,,,,,,,,,,,,,,,,,,,,,
2024-05-31,747116,Sac Fly,sac_fly,True,680869,625643,Zack Gelof,Reynaldo López,1,b483b8e4-dd5b-4625-883b-d8cbaab8164a,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,,,,111.0,101.0,105.0,,0.281,0.039,,1.06,-4.55,86.0,,84.7,,,,0.182,0.255,0.413,0.333,0.833,0.333,91.0,102.0,98.0,,,,,,,0.57,,,1.2,,,95.4,,,0.263,0.366,0.175,,,,0.132,0.184,0.343,81.0,100.0,104.0,0.11,2.51,77.0,,,,,,,,,,,,,,,,,,,,,
2024-05-31,747116,Strikeout,strikeout,True,680869,572955,Zack Gelof,Pierce Johnson,0,e9c40fb1-e3c5-486f-b5fd-3f73dff638cd,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,93.0,88.0,,,,104.0,33.0,39.0,0.191,0.022,,-0.29,-0.7,,95.5,92.2,,0.2,0.2,0.188,,,,0.228,0.347,0.328,152.0,106.0,111.0,0.787,0.86,85.6,,,,,,,,,,,,,,,,,,,,,
2024-05-31,747116,Double,double,False,680869,628452,Zack Gelof,Raisel Iglesias,0,3de8fd75-f218-4e15-9808-f8d8d34bf381,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,2.02,2.81,35.2,105.0,113.0,105.0,0.713,7.82,1.77,5.3,0.5,1.29,0.26,0.344,0.156,0.281,0.404,116.0,116.0,111.0,107.0,91.0,90.0,131.0,105.0,116.0,0.205,0.173,0.342,3.32,-1.01,2.6,89.4,95.3,84.3,0.105,0.105,0.088,0.25,0.35,0.395,0.163,0.245,0.361,103.0,103.0,103.0,,,,,,,0.28,,,2.86,,,95.3,,,0.167,0.306,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,747111,Double,double,False,680869,519242,Zack Gelof,Chris Sale,0,cf23c7c7-24fa-4db8-9098-77ff1f550fc1,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.392,0.147,-0.89,2.27,4.04,87.2,94.1,78.7,0.324,0.471,0.153,0.165,0.233,0.419,0.116,0.145,0.231,97.0,105.0,101.0,,,,,,,0.379,,,-0.27,,,94.9,,,0.27,0.475,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,747111,Walk,walk,False,680869,519242,Zack Gelof,Chris Sale,0,deb803a7-b18b-46f9-ae54-28fe7c9b5422,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.392,0.147,-0.89,2.27,4.04,87.2,94.1,78.7,0.324,0.471,0.153,0.165,0.233,0.419,0.116,0.145,0.231,97.0,105.0,101.0,,,,,,,0.379,,,-0.27,,,94.9,,,0.27,0.475,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,747111,Pop Out,field_out,True,680869,623474,Zack Gelof,Jimmy Herget,1,28ea5cf3-6fa6-46b3-a8d5-52c483f048fa,623474.0,jimmyherget,Herget,Right,Jimmy Herget,ATL,3.68,2.6,7.1,95.0,70.0,98.0,0.754,7.36,2.45,9.82,1.23,0.46,0.304,0.391,0.261,0.174,0.433,66.0,83.0,95.0,46.0,93.0,81.0,62.0,79.0,79.0,0.258,0.108,0.058,-3.53,3.8,5.46,86.5,91.2,84.0,0.571,0.714,0.133,,,,,,,24.0,97.0,96.0,,,,,,,0.2,,,4.96,,,92.4,,,0.2,0.2,0.231,,,,0.231,0.462,0.28,114.0,100.0,116.0,0.375,-1.59,77.8,,,,,,,,,,,,,,,,,,,,,
2024-06-01,747111,Flyout,field_out,True,680869,572955,Zack Gelof,Pierce Johnson,0,c92db40d-b950-459d-8751-d63caabe0881,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,93.0,88.0,,,,104.0,33.0,39.0,0.191,0.022,,-0.29,-0.7,,95.5,92.2,,0.2,0.2,0.188,,,,0.228,0.347,0.328,152.0,106.0,111.0,0.787,0.86,85.6,,,,,,,,,,,,,,,,,,,,,
2024-06-01,747111,Strikeout,strikeout,True,680869,607481,Zack Gelof,Aaron Bummer,1,8c8daf77-33f3-44e0-9867-2b60f1be5879,607481.0,aaronbummer,Bummer,Left,Aaron Bummer,ATL,3.62,3.22,32.1,103.0,103.0,101.0,0.793,10.3,3.06,10.58,0.28,2.94,0.283,0.326,0.174,0.196,0.416,89.0,81.0,87.0,90.0,104.0,96.0,125.0,103.0,110.0,0.442,0.365,0.01,-0.01,0.74,1.71,85.3,93.3,82.2,0.37,0.463,0.116,0.224,0.245,0.398,,,,91.0,121.0,113.0,,,,74.0,96.0,87.0,0.061,0.082,,0.31,-4.51,,93.9,87.4,,0.2,0.3,0.211,0.385,0.692,0.235,0.0,0.0,0.167,123.0,99.0,103.0,0.039,-1.73,82.3,,,,,,,,,,,,,,,,,,,,,
2024-06-02,747110,Groundout,field_out,True,680869,450203,Zack Gelof,Charlie Morton,0,6089f6d6-9118-4f0e-bb7e-f5249e9219e2,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,82.0,101.0,93.0,,,,0.094,,0.123,0.73,,0.94,85.0,93.4,,0.303,0.455,0.094,,,,0.186,0.302,0.347,70.0,100.0,88.0,,,,75.0,92.0,87.0,0.277,0.095,,-2.02,-1.28,,93.8,88.6,,0.292,0.563,0.182,0.304,0.739,0.159,0.179,0.256,0.336,119.0,99.0,107.0,0.412,1.39,81.4,,,,,,,,,,,,,,,,,,,,,
2024-06-02,747110,Forceout,force_out,True,680869,450203,Zack Gelof,Charlie Morton,1,dc8675b3-7910-4db1-ac5e-161b9f488eb2,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,82.0,101.0,93.0,,,,0.094,,0.123,0.73,,0.94,85.0,93.4,,0.303,0.455,0.094,,,,0.186,0.302,0.347,70.0,100.0,88.0,,,,75.0,92.0,87.0,0.277,0.095,,-2.02,-1.28,,93.8,88.6,,0.292,0.563,0.182,0.304,0.739,0.159,0.179,0.256,0.336,119.0,99.0,107.0,0.412,1.39,81.4,,,,,,,,,,,,,,,,,,,,,
2024-06-02,747110,Home Run,home_run,False,680869,669276,Zack Gelof,Dylan Lee,0,3436df60-8805-4bbe-b552-63cb28fce6d9,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,1.95,2.88,37.0,103.0,99.0,105.0,0.669,9.49,2.68,7.54,0.73,0.86,0.152,0.495,0.081,0.283,0.45,111.0,104.0,100.0,,,,102.0,104.0,109.0,,0.509,0.135,,1.92,1.55,85.6,,84.0,,,,0.164,0.239,0.488,0.227,0.227,0.39,89.0,103.0,101.0,,,,,,,0.357,,,-0.52,,,92.1,,,0.319,0.574,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,747110,Lineout,field_out,True,680869,628452,Zack Gelof,Raisel Iglesias,0,c8702c35-d232-403e-a0b8-d73517c99f97,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,2.02,2.81,35.2,105.0,113.0,105.0,0.713,7.82,1.77,5.3,0.5,1.29,0.26,0.344,0.156,0.281,0.404,116.0,116.0,111.0,107.0,91.0,90.0,131.0,105.0,116.0,0.205,0.173,0.342,3.32,-1.01,2.6,89.4,95.3,84.3,0.105,0.105,0.088,0.25,0.35,0.395,0.163,0.245,0.361,103.0,103.0,103.0,,,,,,,0.28,,,2.86,,,95.3,,,0.167,0.306,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,745656,Double,double,False,680869,669923,Zack Gelof,George Kirby,0,2de8ab24-e7f1-434a-bd4b-b3e1e1fececc,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.228,,1.79,0.55,,,95.8,87.1,0.256,0.35,0.097,0.253,0.391,0.28,,,,103.0,107.0,102.0,121.0,111.0,115.0,97.0,99.0,93.0,0.36,0.006,0.075,1.58,0.82,-2.88,95.8,92.3,83.1,0.196,0.35,0.304,,,,0.333,0.5,0.323,,,,,,,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,,,,,,,,,
2024-06-04,745656,Strikeout,strikeout,True,680869,669923,Zack Gelof,George Kirby,0,eaecb5cf-8730-4a8e-b497-7bbee4fa10f5,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,105.0,110.0,108.0,112.0,102.0,109.0,0.225,0.228,,1.79,0.55,,,95.8,87.1,0.256,0.35,0.097,0.253,0.391,0.28,,,,103.0,107.0,102.0,121.0,111.0,115.0,97.0,99.0,93.0,0.36,0.006,0.075,1.58,0.82,-2.88,95.8,92.3,83.1,0.196,0.35,0.304,,,,0.333,0.5,0.323,,,,,,,112.0,99.0,109.0,0.106,-0.43,85.7,0.2,0.32,0.288,,,,,,,,,,,,
2024-06-04,745656,Groundout,field_out,True,680869,608723,Zack Gelof,Austin Voth,0,8917d4b0-cb8e-4b3c-990f-7d602fcc7258,608723.0,austinvoth,Voth,Right,Austin Voth,SEA,3.69,3.19,39.0,100.0,101.0,99.0,0.736,8.31,2.31,6.0,1.62,0.84,0.2,0.495,0.162,0.257,0.394,,,,,,,113.0,97.0,102.0,,0.28,,,-0.04,,,,81.2,,,,0.171,0.488,0.256,,,,89.0,102.0,99.0,,,,101.0,102.0,95.0,0.243,0.324,,2.04,0.62,,93.6,89.1,,0.156,0.25,0.227,0.256,0.465,0.307,0.125,0.125,0.405,95.0,98.0,99.0,0.153,2.5,75.4,,,,,,,,,,,,,,,,,,,,,
2024-06-04,745656,Strikeout,strikeout,True,680869,662253,Zack Gelof,Andrés Muñoz,0,96f96be1-61b8-4ebf-b707-06f4eee28bbc,662253.0,andresmunoz,"Muñoz, A",Right,Andrés Muñoz,SEA,1.41,2.68,38.1,96.0,118.0,100.0,0.646,10.8,4.23,5.17,0.47,1.96,0.326,0.314,0.198,0.267,0.323,,,,107.0,90.0,93.0,136.0,98.0,107.0,0.239,0.485,,1.38,1.77,,,97.5,87.6,0.185,0.185,0.438,0.159,0.217,0.437,,,,95.0,96.0,94.0,,,,,,,0.276,,,1.8,,,98.4,,,0.167,0.278,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,745654,Home Run,home_run,False,680869,669302,Zack Gelof,Logan Gilbert,0,e001ccc7-9899-412d-a820-838552e674fe,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.308,,-0.93,1.89,,,94.9,88.2,,,,0.205,0.358,0.35,,,,95.0,103.0,96.0,,,,119.0,102.0,101.0,0.313,0.149,,1.7,0.97,,96.2,92.2,,0.208,0.369,0.19,0.232,0.435,0.255,0.154,0.282,0.324,111.0,101.0,105.0,0.085,1.7,83.0,109.0,96.0,100.0,0.136,1.26,84.1,0.082,0.164,0.468,,,,,,,,,,,,
2024-06-05,745654,Single,single,False,680869,669302,Zack Gelof,Logan Gilbert,1,ce5b2649-37bd-4062-837f-2c2aa91f607a,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.308,,-0.93,1.89,,,94.9,88.2,,,,0.205,0.358,0.35,,,,95.0,103.0,96.0,,,,119.0,102.0,101.0,0.313,0.149,,1.7,0.97,,96.2,92.2,,0.208,0.369,0.19,0.232,0.435,0.255,0.154,0.282,0.324,111.0,101.0,105.0,0.085,1.7,83.0,109.0,96.0,100.0,0.136,1.26,84.1,0.082,0.164,0.468,,,,,,,,,,,,
