date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2024/08/16,1:20 PM.,CHC,TOR,away,Partly Cloudy.,81,543294,C,5,0,1,0,0,0,0,0,0,1,2,.239,.307,.324,.631,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,5.92,4.81,130.2,105.0,95.0,100.0,0.828,5.99,2.96,10.13,1.45,1.31,0.233,0.412,0.194,0.288,0.402,108.0,106.0,106.0,87.0,109.0,108.0,59.0,94.0,86.0,97.0,106.0,96.0,,,,,,,0.355,0.127,,,0.131,0.387,-1.51,,-0.77,,0.52,-0.72,87.7,,80.9,87.6,,74.3,0.333,0.493,0.106,,,,0.22,0.3,0.244,0.237,0.553,0.209,,,,0.267,0.409,0.239,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/14,6:38 PM.,LAA,TOR,away,Clear.,82,542881,C,4,0,0,0,0,0,0,0,1,2,2,.240,.310,.327,.637,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,99.0,100.0,96.0,0.033,0.396,0.185,0.013,0.001,0.371,-0.73,-0.41,-3.87,-0.06,-3.14,1.32,89.4,84.3,78.9,88.1,81.3,71.6,0.261,0.696,0.152,0.264,0.455,0.247,,,,0.272,0.494,0.183,,,,0.185,0.259,0.396,,,,,,,,,,0.0,0.0,0.357,,,,,,,,,,,,
2024/08/12,6:38 PM.,LAA,TOR,away,Clear.,82,669721,C,4,0,1,0,0,0,0,0,0,2,5,.244,.312,.333,.645,669721,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.34,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,98.0,,,,125.0,101.0,108.0,,,,,0.48,,0.238,0.077,0.205,-1.06,,,-0.4,2.13,-2.86,91.5,,84.6,,81.8,74.3,,,,,,,0.125,0.25,0.333,0.328,0.586,0.147,,,,0.4,0.533,0.226,,,,,,,,,,0.226,0.419,0.239,,,,,,,,,,,,
2024/08/11,1:40 PM.,OAK,TOR,home,Roof Closed.,68,676664,C,3,0,0,0,0,0,0,0,1,1,0,.244,.313,.335,.648,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,,,,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,,,,0.106,0.363,,0.339,,0.192,-0.8,,1.37,-0.1,,-0.21,91.9,,84.0,90.0,78.9,,0.276,0.395,0.104,,,,,,,0.23,0.476,0.256,0.239,0.381,0.213,0.297,0.428,0.188,,,,,,,,,,0.23,0.525,0.259,,,,,,,,,,,,
2024/08/10,3:07 PM.,OAK,TOR,home,Partly Cloudy.,73,674370,C,1,0,0,0,0,0,0,0,0,0,0,.248,.314,.340,.654,674370,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.41,2.72,63.1,97.0,103.0,97.0,0.761,8.95,3.69,6.11,0.43,0.61,0.245,0.405,0.252,0.258,0.425,78.0,103.0,102.0,,,,102.0,95.0,92.0,102.0,89.0,87.0,131.0,103.0,111.0,93.0,99.0,96.0,0.099,0.394,0.143,0.211,,0.152,0.18,2.25,-0.7,1.83,,1.82,94.8,86.9,88.9,94.9,85.8,,0.304,0.478,0.146,0.152,0.212,0.197,,,,0.203,0.297,0.287,,,,0.121,0.152,0.343,,,,,,,,,,0.197,0.311,0.27,,,,,,,,,,,,
2024/08/09,7:07 PM.,OAK,TOR,home,Clear.,79,687765,C,4,0,0,0,0,0,1,0,0,0,3,.249,.315,.341,.656,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,,,,40.0,97.0,84.0,121.0,105.0,109.0,99.0,100.0,96.0,0.146,,0.396,0.326,0.121,0.011,,-0.41,-1.41,0.01,-0.82,-7.88,,90.7,88.4,91.9,84.3,80.4,0.338,0.403,0.16,0.278,0.472,0.176,0.196,0.351,0.31,,,,,,,0.571,0.857,0.0,,,,,,,,,,0.278,0.493,0.276,,,,,,,,,,,,
2024/08/08,7:08 PM.,BAL,TOR,home,Roof Closed.,68,665152,C,2,0,1,0,0,0,1,0,2,0,0,.254,.321,.348,.669,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.798,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.423,,,,92.0,98.0,96.0,91.0,100.0,99.0,79.0,105.0,97.0,,,,99.0,102.0,98.0,0.151,0.32,0.23,,0.114,,-0.18,0.33,0.67,,0.29,,93.4,86.9,,92.3,,77.0,0.247,0.353,0.072,0.25,0.355,0.237,0.225,0.3,0.198,0.245,0.503,0.232,,,,,,,72.0,99.0,99.0,0.184,0.73,84.1,0.139,0.248,0.36,,,,,,,,,,,,,,,
2024/08/07,7:08 PM.,BAL,TOR,home,Clear.,74,669432,DH,3,0,2,0,0,0,0,0,1,0,1,.251,.313,.347,.660,669432,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.18,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.358,0.392,111.0,108.0,115.0,,,,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.317,,0.206,,0.238,-0.26,,-0.36,-1.99,,-1.32,91.9,,85.6,91.5,82.4,,0.292,0.492,0.1,,,,,,,0.252,0.467,0.234,,,,0.295,0.396,0.238,,,,,,,,,,0.312,0.506,0.259,,,,,,,,,,,,
2024/08/06,7:09 PM.,BAL,TOR,home,Roof Closed.,71,544150,C,4,1,2,0,0,1,3,0,0,0,3,.245,.305,.342,.647,544150,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.05,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,99.0,100.0,106.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,,,,74.0,99.0,92.0,,0.5,0.195,,0.132,0.172,-0.36,0.73,,,0.41,-0.5,94.8,86.3,86.1,,,79.0,,,,0.24,0.365,0.308,0.174,0.348,0.252,0.276,0.469,0.228,,,,0.274,0.434,0.228,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/04,1:39 PM.,NYY,TOR,away,Cloudy.,79,543037,C,4,1,1,1,0,0,1,0,0,1,2,.240,.302,.323,.625,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,,,,116.0,100.0,104.0,,,,128.0,106.0,112.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,,0.04,0.7,-0.7,17.25,1.25,,-3.6,95.9,91.4,88.2,93.7,88.2,,0.0,0.0,0.143,0.32,0.56,0.22,0.209,0.239,0.301,0.189,0.365,0.234,,,,0.333,0.667,0.28,,,,,,,,,,0.222,0.27,0.264,102.0,99.0,106.0,0.187,2.35,82.5,,,,,,
2024/08/03,1:10 PM.,NYY,TOR,away,Partly Cloudy.,90,607074,C,4,0,1,0,0,0,2,0,0,1,2,.239,.304,.319,.623,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,100.0,83.0,82.0,,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,,-0.4,-1.32,1.44,95.4,91.8,85.5,,86.8,81.0,,,,0.353,0.647,0.255,0.281,0.531,0.276,0.262,0.514,0.214,,,,0.188,0.247,0.495,,,,,,,,,,0.199,0.361,0.393,,,,,,,,,,,,
2024/07/30,6:36 PM.,BAL,TOR,away,Overcast.,79,669203,C,1,0,0,0,0,0,1,0,0,0,0,.239,.305,.321,.626,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,,,,104.0,95.0,89.0,133.0,105.0,120.0,125.0,105.0,108.0,0.078,,0.45,0.146,0.215,0.11,,1.37,-0.5,0.7,0.44,0.2,,95.3,89.2,97.0,87.2,80.3,0.235,0.412,0.157,0.251,0.362,0.19,0.2,0.326,0.378,,,,0.125,0.5,0.457,0.194,0.339,0.377,,,,,,,,,,0.196,0.268,0.463,,,,,,,,,,,,
2024/07/29,3:06 PM.,BAL,TOR,away,Partly Cloudy.,90,621107,C,4,0,3,0,0,0,0,0,0,1,0,.240,.305,.322,.627,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,122.0,107.0,113.0,85.0,105.0,98.0,0.282,0.09,0.282,0.097,0.188,0.061,-0.64,1.54,0.0,0.46,-1.27,0.21,92.4,88.2,85.6,91.7,79.7,78.8,0.293,0.404,0.133,0.214,0.345,0.223,0.291,0.472,0.333,0.236,0.418,0.248,0.236,0.473,0.203,0.188,0.354,0.105,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/28,1:39 PM.,TEX,TOR,home,Sunny.,81,592351,C,4,1,1,0,0,0,0,0,0,0,2,.229,.296,.313,.609,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,72.0,100.0,94.0,97.0,97.0,102.0,73.0,103.0,91.0,,,,97.0,105.0,105.0,,,,,0.444,,0.439,0.046,0.071,-0.71,,,0.77,-0.7,-1.39,94.9,,88.7,,88.6,78.9,,,,,,,0.333,0.333,0.267,0.311,0.443,0.15,,,,0.257,0.543,0.19,,,,,,,,,,0.213,0.344,0.334,,,,,,,,,,,,
2024/07/27,3:09 PM.,TEX,TOR,home,Sunny.,76,547179,C,5,1,3,1,0,0,1,0,0,0,1,.229,.297,.314,.611,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.59,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.322,0.411,93.0,101.0,99.0,102.0,93.0,96.0,84.0,95.0,89.0,81.0,102.0,94.0,126.0,98.0,108.0,94.0,92.0,91.0,0.212,0.272,0.1,0.149,0.079,0.188,1.0,0.04,-0.25,-1.51,0.02,1.94,93.8,90.1,84.6,93.6,83.9,81.7,0.291,0.441,0.062,0.235,0.51,0.236,0.217,0.348,0.352,0.155,0.309,0.184,0.19,0.429,0.291,0.122,0.173,0.373,,,,,,,,,,0.368,0.632,0.253,,,,,,,,,,,,
2024/07/24,7:09 PM.,TB,TOR,home,Partly Cloudy.,78,621107,C,4,0,0,0,0,0,0,0,0,0,2,.218,.289,.300,.589,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,122.0,107.0,113.0,85.0,105.0,98.0,0.282,0.09,0.282,0.097,0.188,0.061,-0.64,1.54,0.0,0.46,-1.27,0.21,92.4,88.2,85.6,91.7,79.7,78.8,0.293,0.404,0.133,0.214,0.345,0.223,0.291,0.472,0.333,0.236,0.418,0.248,0.236,0.473,0.203,0.188,0.354,0.105,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/23,7:07 PM.,TB,TOR,home,Partly Cloudy.,78,542888,C,4,0,0,0,0,0,0,0,0,1,2,.223,.295,.307,.602,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.86,5.11,66.2,105.0,95.0,102.0,0.819,8.91,3.38,10.4,0.81,0.91,0.312,0.307,0.183,0.332,0.462,,,,,,,86.0,110.0,104.0,95.0,100.0,97.0,126.0,114.0,117.0,99.0,103.0,101.0,0.271,0.332,0.315,0.082,,,0.72,-1.23,-1.36,-0.2,,,93.3,90.5,,93.6,84.5,,0.388,0.459,0.107,0.314,0.557,0.205,,,,0.198,0.341,0.333,0.214,0.357,0.25,,,,,,,,,,,,,0.167,0.333,0.273,,,,,,,,,,,,
2024/07/19,7:09 PM.,DET,TOR,home,Clear.,73,656427,C,4,0,0,0,0,0,0,0,0,1,2,.228,.302,.315,.617,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,,,,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,,,,0.023,0.441,,0.29,,0.027,0.5,,-5.05,0.02,,-0.55,93.3,,85.7,90.6,84.7,,0.6,1.2,0.4,,,,0.164,0.219,0.436,0.245,0.401,0.238,,,,0.111,0.333,0.111,,,,,,,,,,0.222,0.455,0.363,101.0,103.0,107.0,0.218,2.19,77.4,,,,,,
2024/07/13,7:10 PM.,AZ,TOR,away,Roof Closed.,78,700270,C,2,0,1,0,0,0,1,0,1,0,0,.234,.308,.323,.631,700270,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,3.81,5.04,28.1,95.0,76.0,92.0,0.823,6.04,3.81,8.58,0.95,1.0,0.295,0.318,0.091,0.352,0.443,28.0,69.0,59.0,,,,74.0,95.0,87.0,,,,88.0,108.0,110.0,,,,,0.58,,0.273,,0.004,-0.95,,,1.97,,0.83,96.1,,86.0,,83.6,,,,,,,,0.222,0.333,0.353,0.301,0.521,0.112,,,,,,,,,,,,,,,,0.13,0.174,0.365,62.0,69.0,78.0,0.143,-0.98,78.7,,,,,,
2024/07/12,6:40 PM.,AZ,TOR,away,Roof Closed.,78,669194,C,4,1,1,0,0,0,0,0,0,0,1,.231,.304,.321,.625,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.24,4.17,150.2,106.0,100.0,104.0,0.838,7.53,2.03,9.26,1.02,1.14,0.274,0.39,0.14,0.338,0.463,108.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,,,,111.0,112.0,110.0,78.0,107.0,96.0,,0.557,0.184,0.103,0.057,0.099,0.64,-0.85,,-0.66,1.81,-2.35,95.2,91.2,83.0,,83.8,77.8,,,,0.317,0.508,0.154,0.138,0.207,0.148,0.249,0.418,0.195,0.4,0.733,0.167,0.302,0.587,0.203,,,,,,,,,,0.226,0.34,0.156,,,,,,,,,,,,
2024/07/10,6:45 PM.,SF,TOR,away,Clear.,68,657277,C,4,2,3,0,0,0,1,0,0,0,1,.230,.305,.322,.627,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.31,204.2,104.0,111.0,106.0,0.814,7.56,2.2,8.88,0.48,2.5,0.23,0.36,0.17,0.292,0.403,137.0,105.0,112.0,,,,57.0,106.0,88.0,95.0,104.0,102.0,126.0,104.0,114.0,52.0,95.0,88.0,0.399,0.053,0.026,0.212,,0.309,0.2,4.3,1.32,0.16,,-0.13,92.6,91.0,87.4,92.6,83.8,,0.268,0.338,0.144,0.077,0.077,0.265,,,,0.179,0.231,0.329,0.239,0.331,0.268,0.275,0.411,0.216,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/07,1:12 PM.,SEA,TOR,away,Sunny.,74,669923,C,3,1,1,0,0,0,1,0,1,1,0,.216,.295,.311,.606,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,97.0,99.0,93.0,0.236,0.339,0.004,0.237,,,0.46,0.79,1.5,1.28,,,96.0,92.3,,96.0,87.2,,0.263,0.354,0.105,,,,0.333,0.439,0.286,0.221,0.458,0.291,,,,,,,109.0,100.0,108.0,0.102,-2.05,86.0,0.253,0.413,0.295,0.226,0.316,0.271,114.0,110.0,113.0,0.082,-1.95,83.4,,,,73.9,0.0,-3.5
2024/07/06,1:11 PM.,SEA,TOR,away,Sunny.,78,676106,C,4,0,3,1,0,0,2,0,0,0,0,.214,.292,.310,.602,676106,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.94,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,86.0,108.0,105.0,,,,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,,,,0.298,0.326,,0.165,,0.211,0.6,,-1.17,-3.11,,0.03,93.4,,86.5,93.2,84.1,,0.323,0.538,0.149,,,,,,,0.253,0.443,0.226,,,,0.185,0.323,0.239,,,,,,,,,,0.3,0.6,0.317,,,,,,,,,,,,
2024/07/04,1:09 PM.,HOU,TOR,home,Sunny.,79,664285,C,4,0,1,1,0,0,1,0,0,0,4,.199,.282,.291,.573,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,129.0,96.0,108.0,60.0,102.0,94.0,98.0,99.0,97.0,107.0,102.0,110.0,,,,0.458,0.012,,0.043,0.313,0.175,-4.64,,1.46,-0.2,1.59,0.62,94.5,,89.9,94.1,85.1,79.7,0.276,0.399,0.116,,,,0.121,0.187,0.398,0.4,1.0,0.273,,,,0.226,0.278,0.354,,,,,,,,,,0.233,0.467,0.383,,,,,,,,,,,,
2024/07/02,7:08 PM.,HOU,TOR,home,Cloudy.,68,681293,C,2,1,0,0,0,0,0,0,1,2,0,.197,.283,.285,.568,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,,,,117.0,93.0,101.0,66.0,98.0,96.0,,0.41,0.196,0.108,0.2,0.086,-1.33,0.57,,0.99,0.8,-2.52,94.1,88.2,85.5,,80.8,78.4,,,,0.248,0.444,0.228,0.171,0.282,0.424,0.303,0.528,0.198,0.113,0.226,0.386,0.395,0.512,0.378,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/01,3:28 PM.,HOU,TOR,home,Sunny.,69,686613,C,4,0,0,0,0,0,0,0,0,1,2,.200,.282,.289,.571,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,,,,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,90.0,103.0,101.0,0.182,0.347,0.17,0.051,,0.126,0.16,0.14,0.92,1.7,,0.95,96.0,92.4,88.4,95.6,89.1,,0.275,0.321,0.161,0.23,0.363,0.216,0.237,0.421,0.305,0.244,0.413,0.288,,,,0.221,0.26,0.296,,,,,,,,,,0.2,0.2,0.236,127.0,100.0,106.0,0.125,-0.79,82.9,,,,,,
2024/06/29,3:08 PM.,NYY,TOR,home,Roof Closed.,68,641482,C,4,1,2,1,0,0,2,0,0,1,0,.206,.289,.298,.587,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.62,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,86.0,102.0,94.0,,,,99.0,103.0,100.0,86.0,116.0,113.0,99.0,98.0,101.0,109.0,100.0,102.0,0.014,0.442,0.28,0.168,,0.097,0.25,1.32,1.37,-1.27,,-0.89,92.1,87.5,83.6,90.3,78.2,,0.143,0.143,0.316,0.249,0.378,0.251,,,,0.235,0.443,0.215,0.284,0.511,0.25,0.226,0.369,0.326,,,,,,,,,,0.364,0.727,0.167,,,,,,,,,,,,
2024/06/27,7:08 PM.,NYY,TOR,home,Clear.,70,607074,C,4,0,1,1,0,0,0,0,0,1,3,.197,.284,.283,.567,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,100.0,83.0,82.0,,0.494,0.035,0.26,0.083,0.129,0.05,-3.11,,-0.4,-1.32,1.44,95.4,91.8,85.5,,86.8,81.0,,,,0.353,0.647,0.255,0.281,0.531,0.276,0.262,0.514,0.214,,,,0.188,0.247,0.495,,,,,,,,,,0.199,0.361,0.393,,,,,,,,,,,,
2024/06/24,7:11 PM.,BOS,TOR,away,Partly Cloudy.,77,656557,C,4,0,1,0,0,0,0,0,0,0,1,.195,.285,.276,.561,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,,,,93.0,102.0,97.0,116.0,98.0,108.0,95.0,93.0,93.0,0.324,,0.015,0.414,,,,-0.95,0.67,0.54,,,,87.1,,93.5,83.2,,0.27,0.325,0.142,0.2,0.4,0.235,,,,,,,0.23,0.357,0.302,,,,116.0,103.0,109.0,0.248,1.74,88.4,0.195,0.265,0.208,,,,,,,,,,,,,,,
2024/06/23,1:41 PM.,CLE,TOR,away,Cloudy.,78,663474,PH,1,0,0,0,0,0,0,0,0,0,0,.193,.286,.277,.563,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,,,,0.524,,0.21,0.266,,-2.18,,,1.48,-0.16,,91.1,,,,85.4,77.7,,,,,,,0.176,0.341,0.373,0.303,0.652,0.103,,,,,,,,,,,,,,,,0.143,0.143,0.376,,,,,,,,,,,,
2024/06/22,4:11 PM.,CLE,TOR,away,Partly Cloudy.,89,594902,C,1,0,0,0,0,0,0,0,2,0,0,.195,.288,.280,.568,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,43.0,106.0,93.0,57.0,94.0,83.0,57.0,108.0,94.0,105.0,102.0,101.0,,,,0.29,0.314,,0.218,0.088,0.091,-0.21,,0.56,-0.01,-0.11,-0.79,89.9,,83.9,90.4,79.4,76.9,0.227,0.392,0.133,,,,0.206,0.365,0.18,0.268,0.504,0.166,0.231,0.413,0.241,0.279,0.382,0.185,,,,,,,,,,0.238,0.476,0.419,,,,,,,,,,,,
2024/06/18,7:09 PM.,BOS,TOR,home,Partly Cloudy.,72,656557,C,4,0,0,0,0,0,0,0,0,2,5,.197,.279,.282,.561,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,,,,93.0,102.0,97.0,116.0,98.0,108.0,95.0,93.0,93.0,0.324,,0.015,0.414,,,,-0.95,0.67,0.54,,,,87.1,,93.5,83.2,,0.27,0.325,0.142,0.2,0.4,0.235,,,,,,,0.23,0.357,0.302,,,,116.0,103.0,109.0,0.248,1.74,88.4,0.195,0.265,0.208,,,,,,,,,,,,,,,
2024/06/16,1:38 PM.,CLE,TOR,home,Sunny.,64,594902,C,3,0,0,0,0,0,0,0,1,0,4,.204,.288,.292,.580,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,43.0,106.0,93.0,57.0,94.0,83.0,57.0,108.0,94.0,105.0,102.0,101.0,,,,0.29,0.314,,0.218,0.088,0.091,-0.21,,0.56,-0.01,-0.11,-0.79,89.9,,83.9,90.4,79.4,76.9,0.227,0.392,0.133,,,,0.206,0.365,0.18,0.268,0.504,0.166,0.231,0.413,0.241,0.279,0.382,0.185,,,,,,,,,,0.238,0.476,0.419,,,,,,,,,,,,
2024/06/14,7:08 PM.,CLE,TOR,home,Cloudy.,74,671106,PH,1,0,0,0,0,0,0,0,0,1,1,.209,.289,.300,.589,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,96.0,77.0,91.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,92.0,94.0,,,,60.0,98.0,88.0,,,,89.0,98.0,86.0,91.0,97.0,96.0,,0.484,0.146,0.187,,0.183,-1.54,-0.03,,-2.55,,-0.92,91.2,85.3,81.7,,78.6,,,,,0.245,0.491,0.202,,,,0.342,0.609,0.147,0.273,0.576,0.333,0.237,0.438,0.269,,,,,,,,,,,,,,,,,,,,,,,,
