date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,KN%,wFC/C,wFS/C,wKC/C,wKN/C,vFC,vFS,vKC,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
2024/08/12,6:38 PM.,LAA,TOR,away,Clear.,82,669721,LF,4,0,0,0,0,0,0,0,0,1,1,.204,.260,.310,.570,669721,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.34,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,98.0,,,,125.0,101.0,108.0,,0.48,0.238,0.077,0.205,-1.06,,-0.4,2.13,-2.86,91.5,84.6,,81.8,74.3,0.4,0.533,0.226,0.226,0.419,0.239,0.328,0.586,0.147,,,,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/08/10,3:07 PM.,OAK,TOR,home,Partly Cloudy.,73,674370,LF,2,0,0,0,0,0,0,0,0,2,1,.210,.267,.319,.586,674370,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.41,2.72,63.1,97.0,103.0,97.0,0.761,8.95,3.69,6.11,0.43,0.61,0.245,0.405,0.252,0.258,0.425,78.0,103.0,102.0,,,,102.0,95.0,92.0,102.0,89.0,87.0,131.0,103.0,111.0,0.099,0.394,0.211,,0.152,0.18,-0.7,1.83,,1.82,94.8,88.9,94.9,85.8,,0.121,0.152,0.343,0.197,0.311,0.27,0.203,0.297,0.287,0.304,0.478,0.146,,,,,,,,,,,93.0,99.0,96.0,,,,0.143,,,,2.25,,,,86.9,,,,,,0.152,0.212,0.197,,,
2024/08/09,7:07 PM.,OAK,TOR,home,Clear.,79,687765,LF,4,0,0,0,0,0,0,0,0,0,5,.213,.270,.324,.594,687765,mitchspence,Spence,Right,Mitch Spence,OAK,4.58,4.14,151.1,103.0,100.0,101.0,0.792,7.49,2.62,9.81,1.19,1.4,0.179,0.472,0.137,0.309,0.406,74.0,86.0,83.0,118.0,117.0,117.0,,,,40.0,97.0,84.0,121.0,105.0,109.0,0.146,,0.326,0.121,0.011,,-1.41,0.01,-0.82,-7.88,,88.4,91.9,84.3,80.4,0.571,0.857,0.0,0.278,0.493,0.276,,,,0.338,0.403,0.16,0.196,0.351,0.31,,,,,,,,99.0,100.0,96.0,,,,0.396,,,,-0.41,,,,90.7,,,,,,0.278,0.472,0.176,,,
2024/08/08,7:08 PM.,BAL,TOR,home,Roof Closed.,68,665152,LF,4,0,0,0,0,0,0,0,0,3,3,.220,.278,.333,.611,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.798,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.423,,,,92.0,98.0,96.0,91.0,100.0,99.0,79.0,105.0,97.0,,,,0.151,0.32,,0.114,,-0.18,0.67,,0.29,,93.4,,92.3,,77.0,,,,,,,0.245,0.503,0.232,0.247,0.353,0.072,0.225,0.3,0.198,,,,,,,,99.0,102.0,98.0,72.0,99.0,99.0,0.23,0.184,,,0.33,0.73,,,86.9,84.1,,0.139,0.248,0.36,0.25,0.355,0.237,,,
2024/08/06,7:09 PM.,BAL,TOR,home,Roof Closed.,71,544150,LF,4,0,0,0,0,0,0,0,0,2,0,.227,.286,.344,.630,544150,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.05,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,99.0,100.0,106.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,,,,,0.5,,0.132,0.172,-0.36,,,0.41,-0.5,94.8,86.1,,,79.0,0.274,0.434,0.228,,,,0.276,0.469,0.228,,,,0.174,0.348,0.252,,,,,,,,74.0,99.0,92.0,,,,0.195,,,,0.73,,,,86.3,,,,,,0.24,0.365,0.308,,,
2024/08/04,1:39 PM.,NYY,TOR,away,Cloudy.,79,543037,1B,4,1,0,0,0,0,0,0,0,2,4,.234,.294,.355,.649,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,,,,116.0,100.0,104.0,,,,128.0,106.0,112.0,0.002,0.462,0.146,,0.04,0.7,17.25,1.25,,-3.6,95.9,88.2,93.7,88.2,,0.333,0.667,0.28,0.222,0.27,0.264,0.189,0.365,0.234,0.0,0.0,0.143,0.209,0.239,0.301,,,,,102.0,99.0,106.0,99.0,102.0,102.0,,,,0.163,,0.187,,-0.7,,2.35,,91.4,,82.5,,,,0.32,0.56,0.22,,,
2024/08/03,1:10 PM.,NYY,TOR,away,Partly Cloudy.,90,607074,LF,4,0,1,0,0,0,0,0,0,2,1,.242,.298,.367,.665,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,103.0,86.0,93.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.083,0.129,0.05,,-0.4,-1.32,1.44,95.4,85.5,,86.8,81.0,0.188,0.247,0.495,0.199,0.361,0.393,0.262,0.514,0.214,,,,0.281,0.531,0.276,,,,,,,,100.0,83.0,82.0,,,,0.035,,,,-3.11,,,,91.8,,,,,,0.353,0.647,0.255,,,
2024/08/02,8:31 PM.,NYY,TOR,away,Cloudy.,76,573186,LF,5,2,2,0,1,0,0,0,0,3,1,.241,.299,.371,.670,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,94.0,89.0,94.0,48.0,88.0,79.0,90.0,94.0,90.0,93.0,102.0,102.0,0.351,0.032,0.16,0.165,,-4.01,-0.03,-2.37,-0.03,,89.9,,90.0,85.3,81.3,,,,0.258,0.386,0.272,0.455,0.636,0.259,0.306,0.466,0.12,0.0,0.0,0.265,,,,,,,,106.0,101.0,99.0,82.0,99.0,93.0,0.182,0.111,,,-0.26,-0.31,,,88.1,83.3,,0.235,0.309,0.241,0.296,0.519,0.187,0.309,0.515,0.313
2024/07/31,12:37 PM.,BAL,TOR,away,Partly Cloudy.,90,680570,LF,5,0,1,0,0,0,0,0,0,2,2,.234,.295,.351,.646,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.72,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.147,0.325,0.452,140.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,106.0,133.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.38,5.3,-0.96,0.29,1.63,96.1,83.1,96.1,86.5,81.3,0.161,0.306,0.348,0.25,0.563,0.361,0.291,0.413,0.269,0.167,0.333,0.294,0.26,0.38,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/28,1:10 PM.,LAD,HOU,home,Roof Closed.,73,689981,RF,3,0,0,0,0,0,0,0,0,3,2,.236,.299,.358,.657,689981,riverryan,Ryan,Right,River Ryan,LAD,1.33,4.0,20.1,95.0,115.0,96.0,0.768,7.97,3.98,6.64,0.44,1.29,0.296,0.389,0.241,0.259,0.427,96.0,86.0,84.0,123.0,98.0,104.0,110.0,89.0,86.0,92.0,106.0,100.0,139.0,98.0,107.0,0.103,0.395,0.227,0.158,0.086,-0.21,6.76,0.96,0.89,0.36,96.3,89.6,94.7,89.9,83.2,0.25,0.25,0.3,0.208,0.25,0.306,0.227,0.409,0.118,0.125,0.125,0.2,0.25,0.25,0.375,,,,,,,,105.0,109.0,113.0,,,,0.031,,,,5.73,,,,94.0,,,,,,,,,,,
2024/07/27,6:10 PM.,LAD,HOU,home,Roof Closed.,73,680736,LF,0,0,0,0,0,0,0,0,1,0,0,.243,.307,.369,.676,680736,justinwrobleski,Wrobleski,Left,Justin Wrobleski,LAD,5.7,6.45,36.1,97.0,95.0,96.0,0.802,6.44,3.96,8.42,2.23,0.69,0.324,0.216,0.162,0.378,0.463,48.0,88.0,90.0,85.0,88.0,88.0,104.0,97.0,97.0,45.0,88.0,78.0,106.0,104.0,103.0,0.044,0.591,0.083,0.12,0.032,0.61,-1.16,-6.42,-4.97,-3.53,95.1,83.9,91.4,84.4,82.5,,,,0.267,0.8,0.3,0.205,0.386,0.23,0.333,0.5,0.0,0.385,0.846,0.174,,,,,,,,88.0,104.0,103.0,,,,0.13,,,,-0.17,,,,87.7,,,,,,0.286,0.643,0.25,,,
2024/07/26,7:11 PM.,LAD,HOU,home,Roof Closed.,73,694813,LF,3,0,1,0,0,0,1,0,0,2,2,.243,.301,.369,.670,694813,gavinstone,Stone,Right,Gavin Stone,LAD,3.53,3.94,140.1,103.0,99.0,101.0,0.768,7.44,2.37,8.53,1.15,1.21,0.247,0.409,0.169,0.292,0.409,81.0,102.0,98.0,93.0,102.0,102.0,101.0,100.0,97.0,97.0,103.0,98.0,136.0,111.0,117.0,0.226,0.247,0.165,0.042,0.266,0.1,-0.69,0.96,1.45,0.82,94.9,87.5,95.3,88.7,83.3,0.178,0.356,0.372,0.239,0.326,0.355,0.246,0.41,0.162,0.314,0.504,0.136,0.267,0.333,0.167,0.182,0.182,0.133,,,,,80.0,101.0,94.0,,,,0.053,,,,0.49,,,,92.3,,,,,,0.32,0.48,0.183,,,
2024/07/23,6:40 PM.,OAK,HOU,away,Partly Cloudy.,82,674370,RF,3,0,0,0,0,0,0,0,0,1,3,.240,.300,.370,.670,674370,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.41,2.72,63.1,97.0,103.0,97.0,0.761,8.95,3.69,6.11,0.43,0.61,0.245,0.405,0.252,0.258,0.425,78.0,103.0,102.0,,,,102.0,95.0,92.0,102.0,89.0,87.0,131.0,103.0,111.0,0.099,0.394,0.211,,0.152,0.18,-0.7,1.83,,1.82,94.8,88.9,94.9,85.8,,0.121,0.152,0.343,0.197,0.311,0.27,0.203,0.297,0.287,0.304,0.478,0.146,,,,,,,,,,,93.0,99.0,96.0,,,,0.143,,,,2.25,,,,86.9,,,,,,0.152,0.212,0.197,,,
2024/07/21,1:11 PM.,SEA,HOU,away,Overcast.,64,693433,PH,1,0,0,0,0,0,0,0,0,1,0,.247,.302,.381,.683,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,,,,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,,0.094,1.44,1.85,1.23,,0.0,94.8,89.6,94.7,84.2,,0.186,0.373,0.207,0.265,0.529,0.241,0.218,0.355,0.273,0.234,0.315,0.097,,,,0.1,0.1,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/20,6:42 PM.,SEA,HOU,away,Clear.,81,669923,LF,4,0,0,0,0,0,0,0,0,2,0,.250,.305,.385,.690,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,0.236,0.339,0.237,,,0.46,1.5,1.28,,,96.0,,96.0,87.2,,,,,0.226,0.316,0.271,0.221,0.458,0.291,0.263,0.354,0.105,0.333,0.439,0.286,,,,73.9,114.0,110.0,113.0,97.0,99.0,93.0,109.0,100.0,108.0,0.004,0.102,0.082,0.0,0.79,-2.05,-1.95,-3.5,92.3,86.0,83.4,0.253,0.413,0.295,,,,,,
2024/07/19,7:10 PM.,SEA,HOU,away,Clear.,78,622491,LF,4,0,0,0,0,0,0,0,0,1,1,.261,.317,.402,.719,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,,,,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,108.0,0.179,0.454,0.224,,0.143,0.97,-0.41,0.65,,-1.63,95.6,88.1,95.6,85.7,,0.287,0.545,0.265,0.207,0.357,0.358,0.203,0.365,0.273,0.298,0.457,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/14,1:10 PM.,TEX,HOU,home,Roof Closed.,73,453286,LF,3,0,0,0,0,0,1,0,1,1,1,.273,.330,.420,.750,453286,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.95,3.86,43.1,106.0,84.0,103.0,0.732,8.31,2.08,8.31,1.45,0.7,0.278,0.437,0.175,0.286,0.422,59.0,110.0,106.0,84.0,101.0,103.0,78.0,105.0,100.0,,,,100.0,106.0,105.0,,0.439,0.221,0.139,0.139,0.05,,1.2,-2.13,-1.96,92.5,82.8,,85.0,74.7,0.192,0.462,0.255,0.214,0.333,0.438,0.262,0.492,0.222,,,,0.333,0.611,0.4,,,,,,,,121.0,119.0,105.0,,,,0.061,,,,2.89,,,,86.6,,,,,,0.222,0.278,0.143,,,
2024/07/13,3:10 PM.,TEX,HOU,home,Roof Closed.,73,543135,LF,4,0,1,0,0,0,0,0,0,1,0,.282,.333,.435,.768,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.91,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,,,,99.0,104.0,104.0,75.0,105.0,98.0,,,,114.0,102.0,102.0,,0.374,0.033,0.137,,0.83,,-0.69,-0.79,,95.4,,,86.3,76.7,,,,0.269,0.462,0.25,0.212,0.335,0.178,,,,0.214,0.471,0.355,,,,,,,,91.0,108.0,99.0,127.0,101.0,110.0,0.148,0.308,,,-1.41,1.55,,,91.4,88.4,,0.2,0.286,0.368,0.327,0.624,0.2,,,
2024/07/11,7:10 PM.,MIA,HOU,home,Roof Closed.,73,682610,LF,1,1,0,0,0,0,1,0,1,0,1,.284,.337,.444,.781,682610,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.83,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,96.0,89.0,,,,96.0,97.0,94.0,93.0,94.0,91.0,103.0,94.0,100.0,0.228,0.269,0.198,,0.093,-3.28,-0.99,-2.57,,-2.82,95.4,89.3,94.9,85.7,,0.27,0.595,0.306,0.261,0.536,0.328,0.325,0.714,0.175,0.27,0.554,0.109,,,,,,,,,,,89.0,96.0,90.0,,,,0.212,,,,-0.08,,,,89.8,,,,,,0.229,0.471,0.313,,,
2024/07/10,7:12 PM.,MIA,HOU,home,Roof Closed.,73,663773,RF,4,2,2,0,1,1,2,0,0,1,0,.288,.337,.450,.787,663773,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.18,5.07,53.2,102.0,107.0,100.0,0.794,7.21,2.35,7.21,0.67,1.78,0.222,0.444,0.137,0.32,0.445,,,,,,,69.0,105.0,90.0,100.0,103.0,101.0,112.0,100.0,101.0,0.505,0.06,0.229,,,-0.35,1.05,0.09,,,94.3,,93.9,83.0,,,,,0.258,0.323,0.333,0.2,0.4,0.2,0.27,0.38,0.103,,,,,,,,,,,,,,130.0,103.0,103.0,,0.206,,,,3.43,,,,86.8,,0.1,0.16,0.385,,,,,,
2024/07/07,1:11 PM.,MIN,HOU,away,Partly Cloudy.,77,680573,PH,1,0,1,1,0,0,0,0,0,0,0,.276,.329,.382,.711,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,,,,92.0,108.0,106.0,,0.403,0.312,0.093,0.193,0.82,,0.76,1.68,-3.33,93.1,82.8,,86.4,76.1,0.311,0.622,0.205,0.214,0.313,0.239,0.258,0.356,0.219,,,,0.186,0.326,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/06,1:11 PM.,MIN,HOU,away,Partly Cloudy.,78,657746,LF,4,0,1,0,0,0,0,0,0,1,1,.267,.321,.360,.681,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,0.06,0.485,0.234,,,1.38,-0.77,-0.09,,,94.0,,92.9,83.1,,,,,0.343,0.6,0.216,0.194,0.379,0.275,0.345,0.483,0.094,,,,0.207,0.37,0.337,,,,,,,,101.0,103.0,94.0,,0.221,,,,0.2,,,,88.6,,0.202,0.387,0.258,,,,,,
2024/07/05,7:11 PM.,MIN,HOU,away,Clear.,75,641154,RF,4,0,1,1,0,0,2,0,0,1,4,.268,.325,.366,.691,641154,pablolopez,"López, P",Right,Pablo López,MIN,4.08,3.67,185.1,104.0,98.0,105.0,0.749,9.62,1.99,8.74,1.26,1.19,0.245,0.438,0.134,0.298,0.432,95.0,104.0,105.0,92.0,103.0,108.0,97.0,105.0,101.0,97.0,107.0,107.0,106.0,103.0,110.0,0.073,0.407,0.219,0.1,0.201,1.65,-2.77,-0.84,-1.28,-0.14,95.0,88.5,94.5,84.5,82.4,0.281,0.359,0.249,,,,0.208,0.352,0.259,0.426,0.639,0.142,0.23,0.446,0.341,0.239,0.436,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/07/04,1:09 PM.,TOR,HOU,away,Sunny.,79,605135,LF,4,0,0,0,0,0,0,0,0,2,3,.269,.319,.358,.677,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,75.0,87.0,84.0,101.0,91.0,102.0,64.0,103.0,94.0,96.0,101.0,97.0,120.0,96.0,106.0,0.407,0.045,0.118,0.137,0.053,-1.6,-0.08,-0.88,-0.09,-2.29,92.6,84.5,92.5,77.2,71.0,0.321,0.607,0.158,0.375,0.781,0.096,0.242,0.394,0.25,0.327,0.423,0.128,0.221,0.351,0.292,0.154,0.231,0.458,,,,,79.0,101.0,91.0,87.0,90.0,86.0,0.197,0.043,,,0.44,-2.64,,,89.6,84.1,,0.303,0.364,0.167,0.188,0.316,0.268,,,
2024/07/02,7:08 PM.,TOR,HOU,away,Cloudy.,68,621244,RF,4,0,0,0,0,0,0,0,0,2,3,.286,.338,.381,.719,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,86.0,104.0,101.0,111.0,102.0,106.0,82.0,99.0,92.0,85.0,103.0,95.0,,,,0.337,0.183,,0.286,0.16,-1.26,1.02,,0.28,0.88,94.1,84.8,93.4,,83.2,0.171,0.364,0.269,,,,0.305,0.558,0.189,0.268,0.366,0.125,,,,,,,,,,,84.0,108.0,99.0,,,,0.035,,,,-1.83,,,,91.4,,,,,,0.36,0.48,0.123,0.188,0.404,0.31
2024/06/30,1:40 PM.,NYM,HOU,away,Cloudy.,82,622663,1B,1,1,1,0,0,0,2,0,0,0,0,.305,.359,.407,.766,622663,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,,,,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,0.248,0.355,0.242,,0.075,0.15,1.24,0.26,,-3.63,96.2,86.1,95.6,85.6,,0.358,0.66,0.186,0.263,0.342,0.284,0.243,0.392,0.218,0.278,0.414,0.122,,,,0.139,0.238,0.386,,,,,92.0,91.0,89.0,,,,0.081,,,,1.05,,,,92.6,,,,,,0.2,0.3,0.26,,,
2024/06/28,7:11 PM.,NYM,HOU,away,Clear.,71,500779,RF,3,0,0,0,0,0,0,0,0,2,2,.293,.349,.397,.746,500779,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,110.0,100.0,99.0,70.0,92.0,85.0,76.0,97.0,91.0,,,,0.304,0.225,,0.278,0.193,-0.32,0.82,,-0.04,0.5,90.7,85.7,90.8,,77.7,0.203,0.26,0.367,,,,0.227,0.427,0.169,0.249,0.431,0.131,0.265,0.444,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,0.366,0.284
2024/06/26,1:10 PM.,COL,HOU,home,Roof Closed.,73,663372,LF,3,1,0,0,0,0,0,0,0,0,1,.309,.367,.418,.785,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,4.49,4.31,162.1,100.0,97.0,99.0,0.781,7.65,2.88,9.15,1.11,1.28,0.226,0.394,0.158,0.327,0.452,117.0,95.0,102.0,108.0,107.0,113.0,81.0,102.0,96.0,93.0,93.0,89.0,109.0,99.0,104.0,0.128,0.37,0.254,0.101,0.147,0.63,-0.45,-0.87,1.28,-1.02,94.6,85.2,94.2,87.4,79.2,0.299,0.485,0.394,0.355,0.523,0.226,0.24,0.376,0.177,0.299,0.403,0.159,0.164,0.26,0.248,0.156,0.375,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/25,7:10 PM.,COL,HOU,home,Roof Closed.,73,596295,LF,3,0,0,0,0,0,0,0,0,1,1,.327,.375,.442,.817,596295,austingomber,Gomber,Left,Austin Gomber,COL,4.75,5.07,165.0,102.0,82.0,98.0,0.821,6.33,2.07,9.71,1.64,0.92,0.213,0.423,0.122,0.394,0.446,82.0,103.0,99.0,,,,71.0,98.0,91.0,51.0,110.0,96.0,91.0,103.0,102.0,0.001,0.404,0.167,,0.205,-1.23,-42.96,-0.17,,-0.15,90.4,81.1,90.1,83.8,,0.28,0.409,0.273,0.274,0.513,0.22,0.305,0.6,0.096,,,,0.22,0.368,0.269,,,,,93.0,109.0,107.0,,,,,,,,,0.224,,,,-0.08,,,,77.6,,,,,,,,,
2024/06/23,1:12 PM.,BAL,HOU,home,Roof Closed.,73,544150,LF,3,0,1,0,0,0,0,1,1,2,2,.347,.396,.469,.865,544150,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.05,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,99.0,100.0,106.0,94.0,99.0,98.0,90.0,101.0,96.0,,,,,,,,0.5,,0.132,0.172,-0.36,,,0.41,-0.5,94.8,86.1,,,79.0,0.274,0.434,0.228,,,,0.276,0.469,0.228,,,,0.174,0.348,0.252,,,,,,,,74.0,99.0,92.0,,,,0.195,,,,0.73,,,,86.3,,,,,,0.24,0.365,0.308,,,
2024/06/22,3:10 PM.,BAL,HOU,home,Roof Closed.,73,669203,LF,3,0,0,0,0,0,0,0,0,1,1,.348,.388,.478,.866,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,,,,104.0,95.0,89.0,133.0,105.0,120.0,0.078,,0.146,0.215,0.11,,-0.5,0.7,0.44,0.2,,89.2,97.0,87.2,80.3,0.194,0.339,0.377,0.196,0.268,0.463,,,,0.235,0.412,0.157,0.2,0.326,0.378,0.125,0.5,0.457,,,,,125.0,105.0,108.0,,,,0.45,,,,1.37,,,,95.3,,,,,,0.251,0.362,0.19,,,
2024/06/21,7:10 PM.,BAL,HOU,home,Roof Closed.,73,680570,LF,4,1,3,2,0,0,2,0,0,1,1,.372,.413,.512,.925,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.72,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.147,0.325,0.452,140.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,106.0,133.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.38,5.3,-0.96,0.29,1.63,96.1,83.1,96.1,86.5,81.3,0.161,0.306,0.348,0.25,0.563,0.361,0.291,0.413,0.269,0.167,0.333,0.294,0.26,0.38,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/10,6:45 PM.,SF,HOU,away,Clear.,58,690986,LF,0,1,0,0,0,0,0,0,0,0,0,.333,.381,.436,.817,690986,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,70.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,,,,93.0,107.0,97.0,,0.577,0.003,0.223,0.197,0.2,,-11.71,-0.22,-1.64,92.5,84.8,,88.2,80.6,0.287,0.435,0.215,0.333,0.667,0.5,0.249,0.425,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274,0.452,0.277
2024/05/20,7:12 PM.,LAA,HOU,home,Roof Closed.,73,672282,PR,0,0,0,0,0,0,0,0,0,0,0,.333,.381,.436,.817,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.7,4.14,87.1,99.0,95.0,99.0,0.735,11.23,3.92,10.1,1.85,0.88,0.252,0.479,0.132,0.364,0.439,92.0,96.0,97.0,89.0,100.0,103.0,86.0,96.0,92.0,,,,117.0,106.0,114.0,,0.468,0.244,0.146,0.142,-0.56,,-0.44,-3.5,-1.18,93.8,84.7,,86.2,75.0,0.351,0.544,0.319,0.22,0.39,0.368,0.278,0.508,0.253,,,,0.37,0.804,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
