date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024/06/09,1:40 PM.,DET,MIL,away,Sunny.,75,669373,CF,4,0,1,0,0,0,0,0,0,1,3,.255,.329,.388,.717,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,,,,112.0,104.0,103.0,95.0,105.0,104.0,0.205,0.332,,0.271,1.84,1.25,,1.13,96.8,86.3,96.6,,0.207,0.305,0.16,0.158,0.316,0.175,0.197,0.286,0.277,0.216,0.322,0.461,,,,111.0,99.0,103.0,0.149,0.78,88.7,0.169,0.364,0.346,,,,,,,,,,,,,,,,,,,,,,95.0,91.0,101.0,0.042,1.26,78.5
2024/06/08,4:11 PM.,DET,MIL,away,Cloudy.,77,663554,CF,3,1,0,0,0,0,0,0,1,1,3,.255,.330,.391,.721,663554,caseymize,Mize,Right,Casey Mize,DET,4.49,4.74,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.149,0.335,0.435,,,,,,,106.0,105.0,102.0,92.0,108.0,105.0,0.08,0.386,,,-0.47,1.3,,,95.5,,95.5,,0.293,0.341,0.08,0.261,0.522,0.216,0.306,0.428,0.205,,,,,,,107.0,101.0,102.0,0.277,-0.46,85.7,0.271,0.5,0.218,,,,112.0,99.0,102.0,,0.181,,-1.06,,86.2,,,,0.286,0.405,0.322,,,,102.0,90.0,94.0,0.075,-2.21,79.6
2024/06/07,6:40 PM.,DET,MIL,away,Cloudy.,70,681857,CF,4,3,3,0,2,0,2,0,0,0,0,.260,.332,.398,.730,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,0.205,0.234,0.06,0.223,-0.39,1.85,-3.32,-0.05,94.2,86.5,94.2,79.0,0.284,0.385,0.076,0.304,0.652,0.295,0.277,0.386,0.101,0.222,0.344,0.429,,,,111.0,97.0,103.0,0.278,2.08,84.8,0.143,0.194,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/06/05,4:06 PM.,PHI,MIL,away,Partly Cloudy.,84,605400,CF,3,0,0,0,0,0,0,0,0,1,2,.249,.323,.367,.690,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.57,3.72,199.1,105.0,104.0,103.0,0.772,8.89,2.26,8.53,1.35,1.31,0.209,0.477,0.16,0.305,0.399,78.0,102.0,91.0,,,,90.0,103.0,99.0,100.0,109.0,106.0,0.204,0.278,,0.096,0.81,-0.34,,-1.67,92.5,85.7,91.5,,0.313,0.475,0.136,0.221,0.381,0.37,0.168,0.318,0.224,0.279,0.426,0.135,,,,,,,,,,,,,69.0,99.0,92.0,,,,0.092,,-2.57,,87.5,,0.389,0.796,0.178,,,,,,,135.0,106.0,113.0,0.329,0.94,79.1
2024/06/04,6:42 PM.,PHI,MIL,away,Clear.,82,650911,CF,4,1,2,1,0,0,0,0,0,0,2,.253,.328,.374,.702,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,,,,,,,95.0,101.0,98.0,0.473,,,0.357,,-0.55,,1.56,,85.1,94.5,,0.345,0.481,0.131,,,,,,,0.177,0.22,0.348,,,,102.0,102.0,103.0,0.169,0.65,84.4,0.219,0.368,0.308,86.0,52.0,74.0,,,,0.001,,2.59,,86.5,,,,,,,,,,,,,,,,
2024/06/03,6:41 PM.,PHI,MIL,away,Cloudy.,85,554430,CF,3,0,2,0,0,0,0,0,0,1,0,.247,.325,.365,.690,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,,,,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,0.192,0.416,0.1,,0.88,2.68,-0.98,,95.3,,94.6,81.8,0.189,0.259,0.142,0.205,0.397,0.387,0.209,0.395,0.296,,,,,,,128.0,106.0,115.0,0.125,1.04,84.9,,,,92.0,97.0,94.0,94.0,110.0,110.0,0.093,0.074,-0.23,1.47,91.1,86.1,0.226,0.371,0.183,0.137,0.196,0.402,0.152,0.273,0.335,,,,,,
2024/06/01,3:10 PM.,CWS,MIL,home,Roof Closed.,71,676979,CF,4,0,0,0,0,0,0,0,0,2,2,.240,.319,.359,.678,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,66.0,101.0,102.0,,,,104.0,103.0,103.0,123.0,98.0,97.0,0.021,0.537,,0.059,1.66,4.04,,-0.36,97.2,91.0,97.9,,0.154,0.154,0.321,,,,0.198,0.295,0.314,0.184,0.289,0.339,,,,138.0,102.0,107.0,0.098,-2.29,84.3,,,,94.0,105.0,103.0,,,,0.284,,-0.14,,91.6,,0.268,0.458,0.334,,,,0.228,0.561,0.422,,,,,,
2024/05/31,7:11 PM.,CWS,MIL,home,Roof Closed.,74,607200,CF,5,2,2,0,0,0,1,0,0,2,6,.245,.326,.368,.694,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,86.0,108.0,106.0,,,,17.0,112.0,76.0,76.0,105.0,93.0,0.308,0.003,,0.164,-6.18,0.59,,-0.54,92.9,87.7,93.0,,0.25,0.358,0.202,,,,0.5,0.5,0.0,0.228,0.351,0.165,,,,126.0,101.0,106.0,0.202,1.28,83.5,,,,78.0,104.0,97.0,,,,0.323,,0.43,,89.9,,0.262,0.47,0.232,,,,0.165,0.309,0.251,,,,,,
2024/05/30,12:10 PM.,CHC,MIL,home,Sunny.,64,592791,CF,3,1,2,0,0,0,1,1,0,0,1,.241,.324,.367,.691,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.27,4.05,165.1,107.0,85.0,102.0,0.823,6.8,1.8,8.38,1.14,0.99,0.223,0.445,0.136,0.328,0.468,78.0,102.0,95.0,104.0,111.0,113.0,66.0,106.0,96.0,74.0,104.0,92.0,0.109,0.296,0.147,0.043,-0.27,1.47,-1.04,-2.45,92.3,86.0,92.5,79.5,0.219,0.297,0.085,0.232,0.424,0.23,0.287,0.497,0.147,0.273,0.576,0.148,,,,104.0,116.0,120.0,0.155,0.65,80.4,,,,92.0,103.0,98.0,,,,0.251,,2.12,,86.5,,0.252,0.31,0.191,,,,0.183,0.296,0.317,,,,,,
2024/05/29,6:40 PM.,CHC,MIL,home,Roof Closed.,61,684007,CF,4,1,2,1,0,1,2,0,0,0,0,.232,.318,.361,.679,684007,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.39,173.1,105.0,90.0,103.0,0.739,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,82.0,105.0,104.0,70.0,96.0,97.0,96.0,104.0,106.0,76.0,102.0,91.0,0.021,0.52,0.032,0.039,0.36,0.77,-0.59,0.48,91.7,81.6,88.7,72.7,0.25,0.333,0.37,0.444,0.556,0.0,0.229,0.47,0.176,0.194,0.226,0.333,,,,103.0,105.0,104.0,0.077,0.14,81.6,,,,50.0,107.0,96.0,81.0,106.0,100.0,0.005,0.306,-6.3,1.39,89.8,82.9,0.333,1.333,0.143,0.204,0.283,0.431,0.267,0.311,0.347,,,,0.0,-76.55,53.9
2024/05/28,6:40 PM.,CHC,MIL,home,Roof Closed.,69,676962,CF,2,0,0,0,0,0,0,0,0,1,0,.225,.314,.331,.645,676962,benbrown,"Brown, Be",Right,Ben Brown,CHC,3.58,4.17,55.1,96.0,110.0,100.0,0.708,10.41,3.09,6.67,0.81,0.85,0.283,0.348,0.181,0.362,0.448,112.0,95.0,87.0,,,,98.0,98.0,96.0,,,,,0.627,,0.016,0.79,,,-3.61,96.4,90.6,,,,,,0.141,0.294,0.51,0.25,0.352,0.185,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,92.0,107.0,0.357,1.42,86.5
2024/05/27,3:11 PM.,CHC,MIL,home,Roof Closed.,69,657006,CF,2,0,0,0,0,0,0,0,0,1,1,.228,.318,.336,.654,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.74,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,70.0,92.0,94.0,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,0.053,0.595,0.022,0.033,0.38,0.43,2.76,0.32,91.6,86.2,91.6,79.9,0.292,0.458,0.182,0.0,0.0,0.2,0.253,0.396,0.223,0.222,0.222,0.172,,,,130.0,105.0,109.0,0.297,1.81,83.3,0.16,0.243,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/26,1:37 PM.,BOS,MIL,away,Sunny.,81,656557,CF,4,0,1,0,0,0,0,0,0,2,1,.231,.321,.340,.661,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,,,,93.0,102.0,97.0,0.324,,,,,0.67,,,,,93.5,,0.27,0.325,0.142,,,,,,,,,,,,,116.0,98.0,108.0,0.414,0.54,83.2,,,,95.0,93.0,93.0,116.0,103.0,109.0,0.015,0.248,-0.95,1.74,87.1,88.4,0.2,0.4,0.235,0.195,0.265,0.208,0.23,0.357,0.302,,,,,,
2024/05/25,4:11 PM.,BOS,MIL,away,Partly Cloudy.,77,601713,CF,4,0,0,0,0,0,0,0,0,0,6,.231,.323,.343,.666,601713,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.14,3.51,145.2,104.0,133.0,108.0,0.775,10.63,2.22,7.91,1.73,0.69,0.238,0.42,0.142,0.378,0.449,,,,118.0,104.0,104.0,122.0,105.0,108.0,,,,,0.486,0.163,,0.73,,0.61,,93.9,,,80.0,,,,0.167,0.4,0.206,0.239,0.399,0.218,,,,,,,155.0,103.0,111.0,0.291,-0.1,82.6,0.143,0.393,0.326,104.0,96.0,82.0,,,,0.059,,-4.63,,88.3,,0.394,0.879,0.211,,,,0.224,0.436,0.35,,,,,,
2024/05/24,7:13 PM.,BOS,MIL,away,Clear.,82,676710,CF,3,2,2,0,0,0,0,2,1,0,0,.237,.331,.353,.684,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.86,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.164,0.288,0.446,,,,,,,109.0,109.0,112.0,,,,,0.337,,,-0.43,,,,92.6,,,,,,,0.143,0.171,0.219,0.255,0.5,0.198,,,,,,,100.0,99.0,102.0,0.185,-0.56,80.8,,,,114.0,104.0,104.0,87.0,102.0,106.0,0.32,0.086,0.55,0.47,87.5,82.4,0.216,0.418,0.265,0.192,0.26,0.404,0.222,0.437,0.263,98.0,97.0,99.0,0.072,1.14,77.3
2024/05/22,6:40 PM.,MIA,MIL,away,Roof Closed.,72,666200,CF,3,0,0,0,0,0,0,0,0,1,0,.228,.321,.346,.667,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,5.0,4.59,66.2,98.0,95.0,98.0,0.718,7.83,2.97,8.24,1.22,0.92,0.302,0.438,0.12,0.281,0.4,88.0,97.0,95.0,31.0,40.0,52.0,98.0,100.0,95.0,87.0,90.0,88.0,0.083,0.394,0.002,0.229,-0.64,-0.77,-3.5,1.58,95.2,86.3,94.6,81.6,0.381,0.571,0.125,,,,0.28,0.484,0.111,0.207,0.328,0.407,,,,97.0,98.0,108.0,0.292,0.14,83.5,0.2,0.347,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/21,6:41 PM.,MIA,MIL,away,Roof Closed.,72,669432,CF,3,1,2,0,0,0,1,0,1,0,1,.233,.327,.353,.680,669432,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.18,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.358,0.392,111.0,108.0,115.0,,,,66.0,101.0,93.0,86.0,97.0,92.0,0.24,0.317,,0.238,-0.26,-0.36,,-1.32,91.9,85.6,91.5,,0.292,0.492,0.1,,,,0.252,0.467,0.234,0.295,0.396,0.238,,,,74.0,93.0,91.0,0.206,-1.99,82.4,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/20,6:41 PM.,MIA,MIL,away,Roof Closed.,72,677960,CF,0,0,0,0,0,0,0,0,1,0,0,.223,.315,.346,.661,677960,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.63,4.2,86.2,96.0,94.0,97.0,0.761,8.31,2.49,8.1,1.14,1.3,0.264,0.413,0.193,0.295,0.41,84.0,102.0,103.0,,,,96.0,97.0,96.0,82.0,98.0,95.0,0.121,0.397,,0.26,-0.81,0.13,,1.39,95.9,86.4,94.5,,0.259,0.5,0.063,,,,0.319,0.451,0.141,0.193,0.367,0.379,,,,120.0,87.0,98.0,0.222,0.49,82.9,0.25,0.5,0.5,,,,,,,,,,,,,,,,,,,0.118,0.176,0.51,,,,,,
2024/05/19,1:09 PM.,HOU,MIL,away,Roof Closed.,73,681293,CF,4,1,2,0,0,0,0,0,0,2,0,.223,.311,.346,.657,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,,,,,0.41,0.2,0.086,-1.33,,0.8,-2.52,94.1,85.5,,78.4,,,,0.171,0.282,0.424,0.303,0.528,0.198,0.395,0.512,0.378,,,,117.0,93.0,101.0,0.108,0.99,80.8,,,,66.0,98.0,96.0,,,,0.196,,0.57,,88.2,,0.248,0.444,0.228,,,,0.113,0.226,0.386,,,,,,
2024/05/18,6:11 PM.,HOU,MIL,away,Roof Closed.,73,434378,CF,2,0,1,0,0,0,1,0,0,0,1,.214,.306,.341,.647,434378,justinverlander,Verlander,Right,Justin Verlander,HOU,5.48,3.78,90.1,101.0,117.0,103.0,0.81,7.37,2.69,9.76,1.49,0.54,0.28,0.37,0.19,0.266,0.435,115.0,101.0,104.0,110.0,101.0,97.0,116.0,98.0,102.0,,,,,0.487,0.219,0.101,-0.59,,-1.46,-0.58,93.5,84.0,,77.6,,,,0.34,0.56,0.22,0.299,0.497,0.202,0.235,0.353,0.253,,,,127.0,108.0,112.0,0.193,0.66,86.7,0.195,0.322,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/05/17,7:10 PM.,HOU,MIL,away,Roof Closed.,73,686613,CF,2,0,0,0,0,0,0,0,0,0,0,.210,.305,.339,.644,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,,,,110.0,101.0,102.0,93.0,102.0,98.0,0.182,0.347,,0.126,0.16,0.92,,0.95,96.0,88.4,95.6,,0.275,0.321,0.161,0.237,0.421,0.305,0.244,0.413,0.288,0.221,0.26,0.296,,,,110.0,103.0,107.0,0.051,1.7,89.1,0.2,0.2,0.236,90.0,103.0,101.0,,,,0.17,,0.14,,92.4,,0.23,0.363,0.216,,,,,,,127.0,100.0,106.0,0.125,-0.79,82.9
2024/05/15,12:10 PM.,PIT,MIL,home,Sunny.,61,527048,CF,3,0,0,0,0,0,0,0,0,2,1,.213,.309,.344,.653,527048,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.53,5.38,135.0,102.0,73.0,95.0,0.81,7.13,3.27,10.07,1.47,1.24,0.182,0.462,0.145,0.31,0.408,71.0,109.0,99.0,74.0,102.0,98.0,56.0,92.0,86.0,78.0,101.0,93.0,0.358,0.053,0.141,0.227,-8.23,0.57,0.62,-1.27,91.3,83.4,90.7,77.9,0.275,0.383,0.097,0.246,0.354,0.29,0.458,0.917,0.043,0.28,0.448,0.341,,,,70.0,111.0,119.0,0.0,-51.06,82.8,,,,70.0,101.0,93.0,,,,0.221,,-0.61,,87.9,,0.28,0.57,0.212,,,,,,,,,,,,
2024/05/13,6:40 PM.,PIT,MIL,home,Roof Closed.,71,656605,CF,4,1,1,0,0,0,0,0,0,2,0,.218,.316,.353,.669,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.135,0.331,0.442,88.0,103.0,102.0,111.0,96.0,104.0,86.0,103.0,96.0,82.0,102.0,94.0,0.22,0.304,0.096,0.008,0.3,-0.26,-0.11,-12.5,94.4,89.8,93.4,78.4,0.266,0.405,0.125,0.233,0.442,0.293,0.257,0.4,0.24,0.667,1.333,0.0,,,,129.0,100.0,109.0,0.25,-1.04,84.7,0.338,0.636,0.248,96.0,99.0,98.0,,,,0.122,,-1.0,,90.4,,0.272,0.593,0.195,,,,0.204,0.331,0.25,,,,,,
2024/05/12,1:10 PM.,STL,MIL,home,Partly Cloudy.,77,571945,CF,3,0,0,0,0,0,0,0,0,1,1,.217,.318,.357,.675,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.65,171.2,109.0,87.0,103.0,0.859,6.4,1.31,10.17,1.36,1.15,0.243,0.406,0.152,0.33,0.495,85.0,103.0,98.0,94.0,109.0,106.0,65.0,107.0,98.0,80.0,111.0,99.0,0.231,0.279,0.116,0.085,0.23,1.42,-1.97,-4.2,93.2,85.6,92.4,76.6,0.237,0.382,0.108,0.267,0.52,0.231,0.287,0.446,0.178,0.394,0.742,0.159,,,,116.0,112.0,114.0,0.283,-1.19,85.7,0.301,0.506,0.164,,,,,,,,,,,,,,,,,,,0.273,0.545,0.275,,,,0.005,4.24,69.6
2024/05/11,6:15 PM.,STL,MIL,home,Roof Closed.,68,502043,CF,3,0,0,0,0,0,0,0,1,1,4,.223,.326,.366,.692,502043,kylegibson,Gibson,Right,Kyle Gibson,STL,4.24,4.87,169.2,98.0,93.0,95.0,0.756,8.01,3.61,8.54,1.22,1.29,0.218,0.431,0.166,0.351,0.359,99.0,92.0,89.0,102.0,103.0,104.0,80.0,88.0,83.0,84.0,101.0,96.0,0.264,0.132,0.086,0.099,-1.39,0.22,-2.21,1.2,91.4,84.9,90.7,78.3,0.267,0.422,0.092,0.325,0.675,0.462,0.268,0.563,0.065,0.19,0.254,0.39,,,,104.0,102.0,105.0,0.207,0.92,80.7,,,,96.0,95.0,91.0,,,,0.211,,0.21,,88.6,,0.299,0.479,0.181,,,,0.2,0.312,0.412,,,,,,
2024/05/10,7:10 PM.,STL,MIL,home,Roof Closed.,68,458681,CF,4,0,0,0,0,0,0,0,0,2,3,.229,.328,.376,.704,458681,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.94,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,96.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,0.167,0.472,0.062,0.063,0.87,-0.46,-1.98,-2.47,92.3,84.8,91.2,80.4,0.284,0.469,0.11,0.211,0.342,0.203,0.199,0.393,0.287,0.292,0.292,0.225,,,,102.0,101.0,109.0,0.013,-1.62,82.0,,,,91.0,101.0,94.0,,,,0.223,,-1.03,,88.1,,0.317,0.426,0.262,,,,0.25,0.25,0.0,,,,,,
2024/05/08,1:10 PM.,KC,MIL,away,Partly Cloudy.,67,663903,CF,4,0,0,0,0,0,0,0,0,1,3,.238,.339,.390,.729,663903,bradysinger,Singer,Right,Brady Singer,KCR,3.71,4.65,179.2,99.0,84.0,94.0,0.769,8.52,2.71,8.77,1.1,1.62,0.191,0.419,0.159,0.326,0.414,80.0,77.0,69.0,,,,63.0,96.0,86.0,70.0,101.0,91.0,0.413,0.113,,0.019,-2.09,0.77,,-5.71,91.6,88.1,92.2,,0.267,0.389,0.127,,,,0.326,0.609,0.197,0.429,0.5,0.111,,,,106.0,99.0,102.0,0.455,0.0,82.9,0.207,0.361,0.354,,,,,,,,,,,,,,,,,,,0.327,0.571,0.35,,,,,,
2024/05/07,6:40 PM.,KC,MIL,away,Clear.,77,607625,CF,4,1,0,0,0,0,0,0,0,1,1,.248,.350,.406,.756,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,0.185,0.24,0.262,0.069,0.7,0.65,1.44,0.08,92.2,87.4,92.1,79.4,0.274,0.381,0.129,0.178,0.271,0.339,0.234,0.392,0.176,0.208,0.333,0.291,0.215,0.28,0.285,125.0,97.0,105.0,0.135,-0.67,85.2,0.213,0.387,0.2,97.0,103.0,103.0,93.0,107.0,106.0,0.082,0.026,2.86,0.07,90.1,85.7,0.228,0.228,0.23,0.105,0.421,0.351,0.375,0.75,0.109,,,,,,
2024/05/06,6:10 PM.,KC,MIL,away,Cloudy.,74,666142,CF,3,0,0,0,0,0,0,0,1,2,1,.258,.363,.423,.786,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,,,,,0.418,,0.237,0.85,,,1.43,95.4,84.8,,,,,,0.14,0.256,0.352,0.213,0.361,0.231,0.183,0.28,0.478,,,,132.0,106.0,114.0,0.128,-0.34,86.0,0.21,0.305,0.337,88.0,94.0,91.0,,,,0.113,,0.26,,90.7,,0.348,0.455,0.228,,,,,,,101.0,97.0,101.0,0.104,0.9,80.8
2024/05/05,1:20 PM.,CHC,MIL,away,Sunny.,54,665871,CF,4,0,1,0,0,0,0,0,0,3,1,.266,.367,.436,.803,665871,javierassad,Assad,Right,Javier Assad,CHC,3.73,4.97,147.0,99.0,85.0,94.0,0.843,7.59,3.86,8.76,1.22,1.13,0.263,0.373,0.146,0.301,0.422,69.0,91.0,88.0,98.0,101.0,97.0,68.0,102.0,92.0,75.0,101.0,92.0,0.357,0.158,0.116,0.046,-0.91,0.51,-0.4,-1.65,91.5,83.7,91.4,76.8,0.236,0.373,0.111,0.178,0.329,0.3,0.319,0.472,0.201,0.296,0.296,0.125,,,,114.0,94.0,100.0,0.107,-1.54,80.1,0.364,0.636,0.368,96.0,97.0,92.0,,,,0.216,,-0.73,,87.9,,0.315,0.583,0.142,,,,0.174,0.37,0.341,,,,,,
2024/05/04,1:20 PM.,CHC,MIL,away,Cloudy.,71,592791,CF,3,2,1,0,0,1,2,0,1,1,2,.267,.371,.444,.815,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.27,4.05,165.1,107.0,85.0,102.0,0.823,6.8,1.8,8.38,1.14,0.99,0.223,0.445,0.136,0.328,0.468,78.0,102.0,95.0,104.0,111.0,113.0,66.0,106.0,96.0,74.0,104.0,92.0,0.109,0.296,0.147,0.043,-0.27,1.47,-1.04,-2.45,92.3,86.0,92.5,79.5,0.219,0.297,0.085,0.232,0.424,0.23,0.287,0.497,0.147,0.273,0.576,0.148,,,,104.0,116.0,120.0,0.155,0.65,80.4,,,,92.0,103.0,98.0,,,,0.251,,2.12,,86.5,,0.252,0.31,0.191,,,,0.183,0.296,0.317,,,,,,
2024/05/03,1:20 PM.,CHC,MIL,away,Partly Cloudy.,61,669713,CF,4,0,0,0,0,0,0,0,0,0,3,.264,.366,.414,.780,669713,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.86,4.17,67.2,101.0,92.0,99.0,0.76,8.91,2.79,7.45,1.6,1.12,0.28,0.399,0.212,0.264,0.404,92.0,102.0,104.0,,,,51.0,101.0,86.0,91.0,100.0,96.0,0.112,0.365,,0.03,-0.68,-0.56,,1.66,94.6,87.2,93.5,,0.273,0.545,0.121,,,,0.254,0.465,0.143,0.125,0.125,0.25,,,,134.0,101.0,112.0,0.406,0.59,82.4,,,,76.0,98.0,98.0,,,,0.088,,3.38,,88.1,,0.167,0.167,0.213,,,,0.174,0.348,0.433,,,,,,
2024/05/01,12:10 PM.,TB,MIL,home,Sunny.,68,621107,CF,4,1,2,1,0,0,1,0,0,1,2,.277,.381,.434,.815,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,0.282,0.09,0.188,0.061,-0.64,0.0,-1.27,0.21,92.4,85.6,91.7,78.8,0.293,0.404,0.133,0.291,0.472,0.333,0.236,0.418,0.248,0.188,0.354,0.105,,,,122.0,107.0,113.0,0.097,0.46,79.7,,,,85.0,105.0,98.0,,,,0.282,,1.54,,88.2,,0.214,0.345,0.223,,,,0.236,0.473,0.203,,,,,,
2024/04/30,6:40 PM.,TB,MIL,home,Roof Closed.,67,641302,CF,4,0,0,0,0,0,0,1,0,0,3,.266,.376,.418,.794,641302,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.68,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,0.131,0.223,,0.137,-0.2,-1.02,,-2.94,89.6,81.3,89.7,,0.288,0.492,0.109,,,,0.232,0.495,0.244,0.339,0.5,0.181,,,,114.0,107.0,109.0,0.191,1.43,77.8,,,,98.0,101.0,99.0,,,,0.318,,-0.5,,85.0,,0.265,0.549,0.216,,,,0.227,0.364,0.188,,,,,,
