date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,vKN (sc),Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,KN%,wFS/C,wKC/C,wKN/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-07-31,6:45 PM.,SF,OAK,away,Partly Cloudy.,62,657277,LF,0,0,0,0,0,0,0,0,0,0,0,0.188,0.281,0.388,0.669,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.31,204.2,104.0,111.0,106.0,0.814,7.56,2.2,8.88,0.48,2.5,0.23,0.36,0.17,0.292,0.403,137.0,105.0,112.0,,,,57.0,106.0,88.0,95.0,104.0,102.0,126.0,104.0,114.0,0.399,0.053,0.212,,0.309,0.2,1.32,0.16,,-0.13,92.6,87.4,92.6,83.8,,0.179,0.231,0.329,,,,0.275,0.411,0.216,0.268,0.338,0.144,,,,0.239,0.331,0.268,52.0,95.0,88.0,0.026,4.3,91.0,0.077,0.077,0.265,,,,,,,,,,,,,,,,,,,,,
2024-07-30,6:45 PM.,SF,OAK,away,Partly Cloudy.,63,592662,CF,2,1,1,0,0,1,1,0,0,1,1,0.188,0.281,0.388,0.669,592662,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.72,30.2,95.0,102.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,,,,96.0,98.0,96.0,,,,99.0,91.0,91.0,,0.528,0.322,,,0.46,,0.18,,,94.1,,,88.4,,0.167,0.367,0.264,0.148,0.222,0.458,,,,,,,0.316,0.684,0.489,,,,,,,,,,,,,,133.0,96.0,100.0,,,,,0.15,,,-2.65,,,83.5,,,,,,
2024-07-27,6:38 PM.,LAA,OAK,away,Clear.,80,542881,LF,3,0,1,0,0,0,0,1,1,1,0,0.181,0.277,0.349,0.626,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,0.033,0.396,0.013,0.001,0.371,-0.73,-3.87,-0.06,-3.14,1.32,89.4,78.9,88.1,81.3,71.6,0.272,0.494,0.183,0.0,0.0,0.357,0.185,0.259,0.396,0.261,0.696,0.152,,,,,,,99.0,100.0,96.0,0.185,-0.41,84.3,0.264,0.455,0.247,,,,,,,,,,,,,,,,,,,,,
2024-07-25,6:39 PM.,LAA,OAK,away,Clear.,88,670046,CF,3,1,1,0,0,1,2,0,0,1,2,0.175,0.267,0.35,0.617,670046,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.0,5.9,24.0,98.0,78.0,93.0,0.782,6.38,3.0,10.5,1.88,0.85,0.152,0.443,0.114,0.38,0.424,92.0,102.0,99.0,92.0,98.0,92.0,74.0,93.0,87.0,,,,,,,,0.486,,0.05,0.328,-1.59,,,-3.34,1.81,90.2,81.1,,,76.3,0.341,0.568,0.19,,,,0.189,0.405,0.29,,,,,,,,,,55.0,102.0,100.0,0.136,-2.78,83.6,0.357,0.571,0.172,,,,,,,,,,,,,,,,,,,,,
2024-07-24,12:37 PM.,HOU,OAK,home,Partly Cloudy.,80,686613,PH,1,0,0,0,0,0,0,0,0,0,0,0.169,0.264,0.312,0.576,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.31,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.35,0.192,0.218,0.421,84.0,101.0,102.0,,,,110.0,101.0,102.0,93.0,102.0,98.0,110.0,103.0,107.0,0.182,0.347,0.051,,0.126,0.16,0.92,1.7,,0.95,96.0,88.4,95.6,89.1,,0.244,0.413,0.288,0.2,0.2,0.236,0.221,0.26,0.296,0.275,0.321,0.161,0.237,0.421,0.305,,,,90.0,103.0,101.0,0.17,0.14,92.4,0.23,0.363,0.216,,127.0,100.0,106.0,,,,,0.125,,,-0.79,,,82.9,,,,,,
2024-07-19,6:40 PM.,LAA,OAK,home,Clear.,80,656288,LF,1,0,0,0,0,0,0,0,0,0,0,0.171,0.267,0.316,0.583,656288,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.74,171.2,98.0,88.0,97.0,0.772,6.82,3.46,9.12,1.63,1.04,0.225,0.434,0.128,0.367,0.401,96.0,102.0,102.0,75.0,96.0,96.0,73.0,94.0,86.0,76.0,89.0,78.0,107.0,100.0,110.0,0.01,0.376,0.24,0.107,0.267,-0.85,-6.83,-0.91,-0.86,0.48,93.4,88.6,93.0,87.7,80.6,0.251,0.529,0.147,0.284,0.444,0.331,0.259,0.387,0.288,0.429,0.857,0.0,0.271,0.438,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,4:06 PM.,PHI,OAK,away,Partly Cloudy.,88,663969,RF,4,0,1,0,0,0,0,0,0,0,1,0.173,0.271,0.32,0.591,663969,tylerphillips,Phillips,Right,Tyler Phillips,PHI,6.87,5.97,36.2,100.0,94.0,99.0,0.799,6.87,1.72,11.05,2.21,1.13,0.122,0.496,0.171,0.358,0.419,82.0,110.0,104.0,107.0,112.0,116.0,68.0,92.0,90.0,80.0,101.0,91.0,121.0,95.0,102.0,0.311,0.187,0.292,0.144,0.066,3.13,-1.15,-2.49,-0.37,-9.69,92.7,85.7,93.7,82.5,81.0,0.219,0.313,0.214,,,,0.6,1.1,0.182,0.35,0.7,0.118,0.174,0.304,0.222,0.311,0.511,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,6:42 PM.,PHI,OAK,away,Drizzle.,78,624133,CF,2,1,1,0,0,0,0,0,1,0,0,0.169,0.272,0.324,0.596,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.46,3.67,150.2,103.0,82.0,100.0,0.799,8.66,2.45,8.36,0.84,2.01,0.194,0.461,0.154,0.283,0.395,73.0,100.0,98.0,84.0,107.0,108.0,68.0,101.0,91.0,87.0,106.0,104.0,22.0,85.0,77.0,0.315,0.195,0.001,0.205,0.163,0.67,0.84,-4.62,1.02,-0.63,91.8,80.0,90.8,81.3,74.4,0.224,0.327,0.18,,,,0.229,0.323,0.35,0.27,0.381,0.101,0.189,0.342,0.339,,,,101.0,98.0,93.0,0.121,-1.68,86.5,0.302,0.642,0.162,,,,,,,,,,,,,,,,,,,,,
2024-07-06,1:07 PM.,BAL,OAK,home,Sunny.,82,700249,CF,3,3,0,0,0,0,0,0,3,0,3,0.159,0.256,0.319,0.575,700249,cadepovich,Povich,Left,Cade Povich,BAL,5.2,4.11,79.2,99.0,87.0,97.0,0.788,7.79,3.84,9.04,1.36,0.75,0.22,0.447,0.179,0.289,0.454,63.0,101.0,95.0,93.0,101.0,104.0,81.0,97.0,93.0,80.0,98.0,90.0,113.0,107.0,108.0,0.084,0.407,0.13,0.196,0.109,0.56,0.86,-0.43,-2.26,-2.05,92.4,86.1,91.5,82.6,76.3,0.223,0.379,0.185,,,,0.25,0.542,0.235,0.2,0.24,0.103,0.333,0.517,0.269,0.232,0.411,0.276,97.0,94.0,94.0,0.075,-3.12,88.3,0.333,0.81,0.288,,,,,,,,,,,,,,,,,,,,,
2024-06-30,1:10 PM.,AZ,OAK,away,Roof Closed.,78,694297,RF,1,0,0,0,0,0,0,0,0,0,0,0.167,0.236,0.333,0.569,694297,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.78,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,92.0,102.0,96.0,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,0.222,0.334,0.273,0.053,0.112,0.37,-0.09,-0.12,-1.37,0.84,93.8,87.5,93.7,84.8,80.8,0.265,0.466,0.224,,,,0.25,0.289,0.312,0.286,0.365,0.119,0.429,0.571,0.295,0.215,0.455,0.362,,,,,,,,,,,,,,,,,0.006,,,0.45,,,89.6,,0.2,0.8,0.0,,,
2024-06-29,1:10 PM.,AZ,OAK,away,Roof Closed.,78,668678,RF,3,0,0,0,0,0,0,0,0,1,1,0.169,0.239,0.338,0.577,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.97,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.351,0.348,88.0,107.0,98.0,,,,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,0.001,0.463,0.087,,0.14,-0.55,-1.02,-0.56,,0.43,93.7,86.6,94.7,87.0,,0.28,0.46,0.133,0.31,0.476,0.337,0.27,0.382,0.265,,,,0.148,0.23,0.392,,,,89.0,87.0,79.0,0.031,-0.78,90.3,0.25,0.625,0.36,,107.0,108.0,112.0,,,,,0.277,,,2.29,,,81.0,,,,,,
2024-06-28,6:40 PM.,AZ,OAK,away,Roof Closed.,79,677944,RF,5,1,2,0,0,1,1,0,0,1,0,0.177,0.25,0.355,0.605,677944,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.66,4.52,77.0,105.0,102.0,105.0,0.816,7.48,1.99,10.75,1.87,0.69,0.3,0.356,0.162,0.332,0.485,103.0,98.0,100.0,103.0,101.0,106.0,95.0,109.0,106.0,,,,117.0,100.0,105.0,,0.548,0.24,0.09,0.121,-1.46,,-1.24,-1.42,-0.57,94.4,81.8,,85.1,75.4,0.329,0.582,0.164,0.278,0.494,0.207,0.227,0.432,0.269,,,,0.2,0.4,0.289,,,,,,,0.001,3.94,90.4,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,1:06 PM.,LAA,OAK,away,Sunny.,80,672710,CF,4,0,0,0,0,0,0,0,0,3,2,0.158,0.238,0.298,0.536,672710,roansycontreras,Contreras,Right,Roansy Contreras,- - -,4.35,4.94,68.1,98.0,100.0,98.0,0.807,7.38,4.08,8.3,1.45,1.1,0.232,0.42,0.164,0.353,0.452,78.0,92.0,93.0,88.0,97.0,101.0,93.0,100.0,96.0,95.0,93.0,81.0,118.0,102.0,107.0,0.101,0.376,0.324,0.094,0.105,1.22,-1.42,-1.41,1.14,-1.83,94.7,89.0,94.5,84.5,77.9,0.231,0.346,0.16,0.274,0.645,0.258,0.235,0.441,0.231,0.37,0.407,0.08,0.167,0.25,0.393,0.1,0.25,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,6:38 PM.,LAA,OAK,away,Clear.,79,542881,RF,4,0,1,1,0,0,0,0,1,2,2,0.17,0.241,0.321,0.562,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,,,,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,0.033,0.396,0.013,0.001,0.371,-0.73,-3.87,-0.06,-3.14,1.32,89.4,78.9,88.1,81.3,71.6,0.272,0.494,0.183,0.0,0.0,0.357,0.185,0.259,0.396,0.261,0.696,0.152,,,,,,,99.0,100.0,96.0,0.185,-0.41,84.3,0.264,0.455,0.247,,,,,,,,,,,,,,,,,,,,,
2024-06-22,1:07 PM.,MIN,OAK,home,Sunny.,76,641927,CF,1,0,0,0,0,0,0,0,0,0,0,0.163,0.226,0.306,0.532,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,,,,74.0,100.0,101.0,,0.381,0.118,0.011,0.294,-0.01,,2.03,4.57,1.98,91.7,83.4,,80.3,76.0,0.258,0.506,0.222,0.095,0.162,0.307,0.154,0.285,0.395,,,,0.0,0.0,0.375,,,,84.0,104.0,100.0,0.195,-0.86,86.2,0.279,0.504,0.229,,,,,,,,,,,,,,,,,,,,,
2024-06-21,6:41 PM.,MIN,OAK,home,Clear.,63,663978,PR,0,1,0,0,0,0,0,0,0,0,0,0.167,0.231,0.313,0.544,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,,,,71.0,97.0,96.0,,0.429,0.177,0.136,0.259,0.63,,-0.21,-1.69,-1.51,93.3,82.9,,85.9,78.2,0.277,0.4,0.243,0.264,0.434,0.254,0.283,0.519,0.248,,,,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,12:37 PM.,KC,OAK,home,Partly Cloudy.,63,607625,PH,1,0,0,0,0,0,0,0,0,0,2,0.167,0.231,0.313,0.544,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,0.185,0.24,0.135,0.262,0.069,0.7,0.65,-0.67,1.44,0.08,92.2,87.4,92.1,85.2,79.4,0.234,0.392,0.176,0.213,0.387,0.2,0.208,0.333,0.291,0.274,0.381,0.129,0.178,0.271,0.339,0.375,0.75,0.109,97.0,103.0,103.0,0.082,2.86,90.1,0.228,0.228,0.23,,,,,93.0,107.0,106.0,0.026,,,0.07,,,85.7,,0.105,0.421,0.351,0.215,0.28,0.285
2024-06-19,6:42 PM.,KC,OAK,home,Partly Cloudy.,60,666142,RF,2,0,0,0,0,0,0,0,1,1,0,0.17,0.235,0.319,0.554,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,,,,132.0,106.0,114.0,,0.418,0.128,,0.237,0.85,,-0.34,,1.43,95.4,84.8,,86.0,,0.213,0.361,0.231,0.21,0.305,0.337,0.183,0.28,0.478,,,,0.14,0.256,0.352,,,,88.0,94.0,91.0,0.113,0.26,90.7,0.348,0.455,0.228,,101.0,97.0,101.0,,,,,0.104,,,0.9,,,80.8,,,,,,
2024-06-18,6:40 PM.,KC,OAK,home,Partly Cloudy.,69,679525,RF,1,0,0,0,0,0,0,0,0,0,0,0.178,0.229,0.333,0.562,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,103.0,105.0,103.0,93.0,98.0,95.0,98.0,99.0,97.0,117.0,99.0,107.0,0.138,0.37,0.228,0.164,0.1,0.34,-1.16,-0.57,-1.2,0.84,94.2,86.3,93.6,86.5,82.8,0.208,0.383,0.223,0.29,0.462,0.294,0.204,0.296,0.177,0.317,0.524,0.099,0.263,0.5,0.274,0.2,0.433,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,1:10 PM.,MIN,OAK,away,Cloudy.,82,641927,RF,3,1,1,0,0,1,1,0,1,2,2,0.195,0.233,0.366,0.599,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.98,3.22,178.2,105.0,91.0,102.0,0.728,9.62,2.17,6.85,1.36,0.67,0.22,0.439,0.183,0.303,0.416,116.0,111.0,111.0,94.0,99.0,103.0,81.0,104.0,96.0,,,,74.0,100.0,101.0,,0.381,0.118,0.011,0.294,-0.01,,2.03,4.57,1.98,91.7,83.4,,80.3,76.0,0.258,0.506,0.222,0.095,0.162,0.307,0.154,0.285,0.395,,,,0.0,0.0,0.375,,,,84.0,104.0,100.0,0.195,-0.86,86.2,0.279,0.504,0.229,,,,,,,,,,,,,,,,,,,,,
2024-06-16,6:41 PM.,MIN,OAK,away,Partly Cloudy.,87,663978,LF,3,1,0,0,0,0,0,0,1,0,2,0.182,0.234,0.341,0.575,663978,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.84,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,,,,71.0,97.0,96.0,,0.429,0.177,0.136,0.259,0.63,,-0.21,-1.69,-1.51,93.3,82.9,,85.9,78.2,0.277,0.4,0.243,0.264,0.434,0.254,0.283,0.519,0.248,,,,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,7:10 PM.,MIN,OAK,away,Partly Cloudy.,80,680573,DH,0,0,0,0,0,0,0,0,0,0,0,0.184,0.205,0.289,0.494,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,,,,92.0,108.0,106.0,,0.403,0.312,0.093,0.193,0.82,,0.76,1.68,-3.33,93.1,82.8,,86.4,76.1,0.258,0.356,0.219,0.214,0.313,0.239,0.311,0.622,0.205,,,,0.186,0.326,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,1:11 PM.,SD,OAK,away,Sunny.,70,650633,CF,3,0,0,0,0,0,0,0,1,1,3,0.184,0.205,0.289,0.494,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,,,,86.0,103.0,101.0,88.0,105.0,98.0,115.0,97.0,102.0,0.279,0.241,0.234,,0.246,-0.15,0.68,-0.19,,1.61,93.7,86.7,92.9,82.9,,0.265,0.402,0.261,0.281,0.5,0.284,0.207,0.286,0.362,0.2,0.376,0.189,,,,0.206,0.304,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-10,6:40 PM.,SD,OAK,away,Cloudy.,66,656302,RF,4,0,0,0,0,0,0,0,0,3,2,0.2,0.2,0.314,0.514,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,,,,123.0,95.0,102.0,,,,112.0,100.0,105.0,,0.435,0.471,,0.009,0.22,,1.98,,-4.13,96.9,69.7,,87.2,,0.235,0.39,0.203,0.159,0.257,0.447,0.25,1.0,0.2,,,,0.28,0.44,0.286,0.2,0.267,0.385,113.0,89.0,90.0,0.006,-5.11,91.8,0.25,1.0,0.0,,105.0,95.0,102.0,,,,,0.079,,,-0.95,,,82.3,,,,,,
2024-06-09,1:07 PM.,TOR,OAK,home,Sunny.,67,670102,RF,3,0,1,0,0,0,0,0,0,0,2,0.226,0.226,0.355,0.581,670102,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.39,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,,,,99.0,94.0,100.0,94.0,106.0,107.0,79.0,96.0,85.0,96.0,92.0,92.0,0.029,0.513,0.092,0.182,,2.21,1.45,-1.47,-1.71,,92.9,,90.3,81.7,73.5,0.174,0.371,0.185,0.25,0.583,0.436,,,,0.182,0.455,0.067,0.308,0.558,0.243,,,,,,,,,,,,,,,,,109.0,105.0,110.0,0.184,,,1.44,,,83.8,,0.169,0.169,0.225,,,
2024-06-08,1:07 PM.,TOR,OAK,home,Cloudy.,65,592332,LF,4,0,0,0,0,0,0,0,0,0,2,0.214,0.214,0.357,0.571,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.83,4.71,181.0,105.0,94.0,104.0,0.791,8.06,2.78,8.2,0.99,0.91,0.262,0.417,0.136,0.363,0.417,,,,,,,99.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.054,0.528,0.084,,,0.43,-3.21,-1.21,,,93.9,,93.3,82.7,,0.277,0.466,0.175,0.268,0.439,0.266,,,,0.316,0.579,0.117,,,,,,,,,,,,,,,,,,,,88.0,108.0,106.0,0.334,,,0.51,,,86.0,,0.169,0.262,0.335,,,
2024-06-05,6:41 PM.,SEA,OAK,home,Clear.,77,669302,RF,3,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.417,0.667,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,124.0,99.0,107.0,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,0.015,0.308,0.32,0.118,,1.41,0.32,1.72,0.81,,96.6,,95.5,88.4,83.2,0.204,0.383,0.193,0.21,0.375,0.368,,,,0.286,0.286,0.05,0.181,0.301,0.354,,,,116.0,104.0,103.0,0.106,0.14,92.3,0.247,0.483,0.272,,,,,99.0,96.0,104.0,0.134,,,1.18,,,84.5,,0.101,0.162,0.506,,,
2024-06-04,6:40 PM.,SEA,OAK,home,Clear.,77,669923,PR,0,0,0,0,0,0,0,0,0,0,0,0.238,0.238,0.429,0.667,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,0.236,0.339,0.237,,,0.46,1.5,1.28,,,96.0,,96.0,87.2,,0.221,0.458,0.291,0.226,0.316,0.271,,,,0.263,0.354,0.105,0.333,0.439,0.286,,,,97.0,99.0,93.0,0.004,0.79,92.3,,,,73.9,114.0,110.0,113.0,109.0,100.0,108.0,0.102,0.082,0.0,-2.05,-1.95,-3.5,86.0,83.4,0.253,0.413,0.295,,,
2024-06-02,1:35 PM.,ATL,OAK,away,Cloudy.,77,450203,DH,0,0,0,0,0,0,0,0,0,0,0,0.238,0.238,0.429,0.667,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.49,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.327,0.408,86.0,97.0,93.0,122.0,98.0,108.0,72.0,99.0,90.0,79.0,96.0,88.0,,,,0.099,0.289,,0.424,0.11,-1.4,0.39,,0.78,-1.38,94.1,85.0,93.5,,81.5,0.281,0.517,0.193,,,,0.292,0.6,0.333,0.333,0.433,0.07,0.2,0.309,0.342,,,,73.0,92.0,86.0,0.078,-0.75,88.5,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,,,,
2024-06-01,4:11 PM.,ATL,OAK,away,Cloudy.,75,519242,RF,5,0,2,1,0,0,2,1,0,0,1,0.238,0.238,0.429,0.667,519242,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.8,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,64.0,107.0,98.0,,,,96.0,105.0,101.0,113.0,100.0,96.0,105.0,100.0,104.0,0.072,0.378,0.403,,0.147,-0.12,-1.99,2.16,,2.97,94.8,87.1,94.2,78.6,,0.281,0.443,0.241,0.171,0.236,0.427,0.159,0.195,0.236,0.327,0.551,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,1:10 PM.,TB,OAK,away,Dome.,72,542888,LF,5,0,0,0,0,0,0,0,0,2,2,0.188,0.188,0.375,0.563,542888,shawnarmstrong,Armstrong,Right,Shawn Armstrong,- - -,4.86,5.11,66.2,105.0,95.0,102.0,0.819,8.91,3.38,10.4,0.81,0.91,0.312,0.307,0.183,0.332,0.462,,,,,,,86.0,110.0,104.0,95.0,100.0,97.0,126.0,114.0,117.0,0.271,0.332,0.082,,,0.72,-1.36,-0.2,,,93.3,,93.6,84.5,,0.198,0.341,0.333,0.167,0.333,0.273,,,,0.388,0.459,0.107,,,,0.214,0.357,0.25,99.0,103.0,101.0,0.315,-1.23,90.5,0.314,0.557,0.205,,,,,,,,,,,,,,,,,,,,,
2024-05-29,6:50 PM.,TB,OAK,away,Dome.,72,686752,RF,2,0,0,0,0,0,0,0,0,1,1,0.273,0.273,0.545,0.818,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.027,0.235,1.07,,0.51,-1.47,-0.47,94.9,85.8,,89.0,80.6,0.181,0.33,0.316,0.267,0.407,0.317,0.216,0.353,0.286,,,,0.167,0.167,0.5,,,,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,,,,,,,,,,,,,,,,,,,,,
2024-05-25,1:08 PM.,HOU,OAK,home,Cloudy.,57,681293,LF,4,0,1,0,0,0,1,0,0,1,3,0.333,0.333,0.667,1.0,681293,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.53,4.05,145.0,99.0,95.0,99.0,0.739,10.61,4.03,8.63,1.3,0.85,0.247,0.437,0.147,0.314,0.444,89.0,97.0,90.0,118.0,98.0,104.0,91.0,100.0,99.0,,,,117.0,93.0,101.0,,0.41,0.108,0.2,0.086,-1.33,,0.99,0.8,-2.52,94.1,85.5,,80.8,78.4,0.303,0.528,0.198,,,,0.395,0.512,0.378,,,,0.171,0.282,0.424,0.113,0.226,0.386,66.0,98.0,96.0,0.196,0.57,88.2,0.248,0.444,0.228,,,,,,,,,,,,,,,,,,,,,
