date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
2023-08-15,7:12 PM.,PIT,NYM,home,Partly Cloudy.,78,663559,PH,1,0,0,0,0,0,0,0,0,0,1,0.238,0.304,0.262,0.566,663559,baileyfalter,Falter,Left,Bailey Falter,- - -,5.36,4.93,80.2,104.0,76.0,97.0,0.844,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.072,0.444,0.189,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,84.6,90.7,84.5,76.5,0.305,0.435,0.156,0.273,0.364,0.3329999999999999,0.333,0.571,0.133,0.288,0.746,0.1989999999999999,0.267,0.493,0.209,,,,,,,,,,,,,,,,,,,0.024,3.65,85.0,0.0,0.0,0.3329999999999999,,,
2023-08-14,7:11 PM.,PIT,NYM,home,Cloudy.,81,682990,CF,4,1,1,0,0,0,0,1,0,0,1,0.244,0.311,0.268,0.579,682990,quinnpriester,Priester,Right,Quinn Priester,PIT,7.74,6.28,50.0,98.0,95.0,96.0,0.786,6.48,4.86,10.44,2.16,1.93,0.167,0.524,0.179,0.357,0.41,69.0,90.0,86.0,113.0,98.0,104.0,76.0,95.0,91.0,99.0,101.0,95.0,106.0,99.0,101.0,0.342,0.191,0.233,0.13,0.104,-4.2,0.97,-2.71,-3.03,-1.98,92.7,89.1,93.6,85.3,80.6,0.386,0.818,0.143,0.263,0.316,0.25,0.261,0.406,0.1119999999999999,0.295,0.659,0.414,0.208,0.5,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13,7:10 PM.,ATL,NYM,home,Partly Cloudy.,85,630023,RF,4,2,3,0,0,0,2,0,0,1,0,0.243,0.317,0.27,0.587,630023,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,- - -,5.4,6.24,85.0,99.0,106.0,92.0,0.839,5.61,2.86,9.64,1.59,1.36,0.192,0.459,0.11,0.37,0.448,,,,,,,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,0.469,0.018,0.258,,,1.57,-0.31,-2.31,,,92.9,,92.4,88.8,,0.0,0.0,0.25,,,,0.297,0.491,0.11,0.361,0.705,0.153,,,,,,,,,,,,,,,,,,,119.0,99.0,83.0,0.256,0.57,85.0,0.185,0.337,0.315,,,
2023-08-12,7:17 PM.,ATL,NYM,home,Cloudy.,79,675911,DH,1,0,0,0,0,0,0,0,0,1,0,0.182,0.27,0.212,0.482,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,,,,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.338,,0.073,0.4,,1.67,,0.97,97.2,87.0,,85.6,,0.256,0.431,0.287,0.122,0.184,0.444,,,,0.154,0.269,0.5529999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,1:10 PM.,ATL,NYM,home,Partly Cloudy.,83,642216,CF,4,0,0,0,0,0,0,0,1,0,2,0.188,0.278,0.219,0.497,642216,allanwinans,Winans,Right,Allan Winans,ATL,5.29,4.24,32.1,104.0,77.0,97.0,0.771,9.46,2.23,10.3,1.39,1.19,0.227,0.474,0.103,0.381,0.449,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.277,-1.11,-1.36,-1.04,,0.71,90.0,82.9,89.6,78.8,,0.25,0.583,0.133,0.25,0.341,0.311,0.387,0.581,0.113,0.267,0.5,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-11,7:10 PM.,ATL,NYM,home,Clear.,82,450203,LF,3,0,1,0,0,0,0,1,1,1,1,0.214,0.29,0.25,0.54,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.432,0.103,-1.26,-4.03,,1.79,0.86,94.9,86.0,94.2,,82.3,0.292,0.482,0.225,0.25,0.339,0.336,0.474,0.711,0.071,,,,0.177,0.258,0.42,89.0,92.0,87.0,0.08,,0.25,,89.1,,0.296,0.407,0.3,,,,,,,,,,,,,,,
2023-08-09,7:10 PM.,CHC,NYM,home,Partly Cloudy.,84,543294,LF,4,0,1,0,0,0,0,1,0,1,2,0.2,0.259,0.24,0.499,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,3.74,4.13,137.0,105.0,60.0,93.0,0.801,6.11,1.77,9.07,0.85,1.36,0.196,0.438,0.233,0.249,0.383,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,,,,0.349,0.205,,0.035,0.411,-1.61,0.04,,0.0,1.43,87.8,80.7,87.5,,73.3,0.38,0.658,0.1119999999999999,0.18,0.279,0.324,0.318,0.46,0.08,,,,0.25,0.25,0.4379999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-08,7:15 PM.,CHC,NYM,home,Partly Cloudy.,77,592791,LF,2,0,0,0,0,0,0,0,0,0,1,0.19,0.261,0.238,0.499,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,0.102,0.342,0.154,0.149,0.031,-0.69,0.9,0.75,-0.12,-0.22,93.7,86.5,93.9,80.9,80.5,0.261,0.553,0.204,0.28,0.44,0.106,0.296,0.394,0.133,0.233,0.333,0.2739999999999999,0.198,0.349,0.2,101.0,102.0,99.0,0.222,,-0.32,,88.6,,0.311,0.521,0.2739999999999999,,,,,,,,,,,,,,,
2023-08-07,7:10 PM.,CHC,NYM,home,Cloudy.,78,592767,CF,4,0,2,0,0,0,0,0,0,1,0,0.211,0.286,0.263,0.549,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,,91.9,,,,,,,,,0.314,0.6,0.173,,,,0.229,0.399,0.36,86.0,94.0,82.0,0.117,0.494,-0.51,-0.09,88.6,78.6,0.293,0.463,0.216,105.0,102.0,103.0,,,,,,,,,,,,
2023-08-06,1:36 PM.,BAL,NYM,away,Cloudy.,88,680694,CF,3,0,1,0,0,0,0,0,0,1,0,0.133,0.235,0.2,0.435,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.224,0.313,0.173,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,90.8,95.0,88.1,84.8,0.366,0.602,0.15,0.259,0.37,0.114,0.23,0.367,0.15,0.168,0.272,0.364,0.142,0.165,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04,7:06 PM.,BAL,NYM,away,Cloudy.,80,665152,CF,2,2,1,1,0,0,0,0,1,1,0,0.083,0.214,0.167,0.381,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.371,0.033,0.089,0.123,0.43,1.81,-1.43,-2.29,-1.4,94.6,85.3,91.9,82.8,78.1,0.252,0.409,0.262,0.26,0.377,0.27,0.269,0.38,0.081,0.25,0.417,0.244,0.347,0.592,0.24,104.0,106.0,102.0,0.239,,0.02,,88.8,,0.222,0.416,0.2769999999999999,,,,,,,,,,,,,,,
2023-08-03,1:10 PM.,KC,NYM,away,Cloudy.,81,663903,CF,3,0,0,0,0,0,0,0,0,0,0,0.0,0.091,0.0,0.091,663903,bradysinger,Singer,Right,Brady Singer,KCR,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.119,0.387,0.443,53.0,96.0,88.0,,,,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,,0.063,-2.24,-1.24,0.01,,-0.3,90.9,87.7,92.1,84.0,,,,,0.265,0.353,0.104,0.339,0.555,0.113,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02,7:10 PM.,KC,NYM,away,Cloudy.,83,666142,CF,3,0,0,0,0,0,0,0,1,2,0,0.0,0.125,0.0,0.125,666142,coleragans,Ragans,Left,Cole Ragans,- - -,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.178,0.284,0.409,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,126.0,114.0,125.0,,0.401,0.104,,0.237,0.24,,2.79,,2.84,96.5,86.6,,86.6,,0.234,0.411,0.2789999999999999,0.152,0.192,0.344,,,,0.18,0.2,0.4,0.194,0.306,0.295,89.0,92.0,87.0,0.134,0.124,1.47,-0.05,91.8,81.8,0.27,0.378,0.238,,,,,,,,,,,,,,,
2023-08-01,7:10 PM.,KC,NYM,away,Partly Cloudy.,93,425844,CF,4,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.265,0.2,0.141,0.166,0.25,-0.92,1.12,-2.99,0.06,89.5,86.5,89.8,79.2,72.5,0.276,0.472,0.159,0.241,0.37,0.207,0.333,0.609,0.081,0.214,0.282,0.231,0.386,0.729,0.155,100.0,113.0,103.0,0.07,0.0,-0.94,-3.64,85.2,57.9,0.32,0.5,0.186,,,,,,,,,,,,,,,
2023-03-28,12:04 PM.,WSH,NYY,away,Partly Cloudy.,55,592866,RF,1,0,0,0,0,0,0,0,1,0,0,0.158,0.327,0.474,0.801,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,83.3,88.2,80.9,76.7,0.283,0.563,0.1669999999999999,0.315,0.483,0.1989999999999999,0.325,0.458,0.188,0.313,0.5,0.281,0.314,0.629,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,7:04 PM.,WSH,CWS,home,Cloudy.,55,680730,CF,2,1,1,0,0,0,0,2,1,1,0,0.071,0.176,0.071,0.247,680730,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.29,4.37,151.0,99.0,87.0,97.0,0.801,7.93,2.56,9.18,1.07,0.94,0.248,0.444,0.132,0.321,0.441,,,,97.0,96.0,96.0,78.0,101.0,96.0,,,,106.0,107.0,110.0,,0.486,0.098,0.225,,0.07,,-0.73,0.47,,92.5,,,84.5,80.5,0.276,0.425,0.12,,,,,,,0.238,0.429,0.364,0.252,0.36,0.263,,,,,,,,,,,,,,,,89.0,94.0,94.0,0.191,-0.6,85.6,0.233,0.4,0.372,,,
2024-05-12,1:10 PM.,CLE,CWS,home,Sunny.,78,671106,CF,4,0,0,0,0,0,0,0,0,2,3,0.0,0.071,0.0,0.071,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,96.0,77.0,91.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,92.0,94.0,,,,60.0,98.0,88.0,,,,89.0,98.0,86.0,,0.484,0.187,,0.183,-1.54,,-2.55,,-0.92,91.2,81.7,,78.6,,0.342,0.609,0.147,0.237,0.438,0.269,,,,,,,,,,91.0,97.0,96.0,0.146,,-0.03,,85.3,,0.245,0.491,0.202,,,,,,,,,,,,,0.273,0.576,0.333
2024-05-11,6:10 PM.,CLE,CWS,home,Clear.,58,663474,CF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,663474,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.67,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,,,,97.0,102.0,100.0,98.0,86.0,87.0,,,,106.0,87.0,90.0,,0.524,0.21,0.266,,-2.18,,1.48,-0.16,,91.1,,,85.4,77.7,0.303,0.652,0.103,,,,,,,0.143,0.143,0.376,0.176,0.341,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,6:40 PM.,CLE,CWS,home,Partly Cloudy.,67,471911,CF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.71,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.322,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,89.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.84,-1.96,-0.96,1.49,-1.09,91.6,86.8,91.1,83.5,80.4,0.337,0.554,0.146,0.241,0.472,0.282,0.304,0.609,0.13,0.284,0.52,0.288,0.053,0.158,0.213,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.313,0.357
2024-05-09,7:24 PM.,CLE,CWS,home,Drizzle.,53,594902,CF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,43.0,106.0,93.0,57.0,94.0,83.0,57.0,108.0,94.0,105.0,102.0,101.0,0.29,0.314,0.218,0.088,0.091,-0.21,0.56,-0.01,-0.11,-0.79,89.9,83.9,90.4,79.4,76.9,0.268,0.504,0.166,0.279,0.382,0.185,0.227,0.392,0.133,0.238,0.476,0.419,0.206,0.365,0.18,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.413,0.241
2024-05-08,6:50 PM.,TB,CWS,away,Dome.,72,650644,CF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,0.24,0.099,0.163,0.156,,-1.7,0.06,-1.03,-1.36,,92.0,,92.6,80.5,77.1,0.294,0.49,0.095,,,,0.241,0.421,0.158,0.25,0.375,0.438,0.25,0.479,0.275,91.0,100.0,101.0,0.322,,1.08,,88.1,,0.232,0.394,0.233,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,0.267,0.467,0.272
2024-05-07,6:50 PM.,TB,CWS,away,Dome.,72,621107,CF,4,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.1,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,122.0,107.0,113.0,0.282,0.09,0.097,0.188,0.061,-0.64,0.0,0.46,-1.27,0.21,92.4,85.6,91.7,79.7,78.8,0.236,0.418,0.248,0.188,0.354,0.105,0.293,0.404,0.133,,,,0.291,0.472,0.333,85.0,105.0,98.0,0.282,,1.54,,88.2,,0.214,0.345,0.223,,,,,,,,,,,,,0.236,0.473,0.203
2024-05-05,1:16 PM.,STL,CWS,away,Partly Cloudy.,71,669461,CF,0,0,0,0,0,0,0,0,0,0,0,0.0,0.167,0.0,0.167,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.4,4.2,86.0,101.0,98.0,100.0,0.777,7.95,2.93,8.48,1.15,1.05,0.238,0.361,0.147,0.294,0.469,49.0,89.0,90.0,134.0,100.0,107.0,73.0,99.0,91.0,79.0,108.0,103.0,137.0,101.0,108.0,0.204,0.283,0.276,0.065,0.044,-0.28,-0.76,1.9,-0.33,2.53,94.7,87.8,95.4,87.4,78.2,0.262,0.615,0.195,0.0,0.0,0.2,0.284,0.481,0.142,0.185,0.25,0.384,0.174,0.174,0.273,98.0,105.0,103.0,0.128,,-1.81,,91.4,,0.432,0.622,0.228,,,,,,,,,,,,,,,
2024-05-04,1:17 PM.,STL,CWS,away,Sunny.,81,458681,CF,1,1,0,0,0,0,0,0,0,0,1,0.0,0.167,0.0,0.167,458681,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.94,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,112.0,96.0,99.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,0.167,0.472,0.013,0.062,0.063,0.87,-0.46,-1.62,-1.98,-2.47,92.3,84.8,91.2,82.0,80.4,0.199,0.393,0.287,0.292,0.292,0.225,0.284,0.469,0.11,,,,0.211,0.342,0.203,91.0,101.0,94.0,0.223,,-1.03,,88.1,,0.317,0.426,0.262,,,,,,,,,,,,,0.25,0.25,0.0
2024-04-30,6:40 PM.,MIN,CWS,home,Clear.,70,680573,PH,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.2,680573,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,4.17,4.05,133.2,104.0,87.0,100.0,0.807,7.88,3.23,8.42,1.08,0.8,0.289,0.421,0.155,0.282,0.436,103.0,106.0,113.0,106.0,103.0,102.0,71.0,100.0,88.0,,,,92.0,108.0,106.0,,0.403,0.312,0.093,0.193,0.82,,0.76,1.68,-3.33,93.1,82.8,,86.4,76.1,0.258,0.356,0.219,0.311,0.622,0.205,,,,0.214,0.313,0.239,0.186,0.326,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,6:41 PM.,MIN,CWS,home,Cloudy.,69,657746,CF,2,0,0,0,0,0,0,0,1,0,2,0.0,0.2,0.0,0.2,657746,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.87,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.281,0.481,,,,,,,94.0,110.0,105.0,110.0,108.0,105.0,108.0,103.0,112.0,0.06,0.485,0.234,,,1.38,-0.77,-0.09,,,94.0,,92.9,83.1,,0.194,0.379,0.275,,,,0.345,0.483,0.094,0.343,0.6,0.216,,,,,,,,,,,,,,,,,,,101.0,103.0,94.0,0.221,0.2,88.6,0.202,0.387,0.258,0.207,0.37,0.337
2024-04-28,1:10 PM.,TB,CWS,home,Cloudy.,69,641793,CF,1,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,,,,54.0,110.0,91.0,67.0,103.0,91.0,102.0,99.0,98.0,0.148,0.221,0.399,,,0.58,-0.6,0.45,,,92.4,,91.6,85.7,,0.245,0.358,0.191,,,,0.265,0.439,0.141,0.257,0.427,0.227,,,,,,,,,,,,,,,,,,,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115
2024-04-27,6:10 PM.,TB,CWS,home,Partly Cloudy.,77,650644,PR,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,4.36,4.0,161.0,100.0,96.0,100.0,0.801,8.33,2.91,8.83,1.62,0.83,0.253,0.411,0.145,0.315,0.399,,,,104.0,104.0,109.0,68.0,102.0,96.0,71.0,93.0,83.0,152.0,101.0,112.0,0.24,0.099,0.163,0.156,,-1.7,0.06,-1.03,-1.36,,92.0,,92.6,80.5,77.1,0.294,0.49,0.095,,,,0.241,0.421,0.158,0.25,0.375,0.438,0.25,0.479,0.275,91.0,100.0,101.0,0.322,,1.08,,88.1,,0.232,0.394,0.233,,,,57.0,96.0,102.0,0.02,-4.86,85.6,0.375,0.625,0.261,0.267,0.467,0.272
2024-04-26,6:41 PM.,TB,CWS,home,Cloudy.,53,621107,RF,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,122.0,107.0,113.0,0.282,0.09,0.097,0.188,0.061,-0.64,0.0,0.46,-1.27,0.21,92.4,85.6,91.7,79.7,78.8,0.236,0.418,0.248,0.188,0.354,0.105,0.293,0.404,0.133,,,,0.291,0.472,0.333,85.0,105.0,98.0,0.282,,1.54,,88.2,,0.214,0.345,0.223,,,,,,,,,,,,,0.236,0.473,0.203
