date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,vKN (sc),Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,KN%,wFS/C,wKC/C,wKN/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,wFO/C,vFO,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-09-06,7:10 PM.,MIA,PHI,away,Roof Closed.,72,685116,1B,6,2,3,1,0,0,1,0,0,0,3,0.266,0.301,0.544,0.845,685116,austinkitchen,Kitchen,Left,Austin Kitchen,MIA,14.14,4.81,7.0,103.0,99.0,102.0,0.901,5.14,3.86,20.57,1.29,3.67,0.265,0.441,0.059,0.382,0.43,78.0,100.0,92.0,95.0,115.0,103.0,108.0,102.0,108.0,0.14,0.229,0.178,1.15,-2.88,-6.5,90.7,83.4,79.2,0.0,0.0,0.111,,,,0.5,0.5,0.231,123.0,104.0,106.0,101.0,103.0,105.0,0.344,0.108,-8.18,3.49,90.7,73.5,0.526,0.842,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429,0.571,0.059
2024-09-05,6:41 PM.,MIA,PHI,away,Roof Closed.,72,670124,3B,3,1,1,1,0,0,2,0,1,1,0,0.247,0.286,0.534,0.82,670124,adamoller,Oller,Right,Adam Oller,MIA,5.31,4.59,42.1,95.0,99.0,95.0,0.803,7.65,4.68,9.14,1.49,0.86,0.271,0.357,0.132,0.318,0.404,50.0,89.0,83.0,95.0,92.0,92.0,120.0,121.0,121.0,0.514,0.008,0.07,-2.09,10.03,-3.63,93.7,86.9,86.2,0.314,0.616,0.154,,,,0.556,0.556,0.318,110.0,97.0,99.0,,,,,0.407,,1.72,,84.0,,,,0.208,0.292,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136,0.159,0.329,,,
2024-09-04,3:08 PM.,TOR,PHI,away,Sunny.,74,670102,1B,4,1,1,0,0,1,2,0,0,0,2,0.243,0.274,0.529,0.803,670102,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.3,3.39,103.2,102.0,97.0,104.0,0.8,7.99,1.91,6.42,1.48,0.74,0.247,0.498,0.171,0.341,0.465,,,,94.0,106.0,107.0,96.0,92.0,92.0,0.513,0.092,,2.21,-1.47,,92.9,,81.7,0.174,0.371,0.185,0.25,0.583,0.436,,,,99.0,94.0,100.0,79.0,96.0,85.0,0.029,0.182,1.45,-1.71,90.3,73.5,0.182,0.455,0.067,0.308,0.558,0.243,,,,,,,,,,,109.0,105.0,110.0,0.184,,,1.44,,,83.8,,0.169,0.169,0.225,,,,,,,,,,,,
2024-09-03,7:07 PM.,TOR,PHI,away,Clear.,69,605135,LF,2,1,1,1,0,0,1,0,0,0,2,0.242,0.275,0.5,0.775,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,75.0,87.0,84.0,64.0,103.0,94.0,120.0,96.0,106.0,0.045,0.118,0.053,-1.6,-0.88,-2.29,92.6,84.5,77.2,0.242,0.394,0.25,0.375,0.781,0.096,0.321,0.607,0.158,101.0,91.0,102.0,96.0,101.0,97.0,0.407,0.137,-0.08,-0.09,92.5,71.0,0.327,0.423,0.128,0.221,0.351,0.292,79.0,101.0,91.0,0.197,0.44,89.6,0.188,0.316,0.268,,87.0,90.0,86.0,0.043,,,-2.64,,,84.1,,0.303,0.364,0.167,,,,,,,,,,0.154,0.231,0.458
2024-09-01,7:10 PM.,ATL,PHI,home,Partly Cloudy.,83,680885,3B,2,1,0,0,0,0,0,0,0,1,1,0.234,0.269,0.484,0.753,680885,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.44,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.14,0.247,0.413,0.183,0.299,0.462,,,,110.0,108.0,108.0,110.0,113.0,119.0,0.291,0.199,,0.27,0.61,,96.1,,87.3,0.24,0.448,0.205,0.225,0.333,0.279,,,,101.0,104.0,108.0,93.0,102.0,101.0,0.068,0.146,-0.12,0.29,95.1,80.6,0.231,0.385,0.078,0.236,0.436,0.409,94.0,104.0,100.0,0.168,0.53,92.9,0.27,0.5,0.199,,84.0,107.0,109.0,0.128,,,1.96,,,84.5,,0.147,0.235,0.463,,,,,,,,,,,,
2024-07-07,1:37 PM.,ATL,PHI,away,Partly Cloudy.,88,625643,1B,2,0,0,0,0,0,0,0,1,1,2,0.242,0.277,0.5,0.777,625643,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.99,3.94,135.2,102.0,96.0,101.0,0.75,9.82,2.79,7.16,0.66,1.03,0.279,0.365,0.142,0.305,0.439,75.0,110.0,105.0,91.0,103.0,99.0,113.0,100.0,105.0,0.552,0.294,0.038,1.19,1.45,-3.58,95.5,86.1,85.0,0.266,0.369,0.165,0.168,0.257,0.443,0.263,0.737,0.349,84.0,99.0,104.0,,,,,0.116,,1.61,,77.0,,,,0.151,0.264,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,7:46 PM.,ATL,PHI,away,Cloudy.,75,680885,1B,4,0,1,0,0,0,0,0,0,1,1,0.25,0.274,0.517,0.791,680885,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.44,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.14,0.247,0.413,0.183,0.299,0.462,,,,110.0,108.0,108.0,110.0,113.0,119.0,0.291,0.199,,0.27,0.61,,96.1,,87.3,0.24,0.448,0.205,0.225,0.333,0.279,,,,101.0,104.0,108.0,93.0,102.0,101.0,0.068,0.146,-0.12,0.29,95.1,80.6,0.231,0.385,0.078,0.236,0.436,0.409,94.0,104.0,100.0,0.168,0.53,92.9,0.27,0.5,0.199,,84.0,107.0,109.0,0.128,,,1.96,,,84.5,,0.147,0.235,0.463,,,,,,,,,,,,
2024-07-04,1:20 PM.,CHC,PHI,away,Cloudy.,80,592791,1B,4,0,1,0,0,0,0,0,0,1,1,0.25,0.276,0.536,0.812,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.27,4.05,165.1,107.0,85.0,102.0,0.823,6.8,1.8,8.38,1.14,0.99,0.223,0.445,0.136,0.328,0.468,78.0,102.0,95.0,66.0,106.0,96.0,104.0,116.0,120.0,0.296,0.155,0.043,-0.27,0.65,-2.45,92.3,86.0,80.4,0.287,0.497,0.147,,,,0.273,0.576,0.148,104.0,111.0,113.0,74.0,104.0,92.0,0.109,0.147,1.47,-1.04,92.5,79.5,0.219,0.297,0.085,0.232,0.424,0.23,92.0,103.0,98.0,0.251,2.12,86.5,0.252,0.31,0.191,,,,,,,,,,,,,,,,,,,,,,,,,0.183,0.296,0.317
2024-07-02,7:08 PM.,CHC,PHI,away,Partly Cloudy.,83,669713,1B,4,1,1,1,0,0,0,0,0,0,2,0.25,0.278,0.558,0.836,669713,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.86,4.17,67.2,101.0,92.0,99.0,0.76,8.91,2.79,7.45,1.6,1.12,0.28,0.399,0.212,0.264,0.404,92.0,102.0,104.0,51.0,101.0,86.0,134.0,101.0,112.0,0.365,0.406,0.03,-0.68,0.59,1.66,94.6,87.2,82.4,0.254,0.465,0.143,,,,0.125,0.125,0.25,,,,91.0,100.0,96.0,0.112,,-0.56,,93.5,,0.273,0.545,0.121,,,,76.0,98.0,98.0,0.088,3.38,88.1,0.167,0.167,0.213,,,,,,,,,,,,,,,,,,,,,,,,,0.174,0.348,0.433
2024-06-30,1:36 PM.,MIA,PHI,home,Cloudy.,81,630023,1B,3,0,1,0,0,0,0,0,0,0,1,0.25,0.28,0.563,0.843,630023,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.71,30.0,97.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.301,0.443,,,,69.0,97.0,84.0,154.0,97.0,106.0,0.165,0.39,,-6.18,0.86,,93.0,,85.2,0.333,0.833,0.289,0.2,0.286,0.244,,,,,,,100.0,97.0,97.0,0.297,,-6.8,,92.7,,0.522,0.826,0.127,,,,,,,,,,,,,,98.0,99.0,92.0,0.148,,,0.1,,,85.7,,0.182,0.318,0.205,,,,,,,,,,,,
2024-06-29,4:05 PM.,MIA,PHI,home,Cloudy.,86,682610,1B,3,0,1,1,0,0,0,0,0,0,0,0.244,0.277,0.578,0.855,682610,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.83,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,96.0,89.0,96.0,97.0,94.0,103.0,94.0,100.0,0.269,0.198,0.093,-3.28,-2.57,-2.82,95.4,89.3,85.7,0.325,0.714,0.175,0.261,0.536,0.328,0.27,0.595,0.306,,,,93.0,94.0,91.0,0.228,,-0.99,,94.9,,0.27,0.554,0.109,,,,89.0,96.0,90.0,0.212,-0.08,89.8,0.229,0.471,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,6:21 PM.,MIA,PHI,home,Partly Cloudy.,79,667725,1B,3,0,0,0,0,0,0,0,0,2,4,0.238,0.273,0.571,0.844,667725,kyletyler,Tyler,Right,Kyle Tyler,MIA,5.4,6.21,31.2,95.0,101.0,95.0,0.76,7.11,5.12,10.52,1.14,1.75,0.235,0.408,0.153,0.327,0.379,47.0,78.0,66.0,81.0,91.0,88.0,117.0,87.0,90.0,0.143,0.112,0.012,0.03,0.12,-4.32,90.6,86.4,82.2,0.238,0.429,0.159,0.231,0.308,0.379,,,,97.0,89.0,93.0,,,,,0.284,,-1.62,,77.0,,,,0.323,0.419,0.431,108.0,102.0,100.0,0.448,-0.34,90.3,0.328,0.448,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,6:46 PM.,SF,PHI,away,Clear.,60,669062,3B,4,0,0,0,0,0,0,0,0,0,2,0.256,0.293,0.615,0.908,669062,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.88,3.14,67.1,96.0,110.0,99.0,0.712,11.63,5.08,6.68,0.94,1.46,0.165,0.475,0.177,0.348,0.386,118.0,97.0,105.0,95.0,94.0,91.0,137.0,101.0,110.0,0.497,0.164,0.338,0.99,-1.06,0.1,96.9,85.5,83.3,0.184,0.311,0.291,0.244,0.415,0.375,0.21,0.35,0.302,,,,,,,,0.001,,3.94,,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,2:06 PM.,SF,PHI,away,Sunny.,63,605483,PH,1,0,0,0,0,0,0,0,0,0,1,0.286,0.324,0.686,1.01,605483,blakesnell,Snell,Left,Blake Snell,SFG,3.12,2.57,104.0,98.0,122.0,104.0,0.641,12.55,3.81,5.63,0.52,1.03,0.263,0.404,0.171,0.254,0.356,110.0,108.0,116.0,116.0,96.0,100.0,106.0,87.0,91.0,0.464,0.101,0.176,1.16,0.11,0.95,95.9,85.5,88.7,0.2,0.303,0.244,0.167,0.267,0.446,0.236,0.319,0.476,148.0,99.0,109.0,,,,,0.26,,2.25,,81.1,,,,0.111,0.183,0.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,1:10 PM.,COL,PHI,away,Partly Cloudy.,66,615698,LF,1,0,0,0,0,0,0,0,0,0,0,0.294,0.333,0.706,1.039,615698,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.31,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,,,,,,,,,0.018,,,1.81,,84.9,,,,,,,,0.222,0.222,0.167,98.0,101.0,104.0,79.0,95.0,89.0,0.402,0.126,-2.0,-0.77,93.8,79.6,0.35,0.596,0.184,0.25,0.531,0.282,76.0,96.0,93.0,0.135,-0.41,87.8,0.296,0.507,0.203,,109.0,94.0,97.0,0.32,,,0.4,,,86.5,,0.206,0.314,0.234,,,,,,,,,,,,
2024-05-25,7:10 PM.,COL,PHI,away,Overcast.,68,641712,LF,1,0,0,0,0,0,0,0,1,0,1,0.303,0.343,0.727,1.07,641712,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,6.17,6.01,89.0,95.0,84.0,91.0,0.832,4.96,5.06,10.01,1.11,1.77,0.213,0.423,0.147,0.367,0.416,84.0,94.0,93.0,64.0,89.0,76.0,99.0,96.0,97.0,0.153,0.244,0.1,-2.2,-0.31,-4.94,89.9,83.5,84.1,0.302,0.509,0.079,0.289,0.361,0.318,0.379,0.69,0.146,103.0,97.0,100.0,71.0,96.0,86.0,0.327,0.172,-0.07,0.48,90.4,80.3,0.306,0.448,0.076,0.13,0.217,0.33,,,,0.005,-18.69,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,6:41 PM.,COL,PHI,away,Cloudy.,70,621389,2B,1,0,1,0,0,0,0,0,0,0,0,0.313,0.333,0.75,1.083,621389,tyblach,Blach,Left,Ty Blach,COL,6.94,7.32,71.1,101.0,71.0,88.0,0.875,4.54,2.27,13.0,2.14,1.17,0.248,0.374,0.104,0.356,0.463,71.0,99.0,87.0,92.0,82.0,73.0,,,,0.345,0.001,0.245,-1.64,-3.5,-2.05,89.1,80.0,85.0,0.371,0.571,0.072,,,,0.342,0.507,0.208,38.0,90.0,88.0,58.0,109.0,91.0,0.162,0.109,-5.1,-1.07,89.3,79.2,0.426,0.936,0.124,0.2,0.36,0.176,77.0,107.0,88.0,0.137,-0.5,82.9,0.275,0.51,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,6:41 PM.,TEX,PHI,home,Partly Cloudy.,81,592351,2B,3,0,0,0,0,0,0,0,0,3,1,0.29,0.313,0.742,1.055,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.47,4.65,102.2,103.0,85.0,98.0,0.777,7.54,2.45,9.38,0.96,0.98,0.228,0.412,0.145,0.366,0.457,72.0,100.0,94.0,73.0,103.0,91.0,97.0,105.0,105.0,0.444,0.439,0.071,-0.71,0.77,-1.39,94.9,88.7,88.6,0.311,0.443,0.15,0.213,0.344,0.334,0.257,0.543,0.19,97.0,97.0,102.0,,,,,0.046,,-0.7,,78.9,,,,0.333,0.333,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,1:35 PM.,WSH,PHI,home,Sunny.,74,592866,2B,5,2,2,2,0,0,2,0,0,1,2,0.321,0.345,0.821,1.166,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.03,3.17,66.2,104.0,81.0,94.0,0.796,7.97,2.43,6.89,0.41,1.17,0.279,0.41,0.148,0.311,0.382,70.0,102.0,91.0,63.0,110.0,96.0,100.0,99.0,93.0,0.364,0.347,0.168,2.46,0.78,-0.36,88.9,82.8,78.7,0.196,0.271,0.178,0.296,0.407,0.059,0.25,0.341,0.225,,,,90.0,101.0,94.0,0.121,,1.1,,87.7,,0.261,0.391,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135,0.162,0.459
2024-05-18,6:31 PM.,WSH,PHI,home,Rain.,63,669022,2B,2,1,2,0,0,1,1,0,0,0,0,0.304,0.333,0.826,1.159,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,3.9,4.2,166.1,98.0,110.0,101.0,0.752,9.79,3.52,9.25,0.81,1.11,0.26,0.376,0.156,0.3,0.433,92.0,91.0,94.0,124.0,98.0,103.0,89.0,92.0,92.0,0.553,0.158,0.093,-0.02,-0.77,-1.35,96.0,85.9,90.6,0.281,0.418,0.226,0.255,0.422,0.323,0.28,0.48,0.512,104.0,104.0,102.0,,,,,0.196,,0.62,,82.8,,,,0.218,0.296,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.5,0.417
2024-05-16,6:41 PM.,NYM,PHI,home,Cloudy.,66,500779,2B,2,0,0,0,0,0,0,0,1,2,1,0.238,0.273,0.667,0.94,500779,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,70.0,92.0,85.0,,,,0.225,,0.193,-0.32,,0.5,90.7,85.7,,0.227,0.427,0.169,,,,0.203,0.26,0.367,110.0,100.0,99.0,76.0,97.0,91.0,0.304,0.278,0.82,-0.04,90.8,77.7,0.249,0.431,0.131,0.265,0.444,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,0.366,0.284,,,
2024-05-14,1:11 PM.,NYM,PHI,away,Cloudy.,71,676130,2B,4,0,0,0,0,0,0,0,0,1,3,0.263,0.263,0.737,1.0,676130,josebutto,Buttó,Right,José Buttó,NYM,2.55,3.44,74.0,91.0,94.0,90.0,0.703,9.61,4.62,4.99,0.73,1.01,0.244,0.401,0.14,0.308,0.311,79.0,95.0,86.0,107.0,93.0,94.0,100.0,88.0,94.0,0.315,0.235,0.22,2.14,1.14,0.06,94.2,87.1,84.0,0.157,0.2,0.319,0.192,0.346,0.426,0.156,0.312,0.426,,,,83.0,81.0,79.0,0.23,,1.41,,93.5,,0.179,0.304,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.235,0.262
2024-05-13,7:11 PM.,NYM,PHI,away,Partly Cloudy.,61,640455,2B,2,1,1,0,0,0,0,0,0,1,1,0.333,0.333,0.933,1.266,640455,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,83.0,98.0,95.0,88.0,103.0,99.0,88.0,88.0,93.0,0.113,0.251,0.118,1.13,0.37,-1.19,92.3,85.3,79.5,0.167,0.295,0.311,0.174,0.435,0.32,0.25,0.438,0.254,,,,95.0,100.0,97.0,0.447,,1.36,,92.3,,0.201,0.333,0.21,,,,84.0,88.0,85.0,0.071,0.97,88.4,0.222,0.25,0.179,,,,,,,,,,,,,,,,,,,,,,,,,0.193,0.311,0.388
2024-05-12,1:41 PM.,MIA,PHI,away,Roof Closed.,72,666129,1B,1,0,0,0,0,0,0,0,0,0,3,0.308,0.308,1.0,1.308,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,5.35,4.43,37.0,100.0,88.0,96.0,0.802,8.27,0.97,9.73,1.22,1.71,0.186,0.508,0.178,0.373,0.42,59.0,101.0,97.0,57.0,103.0,94.0,121.0,95.0,100.0,0.141,0.265,0.124,0.36,-0.3,-6.31,90.7,83.1,82.8,0.263,0.316,0.219,0.211,0.316,0.286,0.4,0.75,0.304,74.0,106.0,101.0,85.0,101.0,93.0,0.333,0.044,0.95,-1.66,90.0,77.4,0.226,0.34,0.136,0.4,1.0,0.154,98.0,105.0,95.0,0.092,1.99,86.4,0.313,0.438,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,7:10 PM.,MIA,PHI,away,Roof Closed.,72,669432,DH,1,0,0,0,0,0,0,0,0,0,1,0.333,0.333,1.083,1.416,669432,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.18,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.358,0.392,111.0,108.0,115.0,66.0,101.0,93.0,74.0,93.0,91.0,0.317,0.206,0.238,-0.26,-1.99,-1.32,91.9,85.6,82.4,0.252,0.467,0.234,0.312,0.506,0.259,0.295,0.396,0.238,,,,86.0,97.0,92.0,0.24,,-0.36,,91.5,,0.292,0.492,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,1:07 PM.,TOR,PHI,home,Partly Cloudy.,82,605135,2B,2,0,0,0,0,0,0,0,0,1,3,0.364,0.364,1.182,1.546,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.52,171.0,98.0,94.0,96.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.177,0.331,0.437,75.0,87.0,84.0,64.0,103.0,94.0,120.0,96.0,106.0,0.045,0.118,0.053,-1.6,-0.88,-2.29,92.6,84.5,77.2,0.242,0.394,0.25,0.375,0.781,0.096,0.321,0.607,0.158,101.0,91.0,102.0,96.0,101.0,97.0,0.407,0.137,-0.08,-0.09,92.5,71.0,0.327,0.423,0.128,0.221,0.351,0.292,79.0,101.0,91.0,0.197,0.44,89.6,0.188,0.316,0.268,,87.0,90.0,86.0,0.043,,,-2.64,,,84.1,,0.303,0.364,0.167,,,,,,,,,,0.154,0.231,0.458
2024-05-07,6:42 PM.,TOR,PHI,home,Partly Cloudy.,78,621244,3B,4,2,2,0,1,1,4,0,0,0,0,0.444,0.444,1.444,1.888,621244,joseberrios,Berríos,Right,José Berríos,TOR,3.6,4.74,192.1,103.0,92.0,99.0,0.808,7.16,2.53,7.86,1.45,1.17,0.257,0.421,0.15,0.352,0.414,86.0,104.0,101.0,82.0,99.0,92.0,,,,0.183,,0.16,-1.26,,0.88,94.1,84.8,,0.305,0.558,0.189,,,,0.171,0.364,0.269,111.0,102.0,106.0,85.0,103.0,95.0,0.337,0.286,1.02,0.28,93.4,83.2,0.268,0.366,0.125,,,,84.0,108.0,99.0,0.035,-1.83,91.4,0.36,0.48,0.123,,,,,,,,,,,,,,,,,,,,,,0.188,0.404,0.31,,,
2024-05-04,7:15 PM.,SF,PHI,home,Rain.,51,676775,1B,1,0,0,0,0,0,0,0,0,0,0,0.4,0.4,1.2,1.6,676775,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.56,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.079,0.436,0.455,,,,89.0,101.0,95.0,127.0,98.0,106.0,0.263,0.139,,-0.92,-1.39,,95.7,,87.9,0.214,0.5,0.272,0.321,0.607,0.356,,,,,,,91.0,97.0,93.0,0.192,,-2.92,,94.8,,0.41,0.692,0.066,,,,,,,,,,,,,,131.0,97.0,113.0,0.405,,,0.24,,,88.9,,0.215,0.355,0.282,,,,,,,,,,,,
2024-04-22,6:41 PM.,CIN,PHI,away,Clear.,63,668881,1B,4,1,2,1,0,1,3,0,0,1,1,0.5,0.5,1.5,2.0,668881,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.75,3.03,150.1,99.0,124.0,104.0,0.741,10.12,3.41,5.75,0.72,0.7,0.284,0.388,0.199,0.265,0.429,,,,123.0,102.0,104.0,125.0,96.0,103.0,0.552,0.346,,1.56,0.62,,97.6,,86.8,0.184,0.273,0.248,0.161,0.3,0.39,,,,118.0,96.0,101.0,,,,,0.018,,-2.87,,80.9,,,,0.4,1.0,0.2,,,,,,,,,,,120.0,89.0,103.0,0.083,,,-0.79,,,87.0,,0.243,0.405,0.284,,,,,,,,,,,,
