date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2023-06-21,7:10 PM.,CWS,TEX,away,Clear.,74,656629,DH,4,1,2,0,0,1,2,1,0,1,0,0.31,0.355,0.524,0.879,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.074,-0.71,,-1.5,0.15,95.2,88.7,,84.8,,,,0.258,0.516,0.2739999999999999,0.133,0.3,0.3389999999999999,96.0,97.0,97.0,,,,,0.04,,-0.94,,80.6,0.244,0.462,0.264,,,,0.158,0.474,0.1939999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-20,7:10 PM.,CWS,TEX,away,Clear.,72,656302,DH,4,0,0,0,0,0,0,0,0,2,1,0.306,0.352,0.508,0.86,656302,dylancease,Cease,Right,Dylan Cease,CHW,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.432,0.173,0.341,0.376,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,0.432,0.386,0.03,-0.15,,0.4,1.0,95.6,74.6,,86.3,,,,0.216,0.339,0.433,0.111,0.111,0.5379999999999999,,,,,,,,,,,,,0.273,0.436,0.205,,,,0.298,0.538,0.249,,,,,,,0.152,-1.83,80.2,,,,83.0,94.0,99.0,,,,,,,,,
2023-06-19,7:11 PM.,CWS,TEX,away,Clear.,77,621383,LF,4,0,2,0,1,0,0,0,0,1,3,0.313,0.359,0.52,0.879,621383,tannerbanks,Banks,Left,Tanner Banks,CHW,4.43,4.39,61.0,101.0,88.0,101.0,0.788,7.52,2.36,8.7,1.48,0.86,0.272,0.348,0.103,0.37,0.445,64.0,102.0,96.0,75.0,102.0,99.0,79.0,100.0,95.0,106.0,100.0,102.0,0.028,0.354,0.303,0.165,-0.84,-1.44,1.17,2.23,92.6,86.3,91.4,86.3,0.5,0.5,0.444,0.225,0.408,0.263,0.162,0.324,0.188,113.0,106.0,109.0,,,,,0.151,,-3.1,,80.9,0.291,0.494,0.244,,,,0.31,0.69,0.243,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-18,1:38 PM.,TOR,TEX,home,Roof Closed.,74,605135,LF,5,3,4,1,0,0,0,0,0,1,1,0.309,0.356,0.509,0.865,605135,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.459,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,0.393,0.093,0.136,0.065,-3.9,2.11,-0.72,1.71,92.4,84.1,91.9,75.6,0.22,0.336,0.144,0.227,0.636,0.191,0.189,0.351,0.1009999999999999,93.0,92.0,100.0,95.0,105.0,102.0,0.153,0.126,-1.13,0.67,87.8,70.7,0.333,0.652,0.206,0.274,0.496,0.253,0.192,0.295,0.318,0.033,-3.07,82.6,0.375,0.563,0.226,,,,78.0,84.0,84.0,,,,,,,,,,,,
2023-06-17,3:07 PM.,TOR,TEX,home,Roof Closed.,74,670950,LF,3,0,1,0,0,0,0,0,1,1,0,0.294,0.344,0.494,0.838,670950,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.197,0.324,0.331,103.0,98.0,112.0,105.0,97.0,98.0,,,,,,,,0.434,,0.566,-1.19,,,0.98,92.8,82.5,,,,,,,,,0.165,0.353,0.478,,,,,,,,,,,,,0.33,0.538,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-15,7:09 PM.,LAA,TEX,home,Roof Closed.,74,660271,2B,1,0,0,0,0,0,0,0,0,0,3,0.293,0.341,0.497,0.838,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,114.0,99.0,100.0,104.0,94.0,95.0,136.0,97.0,112.0,0.06,0.33,0.356,,1.64,-0.53,1.81,,96.8,,94.5,83.7,0.273,0.409,0.225,0.146,0.339,0.365,,,,87.0,97.0,105.0,96.0,89.0,88.0,0.156,0.036,-0.82,1.15,88.6,75.7,0.164,0.236,0.27,0.31,0.606,0.228,0.111,0.167,0.417,0.062,-0.25,88.6,0.179,0.205,0.411,,,,129.0,93.0,108.0,,,,,,,,,,,,
2023-06-14,7:07 PM.,LAA,TEX,home,Roof Closed.,74,672282,1B,4,0,0,0,0,0,0,0,0,2,2,0.295,0.343,0.5,0.843,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,0.432,0.319,0.054,-0.38,,0.91,-2.03,94.3,84.8,,88.7,,,,0.0,0.0,0.267,0.242,0.424,0.246,93.0,94.0,105.0,,,,,0.194,,0.14,,74.7,0.291,0.505,0.212,,,,0.191,0.326,0.286,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-13,7:07 PM.,LAA,TEX,home,Roof Closed.,74,642545,LF,4,0,0,0,0,0,0,0,0,2,2,0.302,0.351,0.512,0.863,642545,jaimebarria,Barria,Right,Jaime Barria,LAA,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.463,0.175,0.302,0.424,87.0,100.0,98.0,84.0,101.0,97.0,85.0,72.0,71.0,107.0,101.0,103.0,0.047,0.306,0.507,0.141,-2.05,-6.47,0.32,0.67,93.0,84.6,92.2,85.9,0.389,0.889,0.118,0.242,0.452,0.26,0.227,0.25,0.349,,,,,,,,,,,,,0.362,0.713,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-12,7:07 PM.,LAA,TEX,home,Roof Closed.,74,542881,LF,3,1,1,0,0,1,3,0,0,2,2,0.31,0.359,0.525,0.884,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,0.055,0.374,0.007,0.338,-1.25,-3.61,-1.06,0.08,90.1,80.0,88.5,78.1,0.36,0.68,0.102,0.2,0.2,0.3329999999999999,0.238,0.381,0.3979999999999999,105.0,84.0,83.0,104.0,103.0,98.0,0.224,0.002,0.48,-0.33,85.1,72.9,0.301,0.566,0.193,0.239,0.366,0.268,,,,0.001,-4.72,90.1,,,,,,,,,,,,,,,,,,,,,
2023-06-11,1:40 PM.,TB,TEX,away,Dome.,72,663556,SS,4,0,0,0,0,0,0,0,0,1,3,0.31,0.359,0.51,0.869,663556,shanemcclanahan,McClanahan,Left,Shane McClanahan,TBR,3.29,4.13,115.0,102.0,112.0,106.0,0.694,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,86.9,,89.3,,,,0.261,0.58,0.291,0.153,0.191,0.541,115.0,101.0,107.0,,,,,0.17,,1.12,,83.5,0.269,0.479,0.233,,,,0.197,0.344,0.314,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10,4:10 PM.,TB,TEX,away,Dome.,72,671737,DH,5,1,2,1,0,0,1,0,0,1,1,0.318,0.368,0.523,0.891,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,131.0,101.0,109.0,,,,,,,0.001,0.449,,,-0.8,0.0,,,96.1,,97.8,,,,,,,,,,,88.0,107.0,111.0,106.0,99.0,99.0,0.248,0.167,-1.32,0.04,88.9,79.0,0.277,0.559,0.191,0.312,0.581,0.295,0.169,0.338,0.2239999999999999,0.136,0.62,89.3,0.19,0.333,0.41,,,,,,,,,,,,,,,,,,
2023-06-09,6:40 PM.,TB,TEX,away,Dome.,72,607192,LF,3,0,0,0,0,0,0,0,0,0,0,0.315,0.367,0.521,0.888,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,TBR,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.246,0.372,0.161,0.386,0.454,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.432,0.348,0.003,0.54,-7.7,1.25,2.91,96.4,92.3,96.4,90.1,,,,0.254,0.373,0.382,,,,152.0,103.0,114.0,,,,,0.213,,1.81,,83.9,0.236,0.41,0.249,,,,0.095,0.19,0.522,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-06,7:07 PM.,STL,TEX,home,Roof Closed.,74,669461,SS,3,1,3,0,0,0,0,0,1,0,0,0.322,0.374,0.531,0.905,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,5.25,5.96,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.372,0.426,72.0,100.0,96.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.081,-0.74,1.76,-2.12,-0.64,94.2,87.3,94.3,86.6,0.208,0.302,0.098,0.333,0.533,0.286,0.278,0.389,0.125,101.0,87.0,97.0,,,,,0.224,,-1.62,,76.6,0.308,0.49,0.161,,,,0.222,0.472,0.3379999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-05,7:08 PM.,STL,TEX,home,Roof Closed.,74,425794,LF,3,1,1,1,0,0,1,0,1,1,2,0.307,0.358,0.521,0.879,425794,adamwainwright,Wainwright,Right,Adam Wainwright,STL,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.186,0.439,0.129,0.339,0.425,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,0.314,0.099,0.003,0.05,-1.48,-3.36,-13.9,-3.6,85.7,81.4,86.9,75.6,0.394,0.746,0.093,,,,0.389,0.611,0.1,129.0,102.0,110.0,107.0,99.0,95.0,0.226,0.306,-0.27,-1.5,82.9,71.5,0.326,0.512,0.1169999999999999,0.344,0.473,0.152,0.291,0.475,0.153,,,,,,,0.002,6.39,65.7,,,,,,,,,,,,,,,
2023-06-03,3:07 PM.,SEA,TEX,home,Roof Closed.,72,693433,LF,1,2,1,0,0,0,0,0,2,0,0,0.307,0.354,0.518,0.872,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.296,0.363,0.175,0.271,0.453,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037,0.69,1.34,-0.83,-2.37,95.1,89.7,95.0,86.0,0.213,0.372,0.208,0.257,0.457,0.311,0.4,0.4,0.222,,,,,,,,,,,,,0.207,0.407,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-23,6:36 PM.,PIT,TEX,away,Partly Cloudy.,77,448179,DH,3,0,0,0,0,0,0,0,0,2,1,0.301,0.34,0.515,0.855,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,0.04,0.342,0.088,0.023,-0.32,2.5,-2.52,-0.06,88.4,83.0,86.1,71.1,0.105,0.105,0.226,0.5,0.929,0.125,0.263,0.421,0.037,116.0,94.0,103.0,85.0,97.0,93.0,0.147,0.354,-1.27,-1.16,83.3,72.0,0.249,0.454,0.218,0.39,0.701,0.1989999999999999,0.283,0.47,0.174,,,,,,,0.008,-3.65,67.1,,,,,,,,,,,,,,,
2023-05-21,1:38 PM.,COL,TEX,home,Partly Cloudy.,73,657756,SS,3,1,0,0,0,0,0,0,1,0,3,0.308,0.348,0.526,0.874,657756,connorseabold,Seabold,Right,Connor Seabold,COL,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,0.544,0.305,0.133,-1.53,,-2.41,0.41,92.6,80.6,,85.3,,,,0.313,0.616,0.262,0.204,0.265,0.2269999999999999,100.0,101.0,103.0,,,,,0.018,,-8.0,,78.7,0.338,0.605,0.186,,,,0.5,0.6,0.231,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-20,3:07 PM.,COL,TEX,home,Roof Closed.,74,607536,DH,3,1,2,0,0,1,2,0,0,0,1,0.315,0.35,0.538,0.888,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.283,0.184,0.236,0.122,1.13,-0.86,-0.2,-3.3,88.8,84.2,88.7,84.1,0.349,0.529,0.091,0.246,0.549,0.2,0.435,0.681,0.139,,,,,,,,,,,,,0.239,0.431,0.127,,,,0.261,0.41,0.32,,,,,,,0.176,-1.91,80.6,,,,96.0,105.0,105.0,,,,,,,,,
2023-05-19,7:09 PM.,COL,TEX,home,Roof Closed.,74,666154,DH,3,0,3,1,0,0,0,1,1,0,0,0.307,0.343,0.512,0.855,666154,karlkauffmann,Kauffmann,Right,Karl Kauffmann,COL,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.357,86.0,109.0,101.0,67.0,89.0,78.0,74.0,92.0,81.0,73.0,105.0,100.0,0.345,0.175,0.168,0.201,-3.86,-1.14,-0.34,0.6,90.3,85.0,90.1,83.8,0.357,0.524,0.077,0.28,0.44,0.17,0.323,0.484,0.14,,,,86.0,113.0,100.0,0.11,,0.4,,88.2,,0.333,0.619,0.3,0.188,0.438,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-17,7:07 PM.,ATL,TEX,home,Roof Closed.,74,675911,SS,4,0,1,1,0,0,1,0,0,1,2,0.29,0.323,0.492,0.815,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.338,0.073,0.4,,1.67,0.97,97.2,87.0,,85.6,,,,0.154,0.269,0.5529999999999999,0.122,0.184,0.444,,,,,,,,,,,,,0.256,0.431,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-16,7:08 PM.,ATL,TEX,home,Roof Closed.,74,694363,SS,4,1,1,0,0,1,1,0,0,0,2,0.292,0.325,0.492,0.817,694363,jaredshuster,Shuster,Left,Jared Shuster,ATL,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.277,0.382,0.133,0.272,0.417,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,0.329,0.23,-0.83,,1.11,-2.01,91.4,82.2,,84.9,,,,0.197,0.311,0.286,0.26,0.5,0.3329999999999999,,,,,,,,,,,,,0.311,0.489,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,7:07 PM.,ATL,TEX,home,Roof Closed.,74,450203,SS,4,0,0,0,0,0,0,0,0,2,4,0.293,0.328,0.474,0.802,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,74.0,95.0,89.0,81.0,89.0,83.0,,,,0.068,0.317,,0.103,-1.26,-4.03,,0.86,94.9,86.0,94.2,,0.474,0.711,0.071,,,,0.25,0.339,0.336,139.0,100.0,111.0,89.0,92.0,87.0,0.08,0.432,0.25,1.79,89.1,82.3,0.292,0.482,0.225,0.296,0.407,0.3,0.177,0.258,0.42,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-14,1:07 PM.,OAK,TEX,away,Sunny.,71,676664,SS,4,1,2,0,0,0,0,0,1,0,0,0.304,0.339,0.491,0.83,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,0.001,0.501,0.346,0.151,-0.84,0.63,-0.06,0.36,93.1,84.1,92.1,81.4,,,,0.21,0.395,0.283,0.277,0.438,0.225,,,,,,,,,,,,,0.256,0.478,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,1:09 PM.,OAK,TEX,away,Sunny.,74,621076,SS,4,1,1,0,0,1,2,0,0,1,1,0.296,0.327,0.491,0.818,621076,jameskaprielian,Kaprielian,Right,James Kaprielian,OAK,6.34,4.86,61.0,102.0,88.0,99.0,0.766,8.41,4.57,9.74,1.33,0.61,0.263,0.462,0.151,0.355,0.439,72.0,104.0,102.0,76.0,100.0,91.0,99.0,98.0,95.0,106.0,104.0,107.0,0.139,0.414,0.307,0.078,0.35,-2.81,-0.35,-2.75,92.3,83.3,92.0,80.8,0.412,0.529,0.143,0.263,0.4,0.316,0.368,0.737,0.18,84.0,108.0,109.0,,,,,0.061,,-1.04,,75.9,0.202,0.384,0.252,,,,0.444,0.778,0.235,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-12,6:41 PM.,OAK,TEX,away,Clear.,65,686610,SS,5,1,2,2,0,0,1,0,0,1,2,0.298,0.33,0.471,0.801,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.543,0.271,0.166,-0.52,,-0.79,-1.4,93.3,84.2,,81.1,,,,0.218,0.423,0.3279999999999999,0.34,0.515,0.374,93.0,77.0,85.0,,,,,0.02,,-3.62,,74.5,0.275,0.493,0.178,,,,0.333,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-11,6:42 PM.,OAK,TEX,away,Clear.,60,665622,SS,4,0,0,0,0,0,0,0,0,2,3,0.293,0.327,0.455,0.782,665622,luismedina,Medina,Right,Luis Medina,OAK,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.352,0.416,84.0,86.0,90.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.238,0.087,-0.35,-0.8,-0.8,1.25,96.1,87.3,95.5,85.3,0.313,0.406,0.141,0.233,0.456,0.484,0.256,0.282,0.304,99.0,96.0,98.0,,,,,0.117,,-0.73,,79.6,0.272,0.494,0.121,,,,0.146,0.366,0.308,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-10,12:40 PM.,SEA,TEX,away,Sunny.,56,622491,SS,3,1,1,0,0,0,0,0,0,1,2,0.305,0.34,0.474,0.814,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.34,3.82,197.0,103.0,96.0,102.0,0.717,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.333,0.422,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,88.3,95.9,85.7,0.239,0.337,0.136,0.234,0.455,0.3779999999999999,0.28,0.42,0.325,,,,,,,,,,,,,0.165,0.384,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-09,6:39 PM.,SEA,TEX,away,Clear.,61,669923,SS,4,0,1,0,0,0,0,0,0,1,1,0.304,0.333,0.478,0.811,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.407,0.177,0.327,0.482,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.216,0.394,0.197,0.018,1.34,0.43,1.03,-5.31,96.1,86.6,95.8,86.3,0.261,0.383,0.131,0.264,0.377,0.22,0.5,0.9,0.125,,,,,,,,,,,,,0.234,0.392,0.28,,,,0.265,0.458,0.159,0.061,1.07,84.9,0.143,0.286,0.357,0.115,0.35,81.8,95.0,103.0,110.0,,,,75.1,0.001,0.26,,,,,,
2023-05-08,6:40 PM.,SEA,TEX,away,Partly Cloudy.,61,669302,SS,3,0,0,0,0,0,0,0,0,1,2,0.307,0.337,0.489,0.826,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.238,0.427,0.125,0.333,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,,93.7,88.7,0.667,1.0,0.25,0.211,0.349,0.322,,,,,,,,,,,,,,,,0.28,0.491,0.177,,,,0.214,0.371,0.306,0.148,0.25,85.6,0.174,0.34,0.35,0.134,0.39,80.3,98.0,103.0,117.0,110.0,95.0,103.0,,,,,,,,,
2023-05-07,1:08 PM.,LAA,TEX,away,Partly Cloudy.,70,660761,SS,5,2,2,0,0,1,2,0,0,3,5,0.318,0.348,0.506,0.854,660761,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.241,0.466,0.19,0.319,0.428,84.0,100.0,103.0,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,0.052,0.398,0.267,0.269,-0.97,-3.55,-3.72,-2.55,92.3,82.0,90.8,81.5,0.444,0.778,0.067,0.591,1.091,0.25,0.31,0.548,0.385,,,,99.0,68.0,88.0,0.015,,0.89,,88.1,,0.273,0.477,0.222,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,6:09 PM.,LAA,TEX,away,Partly Cloudy.,66,672282,SS,5,1,2,0,0,0,0,0,0,0,1,0.313,0.345,0.475,0.82,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,92.0,101.0,97.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,0.432,0.319,0.054,-0.38,,0.91,-2.03,94.3,84.8,,88.7,,,,0.0,0.0,0.267,0.242,0.424,0.246,93.0,94.0,105.0,,,,,0.194,,0.14,,74.7,0.291,0.505,0.212,,,,0.191,0.326,0.286,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05,6:38 PM.,LAA,TEX,away,Partly Cloudy.,65,542881,SS,4,1,0,0,0,0,0,0,0,0,2,0.307,0.342,0.48,0.822,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,0.055,0.374,0.007,0.338,-1.25,-3.61,-1.06,0.08,90.1,80.0,88.5,78.1,0.36,0.68,0.102,0.2,0.2,0.3329999999999999,0.238,0.381,0.3979999999999999,105.0,84.0,83.0,104.0,103.0,98.0,0.224,0.002,0.48,-0.33,85.1,72.9,0.301,0.566,0.193,0.239,0.366,0.268,,,,0.001,-4.72,90.1,,,,,,,,,,,,,,,,,,,,,
2023-05-03,1:07 PM.,AZ,TEX,home,Partly Cloudy.,79,694297,SS,4,0,1,0,0,0,0,0,0,1,0,0.324,0.351,0.507,0.858,694297,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.443,0.148,0.386,0.466,90.0,100.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.454,0.27,0.122,-1.63,-0.03,1.21,-3.66,93.6,86.7,93.1,83.8,0.313,0.563,0.188,0.18,0.323,0.337,0.4,0.711,0.33,106.0,89.0,97.0,,,,,0.055,,-1.24,,78.8,0.327,0.654,0.176,,,,0.294,0.529,0.294,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-02,7:07 PM.,AZ,TEX,home,Cloudy.,78,668678,SS,4,2,3,1,0,1,2,0,0,0,0,0.328,0.357,0.522,0.879,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.47,4.16,210.0,104.0,106.0,107.0,0.761,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,0.007,0.491,0.045,0.139,1.59,-3.38,0.34,1.05,93.6,86.8,93.0,87.4,0.286,0.714,0.125,0.25,0.389,0.265,0.21,0.336,0.314,,,,106.0,99.0,94.0,0.092,,-2.24,,90.2,,0.238,0.36,0.192,0.352,0.648,0.205,0.21,0.344,0.405,,,,,,,0.227,0.46,82.5,,,,121.0,104.0,112.0,,,,,,,,,
