date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2023-08-01,7:10 PM.,LAD,OAK,away,Clear.,78,458681,1B,4,0,0,0,0,0,0,0,0,1,1,0.19,0.277,0.19,0.467,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,,,,0.126,0.437,,0.063,0.074,-0.4,,1.21,-3.65,-2.24,92.4,,91.4,83.0,80.8,,,,0.286,0.446,0.308,0.255,0.52,0.316,0.239,0.394,0.177,0.208,0.453,0.354,56.0,95.0,90.0,0.07,-1.23,84.9,0.302,0.372,0.296,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.512,0.267,,,,,,,,,,,,,,,,,,
2023-07-30,1:11 PM.,COL,OAK,away,Partly Cloudy.,93,621389,DH,3,0,1,0,0,0,0,0,0,0,2,0.211,0.302,0.211,0.513,621389,tyblach,Blach,Left,Ty Blach,COL,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.279,0.371,0.121,0.39,0.447,66.0,98.0,98.0,,,,69.0,104.0,84.0,,,,,,,0.55,,,,0.064,,,-1.22,,-0.44,,,89.3,,78.9,,,,,,,,,,0.322,0.561,0.102,0.211,0.211,0.257,20.0,103.0,96.0,0.221,-1.35,79.9,0.371,0.486,0.207,170.0,99.0,85.0,0.165,-2.26,83.7,0.348,0.652,0.184,,,,,,,,,,,,,,,,,,
2023-07-29,6:10 PM.,COL,OAK,away,Cloudy.,87,623167,C,4,1,2,0,0,0,1,0,1,1,1,0.2,0.3,0.2,0.5,623167,chrisflexen,Flexen,Right,Chris Flexen,- - -,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.417,0.137,0.346,0.401,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,,,,0.019,0.409,,0.097,0.022,-2.66,,-7.15,-2.44,2.61,91.9,,90.9,80.8,71.6,,,,0.389,0.444,0.148,0.379,0.739,0.174,0.6,0.7,0.111,0.125,0.125,0.357,93.0,97.0,97.0,0.16,0.72,81.0,0.213,0.32,0.397,87.0,100.0,94.0,0.293,-0.47,87.9,0.287,0.504,0.2019999999999999,,,,,,,,,,,,,,,,,,
2023-07-25,6:46 PM.,SF,OAK,away,Partly Cloudy.,67,502171,DH,3,0,1,0,0,0,0,0,0,2,0,0.161,0.257,0.161,0.418,502171,alexcobb,Cobb,Right,Alex Cobb,SFG,3.87,4.73,151.1,102.0,91.0,100.0,0.808,7.79,2.2,9.69,1.13,2.6,0.216,0.43,0.142,0.356,0.399,,,,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,78.0,103.0,103.0,0.397,0.003,0.388,0.051,,-3.47,0.2,0.33,-1.31,,95.8,89.5,94.5,86.2,,0.239,0.386,0.246,0.333,0.542,0.306,,,,0.28,0.435,0.129,0.379,0.638,0.32,,,,,,,,,,,,,,,,,,,115.0,95.0,103.0,0.162,-1.38,83.6,,,,,,,,,,,,
2023-07-23,1:07 PM.,HOU,OAK,home,Partly Cloudy.,72,686613,C,3,0,1,0,0,0,1,0,1,0,3,0.143,0.25,0.143,0.393,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.274,0.364,0.135,0.362,0.433,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,92.0,104.0,105.0,0.002,0.461,0.048,0.017,,0.01,0.92,-0.16,-2.64,,95.7,88.2,96.0,84.6,,,,,0.25,0.625,0.3329999999999999,0.271,0.511,0.223,,,,0.247,0.374,0.303,,,,,,,0.121,0.242,0.37,,,,0.235,-0.4,91.7,0.297,0.506,0.208,112.0,102.0,110.0,0.238,-0.77,82.9,,,,,,,,,,,,
2023-07-22,6:08 PM.,HOU,OAK,home,Partly Cloudy.,75,664299,DH,3,0,0,0,0,0,0,0,1,3,2,0.12,0.214,0.12,0.334,664299,cristianjavier,Javier,Right,Cristian Javier,HOU,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.399,,,,101.0,98.0,98.0,,,,108.0,95.0,102.0,,,,,0.584,,0.3,,0.44,,,-0.09,,92.7,,,79.5,,,,,0.211,0.367,0.287,0.236,0.455,0.265,,,,0.268,0.366,0.195,78.0,101.0,98.0,0.041,-1.29,83.7,0.28,0.36,0.392,,,,,,,,,,91.0,99.0,102.0,0.075,-1.17,76.6,,,,,,,,,,,,
2023-07-21,6:41 PM.,HOU,OAK,home,Clear.,71,664285,PH,1,0,0,0,0,0,0,0,0,0,1,0.136,0.208,0.136,0.344,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.246,0.443,0.109,0.374,0.445,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,,,,,,,0.468,0.001,,0.087,0.253,-16.35,,0.93,-0.32,1.07,95.7,,95.3,84.7,80.2,,,,0.189,0.405,0.4379999999999999,,,,0.274,0.455,0.126,0.158,0.211,0.402,96.0,98.0,94.0,0.157,0.73,90.1,0.231,0.342,0.311,99.0,99.0,95.0,0.034,0.45,89.1,0.182,0.182,0.435,,,,,,,,,,,,,,,,,,
2023-07-20,6:40 PM.,HOU,OAK,home,Clear.,71,641585,C,4,0,0,0,0,0,0,0,0,2,2,0.143,0.217,0.143,0.36,641585,jpfrance,"France, J",Right,J.P. France,HOU,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.454,116.0,98.0,100.0,101.0,97.0,98.0,,,,109.0,99.0,105.0,,,,,0.431,,0.091,0.137,-0.26,,,-2.09,0.16,93.0,,,80.1,76.0,,,,0.25,0.533,0.298,0.308,0.481,0.106,,,,0.145,0.273,0.422,75.0,102.0,112.0,0.152,2.51,81.8,0.183,0.237,0.308,116.0,108.0,103.0,0.189,0.33,86.8,0.317,0.446,0.22,,,,,,,,,,,,,,,,,,
2023-07-19,12:38 PM.,BOS,OAK,home,Sunny.,69,678394,1B,4,0,0,0,0,0,0,0,0,2,4,0.176,0.263,0.176,0.439,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,,,,0.364,0.207,,0.175,,-1.91,,0.52,-1.86,,95.5,,95.0,85.3,,,,,0.3,0.456,0.259,0.31,0.646,0.1989999999999999,0.278,0.435,0.16,,,,80.0,103.0,99.0,0.239,1.38,86.2,0.196,0.291,0.387,88.0,100.0,88.0,0.015,-6.73,89.1,0.462,1.077,0.208,,,,,,,,,,,,,,,,,,
2023-07-17,6:40 PM.,BOS,OAK,home,Clear.,67,657514,DH,3,0,0,0,0,0,0,0,0,2,0,0.231,0.333,0.231,0.564,657514,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.343,0.149,0.321,0.457,101.0,93.0,93.0,,,,79.0,100.0,88.0,,,,,,,0.559,,,,0.427,,,1.73,,-0.78,,,90.8,,77.6,,,,,,,,,,0.252,0.362,0.185,0.238,0.349,0.351,34.0,68.0,70.0,0.014,-13.88,82.4,0.5,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-16,1:09 PM.,MIN,OAK,home,Partly Cloudy.,79,657746,1B,3,0,1,0,0,0,0,0,1,0,1,0.3,0.417,0.3,0.717,657746,joeryan,Ryan,Right,Joe Ryan,MIN,4.51,3.53,161.2,107.0,99.0,105.0,0.749,10.97,1.89,8.63,1.78,0.63,0.232,0.423,0.147,0.326,0.455,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,91.0,104.0,102.0,,0.569,0.272,0.159,,0.89,-0.3,,-2.12,,92.3,83.9,,80.3,,0.242,0.415,0.213,0.32,0.56,0.241,0.24,0.457,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,4:09 PM.,MIN,OAK,home,Sunny.,80,641154,C,4,0,2,0,0,0,0,0,0,0,1,0.286,0.375,0.286,0.661,641154,pablolopez,"López, P",Right,Pablo López,MIN,3.66,3.0,194.0,107.0,99.0,109.0,0.717,10.86,2.23,8.16,1.11,1.25,0.208,0.438,0.175,0.295,0.428,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.125,0.1,,2.08,1.34,0.25,94.9,,94.5,84.4,82.5,,,,0.173,0.287,0.366,0.268,0.468,0.315,0.278,0.342,0.126,0.202,0.33,0.364,90.0,108.0,109.0,0.211,-0.17,88.4,0.257,0.41,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-14,6:41 PM.,MIN,OAK,home,Clear.,71,628317,DH,3,0,0,0,0,0,0,0,1,1,4,0.0,0.25,0.0,0.25,628317,kentamaeda,Maeda,Right,Kenta Maeda,MIN,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.399,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.274,0.319,0.306,0.036,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.263,0.35,0.206,0.471,0.288,0.275,0.451,0.251,0.385,0.538,0.128,0.333,0.667,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,12:11 PM.,SEA,OAK,away,Partly Cloudy.,56,669302,1B,4,1,1,0,0,0,0,0,0,2,0,0.233,0.315,0.429,0.744,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,124.0,99.0,107.0,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,99.0,96.0,104.0,0.015,0.308,0.134,0.32,0.118,1.41,1.18,0.32,1.72,0.81,96.6,84.5,95.5,88.4,83.2,0.101,0.162,0.506,0.21,0.375,0.368,0.204,0.383,0.193,0.286,0.286,0.05,0.181,0.301,0.354,,,,,,,,,,116.0,104.0,103.0,0.106,0.14,92.3,0.247,0.483,0.272,,,,,,,,,,,,,,,,,,
2024-09-28,6:41 PM.,SEA,OAK,away,Roof Closed.,55,676106,1B,5,1,1,0,0,1,1,0,0,1,3,0.232,0.316,0.432,0.748,676106,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.75,5.94,60.2,102.0,86.0,98.0,0.809,5.79,2.82,9.2,1.78,0.82,0.272,0.411,0.198,0.317,0.436,,,,76.0,103.0,94.0,90.0,100.0,94.0,97.0,94.0,95.0,,,,0.298,0.326,,0.165,,0.6,,-1.17,-3.11,,93.4,,93.2,84.1,,,,,0.3,0.6,0.317,0.253,0.443,0.226,0.323,0.538,0.149,,,,86.0,108.0,105.0,0.211,0.03,86.5,0.185,0.323,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,7:11 PM.,SEA,OAK,away,Clear.,60,693433,1B,3,0,1,1,0,0,0,0,1,0,1,0.233,0.319,0.422,0.741,693433,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,,,,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,,,,0.23,0.489,,0.187,,1.44,,1.85,1.23,,94.8,,94.7,84.2,,,,,0.265,0.529,0.241,0.218,0.355,0.273,0.234,0.315,0.097,,,,91.0,104.0,100.0,0.094,0.0,89.6,0.186,0.373,0.207,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.417
2024-09-26,12:37 PM.,TEX,OAK,home,Sunny.,67,677958,1B,3,0,1,0,0,0,0,0,1,1,3,0.232,0.315,0.418,0.733,677958,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.17,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,48.0,58.0,92.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,,,,0.17,0.422,,0.385,0.009,-1.27,,0.81,0.1,0.09,96.0,,95.1,84.1,74.9,,,,0.2,0.2,0.5,0.35,0.5,0.146,0.2,0.2,0.2,,,,135.0,79.0,74.0,0.014,-0.85,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,6:40 PM.,TEX,OAK,home,Partly Cloudy.,64,674003,1B,4,0,0,0,0,0,0,0,0,2,3,0.23,0.311,0.42,0.731,674003,codybradford,Bradford,Left,Cody Bradford,TEX,3.54,3.54,76.1,105.0,94.0,100.0,0.793,8.25,1.53,7.55,1.18,0.82,0.263,0.357,0.138,0.304,0.427,96.0,103.0,104.0,94.0,105.0,93.0,,,,49.0,114.0,107.0,,,,,0.523,,0.07,0.128,1.75,,,-0.79,-2.32,89.8,,,82.7,74.9,,,,0.32,0.48,0.182,0.185,0.344,0.213,,,,0.306,0.556,0.129,105.0,104.0,109.0,0.273,0.86,80.9,0.21,0.333,0.338,70.0,112.0,85.0,0.007,-3.68,86.4,,,,,,,,,,,,,,,,,,,,,
2024-09-24,6:40 PM.,TEX,OAK,home,Partly Cloudy.,69,543135,1B,4,0,2,2,0,0,1,0,0,0,1,0.235,0.318,0.429,0.747,543135,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.8,3.91,170.2,104.0,98.0,103.0,0.751,8.75,2.21,7.75,1.21,1.47,0.227,0.399,0.119,0.341,0.458,99.0,104.0,104.0,75.0,105.0,98.0,,,,114.0,102.0,102.0,127.0,101.0,110.0,,0.374,0.308,0.033,0.137,0.83,1.55,,-0.69,-0.79,95.4,88.4,,86.3,76.7,0.2,0.286,0.368,0.269,0.462,0.25,0.212,0.335,0.178,,,,0.214,0.471,0.355,,,,,,,,,,91.0,108.0,99.0,0.148,-1.41,91.4,0.327,0.624,0.2,,,,,,,,,,,,,,,,,,
2024-09-22,1:08 PM.,NYY,OAK,home,Sunny.,69,661563,1B,2,1,2,1,0,0,2,0,2,0,0,0.229,0.314,0.416,0.73,661563,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,,,,128.0,96.0,102.0,,,,108.0,94.0,105.0,,,,,0.488,,0.259,,0.06,,,1.37,,96.6,,,87.5,,,,,0.171,0.312,0.315,0.205,0.395,0.285,,,,,,,80.0,93.0,93.0,0.253,0.37,91.6,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,6:40 PM.,NYY,OAK,home,Clear.,62,543037,1B,3,0,0,0,0,0,0,0,0,0,0,0.22,0.299,0.402,0.701,543037,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,,,,116.0,100.0,104.0,,,,128.0,106.0,112.0,,,,0.002,0.462,,0.146,,0.7,,17.25,1.25,,95.9,,93.7,88.2,,,,,0.222,0.27,0.264,0.189,0.365,0.234,0.0,0.0,0.143,0.209,0.239,0.301,73.0,94.0,90.0,0.04,-3.6,88.2,0.333,0.667,0.28,99.0,102.0,102.0,0.163,-0.7,91.4,0.32,0.56,0.22,102.0,99.0,106.0,0.187,2.35,82.5,,,,,,,,,,,,
2024-09-18,1:20 PM.,CHC,OAK,away,Sunny.,81,657006,1B,4,2,2,0,0,1,2,0,0,0,0,0.224,0.304,0.41,0.714,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.07,2.74,134.2,103.0,99.0,102.0,0.792,9.02,2.47,7.42,0.8,1.2,0.288,0.38,0.174,0.264,0.513,92.0,120.0,108.0,89.0,102.0,100.0,64.0,104.0,95.0,130.0,105.0,109.0,,,,0.053,0.595,,0.297,0.022,0.38,,0.43,1.81,2.76,91.6,,91.6,83.3,79.9,,,,0.16,0.243,0.282,0.253,0.396,0.223,0.292,0.458,0.182,0.0,0.0,0.2,70.0,92.0,94.0,0.033,0.32,86.2,0.222,0.222,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,6:40 PM.,CHC,OAK,away,Partly Cloudy.,79,684007,1B,4,0,2,0,0,0,0,0,0,1,1,0.217,0.299,0.389,0.688,684007,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.39,173.1,105.0,90.0,103.0,0.739,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,70.0,96.0,97.0,96.0,104.0,106.0,76.0,102.0,91.0,103.0,105.0,104.0,81.0,106.0,100.0,0.021,0.52,0.306,0.077,0.032,0.36,1.39,0.77,0.14,-0.59,91.7,82.9,88.7,81.6,72.7,0.204,0.283,0.431,,,,0.229,0.47,0.176,0.25,0.333,0.37,0.444,0.556,0.0,82.0,105.0,104.0,0.039,0.48,81.6,0.194,0.226,0.333,50.0,107.0,96.0,0.005,-6.3,89.8,0.333,1.333,0.143,,,,0.0,-76.55,53.9,,,,,,,,,,0.267,0.311,0.347
2024-09-15,1:10 PM.,CWS,OAK,away,Sunny.,90,680732,1B,2,0,0,0,0,0,0,0,0,1,2,0.209,0.295,0.386,0.681,680732,seanburke,"Burke, S",Right,Sean Burke,CHW,1.42,3.83,19.0,100.0,106.0,105.0,0.739,10.42,3.32,5.68,0.95,0.79,0.34,0.404,0.17,0.34,0.414,105.0,113.0,110.0,111.0,101.0,109.0,,,,96.0,92.0,101.0,,,,,0.405,,0.285,0.249,1.08,,,-0.72,1.87,95.3,,,86.9,79.7,,,,0.25,0.375,0.432,0.172,0.448,0.236,,,,0.077,0.077,0.188,125.0,79.0,88.0,0.061,2.3,84.6,0.0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,6:11 PM.,CWS,OAK,away,Partly Cloudy.,81,623167,1B,5,1,0,0,0,0,0,0,0,0,5,0.212,0.298,0.391,0.689,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,148.0,102.0,103.0,,,,0.002,0.37,,0.087,0.122,-0.64,,2.01,-2.65,0.43,91.3,,91.4,80.0,72.0,,,,0.361,0.475,0.271,0.261,0.473,0.132,,,,0.246,0.393,0.308,126.0,99.0,104.0,0.157,-1.32,81.3,0.257,0.436,0.379,47.0,101.0,90.0,0.261,-0.75,87.4,0.319,0.536,0.218,,,,,,,,,,,,,,,,,,
2024-07-09,7:12 PM.,BOS,OAK,away,Clear.,86,678394,1B,5,0,1,0,0,0,0,0,0,2,4,0.219,0.307,0.404,0.711,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.49,4.56,162.1,99.0,101.0,102.0,0.753,8.48,3.55,8.7,1.05,1.86,0.219,0.384,0.152,0.312,0.405,,,,74.0,108.0,101.0,103.0,100.0,101.0,114.0,98.0,110.0,,,,0.403,0.048,,0.28,,0.25,,-0.24,-0.58,,95.6,,95.7,86.8,,,,,0.268,0.401,0.343,0.12,0.16,0.218,0.309,0.44,0.111,,,,88.0,99.0,97.0,0.269,0.15,87.6,0.177,0.354,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-07,1:07 PM.,BAL,OAK,home,Sunny.,76,680570,1B,3,0,2,1,0,0,1,0,1,0,1,0.22,0.311,0.411,0.722,680570,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.72,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.147,0.325,0.452,114.0,103.0,107.0,113.0,102.0,106.0,133.0,102.0,111.0,118.0,101.0,108.0,,,,0.012,0.465,,0.158,0.155,-0.38,,5.3,-0.96,0.29,96.1,,96.1,86.5,81.3,,,,0.25,0.563,0.361,0.291,0.413,0.269,0.167,0.333,0.294,0.26,0.38,0.241,140.0,101.0,108.0,0.21,1.63,83.1,0.161,0.306,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,6:40 PM.,BAL,OAK,home,Clear.,76,544150,1B,4,0,0,0,0,0,0,0,0,0,2,0.21,0.299,0.399,0.698,544150,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.7,4.05,133.2,100.0,89.0,97.0,0.786,7.27,2.9,8.75,1.14,0.8,0.241,0.426,0.136,0.304,0.391,94.0,99.0,98.0,90.0,101.0,96.0,,,,,,,,,,,0.5,,,0.132,-0.36,,,,0.41,94.8,,,,79.0,,,,,,,0.276,0.469,0.228,,,,0.174,0.348,0.252,99.0,100.0,106.0,0.172,-0.5,86.1,0.274,0.434,0.228,74.0,99.0,92.0,0.195,0.73,86.3,0.24,0.365,0.308,,,,,,,,,,,,,,,,,,
2024-07-04,1:07 PM.,LAA,OAK,home,Sunny.,81,672710,1B,2,0,0,0,0,0,1,0,1,0,2,0.216,0.307,0.41,0.717,672710,roansycontreras,Contreras,Right,Roansy Contreras,- - -,4.35,4.94,68.1,98.0,100.0,98.0,0.807,7.38,4.08,8.3,1.45,1.1,0.232,0.42,0.164,0.353,0.452,88.0,97.0,101.0,93.0,100.0,96.0,95.0,93.0,81.0,118.0,102.0,107.0,,,,0.101,0.376,,0.324,0.094,1.22,,-1.42,-1.41,1.14,94.7,,94.5,84.5,77.9,,,,0.274,0.645,0.258,0.231,0.346,0.16,0.37,0.407,0.08,0.167,0.25,0.393,78.0,92.0,93.0,0.105,-1.83,89.0,0.235,0.441,0.231,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.25,0.302
2024-07-03,6:41 PM.,LAA,OAK,home,Clear.,84,669721,1B,4,0,1,0,0,0,0,0,0,0,1,0.22,0.309,0.417,0.726,669721,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.34,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,94.0,89.0,85.0,61.0,107.0,98.0,,,,125.0,101.0,108.0,,,,,0.48,,0.238,0.077,-1.06,,,-0.4,2.13,91.5,,,81.8,74.3,,,,0.226,0.419,0.239,0.328,0.586,0.147,,,,0.125,0.25,0.333,74.0,112.0,104.0,0.205,-2.86,84.6,0.4,0.533,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,6:41 PM.,LAA,OAK,home,Clear.,85,667755,1B,4,0,0,0,0,0,0,0,0,1,1,0.219,0.31,0.422,0.732,667755,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.42,4.14,113.0,95.0,100.0,99.0,0.779,7.73,3.58,7.25,0.64,2.69,0.212,0.399,0.171,0.294,0.404,,,,96.0,92.0,86.0,95.0,95.0,96.0,117.0,92.0,99.0,120.0,100.0,112.0,0.464,0.146,0.081,0.055,,-2.05,0.8,2.22,0.02,,98.8,92.7,97.7,91.5,,0.15,0.3,0.329,0.143,0.214,0.463,0.356,0.622,0.103,0.214,0.26,0.167,0.226,0.376,0.402,,,,,,,,,,,,,,,,,,,98.0,96.0,108.0,0.254,-0.42,86.4,,,,,,,,,,,,
2024-06-30,1:10 PM.,AZ,OAK,away,Roof Closed.,78,694297,1B,4,0,1,0,0,0,0,0,0,2,1,0.226,0.319,0.435,0.754,694297,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,4.71,3.78,181.2,106.0,107.0,107.0,0.768,9.17,2.08,9.07,1.19,1.07,0.25,0.427,0.131,0.306,0.449,106.0,102.0,104.0,95.0,106.0,103.0,89.0,106.0,104.0,143.0,109.0,119.0,,,,0.222,0.334,0.006,0.273,0.053,0.37,0.45,-0.09,-0.12,-1.37,93.8,89.6,93.7,84.8,80.8,0.2,0.8,0.0,,,,0.265,0.466,0.224,0.286,0.365,0.119,0.429,0.571,0.295,92.0,102.0,96.0,0.112,0.84,87.5,0.25,0.289,0.312,,,,,,,,,,,,,,,,,,,,,,,,,0.215,0.455,0.362
2024-06-29,1:10 PM.,AZ,OAK,away,Roof Closed.,78,668678,1B,2,0,0,0,0,0,0,0,1,0,1,0.225,0.321,0.442,0.763,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.97,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.351,0.348,,,,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,,,,0.001,0.463,,0.087,,-0.55,,-1.02,-0.56,,93.7,,94.7,87.0,,,,,0.31,0.476,0.337,0.28,0.46,0.133,,,,0.148,0.23,0.392,88.0,107.0,98.0,0.14,0.43,86.6,0.27,0.382,0.265,89.0,87.0,79.0,0.031,-0.78,90.3,0.25,0.625,0.36,107.0,108.0,112.0,0.277,2.29,81.0,,,,,,,,,,,,
2024-06-28,6:40 PM.,AZ,OAK,away,Roof Closed.,79,677944,1B,5,1,1,0,0,1,1,0,0,3,3,0.229,0.321,0.449,0.77,677944,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.66,4.52,77.0,105.0,102.0,105.0,0.816,7.48,1.99,10.75,1.87,0.69,0.3,0.356,0.162,0.332,0.485,103.0,101.0,106.0,95.0,109.0,106.0,,,,117.0,100.0,105.0,,,,,0.548,,0.24,0.09,-1.46,,,-1.24,-1.42,94.4,,,85.1,75.4,,,,0.278,0.494,0.207,0.329,0.582,0.164,,,,0.2,0.4,0.289,103.0,98.0,100.0,0.121,-0.57,81.8,0.227,0.432,0.269,,,,0.001,3.94,90.4,,,,,,,,,,,,,,,,,,,,,
