date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2023/04/28,7:09 PM.,MIL,LAA,away,Roof Closed.,65,489119,SS,3,0,2,0,0,0,0,0,0,0,0,.244,.333,.333,.666,489119,wademiley,Miley,Left,Wade Miley,MIL,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.422,0.166,0.319,0.406,84.0,108.0,104.0,78.0,106.0,99.0,113.0,108.0,103.0,0.195,0.049,0.246,0.46,0.62,0.6,90.4,83.7,79.1,0.198,0.453,0.134,0.219,0.281,0.239,0.192,0.308,0.349,79.0,99.0,98.0,101.0,103.0,101.0,,,,0.443,,0.022,1.07,,2.01,87.1,,75.8,,,,0.232,0.446,0.172,,,,88.0,109.0,96.0,0.046,-2.53,90.7,0.333,0.375,0.125,,,,,,
2023/04/27,1:07 PM.,OAK,LAA,home,Sunny.,74,676664,SS,0,0,0,0,0,0,0,0,0,0,0,.214,.313,.310,.623,676664,jpsears,Sears,Left,JP Sears,OAK,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.283,0.416,0.178,0.301,0.438,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.346,0.151,-0.84,-0.06,0.36,93.1,84.1,81.4,0.256,0.478,0.217,0.277,0.438,0.225,0.21,0.395,0.28300000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.63,92.1,,,,,,,,,
2023/04/26,6:38 PM.,OAK,LAA,home,Clear.,73,665622,SS,4,1,1,1,0,0,1,0,0,2,3,.214,.313,.310,.623,665622,luismedina,Medina,Right,Luis Medina,OAK,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.352,0.416,84.0,86.0,90.0,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.238,0.087,-0.35,-0.8,1.25,96.1,87.3,85.3,0.272,0.494,0.121,0.256,0.282,0.304,0.233,0.456,0.484,99.0,96.0,98.0,,,,,,,,,0.117,,,-0.73,,,79.6,0.146,0.366,0.308,,,,,,,117.0,96.0,96.0,0.142,-0.8,95.5,0.313,0.406,0.141,,,,,,
2023/04/25,6:39 PM.,OAK,LAA,home,Partly Cloudy.,65,695243,SS,4,0,0,0,0,0,0,0,0,0,2,.211,.318,.289,.607,695243,masonmiller,"Miller, M",Right,Mason Miller,OAK,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,83.0,80.0,77.0,136.0,98.0,106.0,113.0,97.0,104.0,0.555,0.238,0.049,0.94,1.87,1.62,98.3,90.3,85.8,0.219,0.391,0.21,0.0,0.0,0.429,0.118,0.147,0.47100000000000003,,,,117.0,95.0,100.0,,,,0.158,,,-1.76,,,94.1,,,,,,0.375,0.375,0.20800000000000002,,,,,,,,,,,,,,,,,,
2023/04/24,6:39 PM.,OAK,LAA,home,Clear.,67,686610,SS,4,0,2,1,0,0,2,0,0,0,1,.235,.350,.324,.674,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,89.0,95.0,92.0,96.0,99.0,100.0,0.543,0.271,0.166,-0.52,-0.79,-1.4,93.3,84.2,81.1,0.275,0.493,0.17800000000000002,0.34,0.515,0.374,0.218,0.423,0.32799999999999996,93.0,77.0,85.0,,,,,,,,,0.02,,,-3.62,,,74.5,0.333,0.833,0.0,,,,,,,,,,,,,,,,,,,,,
2023/04/23,1:08 PM.,KC,LAA,home,Sunny.,76,543475,SS,3,0,1,0,0,0,0,0,0,1,0,.200,.314,.267,.581,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.109,1.11,-1.31,-1.66,91.2,85.5,80.2,0.227,0.444,0.154,0.26,0.481,0.257,0.28,0.543,0.249,95.0,97.0,99.0,96.0,99.0,98.0,,,,0.076,,0.131,-0.94,,-1.6,86.8,,79.4,0.238,0.476,0.21899999999999997,0.314,0.725,0.19,,,,76.0,103.0,88.0,0.131,-0.01,90.5,0.248,0.457,0.158,,,,,,
2023/04/22,6:07 PM.,KC,LAA,home,Partly Cloudy.,77,425844,SS,4,0,2,0,0,0,1,0,0,1,1,.185,.313,.259,.572,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,84.0,109.0,109.0,72.0,103.0,92.0,94.0,103.0,106.0,0.265,0.2,0.166,0.25,1.12,0.06,89.5,86.5,79.2,0.276,0.472,0.159,0.241,0.37,0.207,0.214,0.282,0.231,96.0,97.0,104.0,100.0,113.0,103.0,,,,0.07,,0.141,-0.94,,-2.99,85.2,,72.5,0.386,0.729,0.155,0.32,0.5,0.18600000000000003,,,,76.0,106.0,93.0,0.157,-0.92,89.8,0.333,0.609,0.081,,,,0.0,-3.64,57.9
2023/04/21,6:39 PM.,KC,LAA,home,Clear.,83,664199,SS,1,1,0,0,0,0,0,0,0,0,2,.130,.286,.217,.503,664199,taylorclarke,"Clarke, T",Right,Taylor Clarke,KCR,5.95,5.1,59.0,104.0,104.0,106.0,0.753,9.92,3.66,10.83,1.83,0.62,0.191,0.497,0.156,0.393,0.397,88.0,100.0,101.0,91.0,102.0,97.0,115.0,108.0,113.0,0.29,0.556,0.154,-2.29,-0.31,-2.88,94.8,89.1,87.0,0.354,0.6,0.154,0.387,0.613,0.316,0.298,0.489,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/20,4:08 PM.,NYY,LAA,away,Sunny.,63,641482,SS,3,0,0,0,0,0,0,0,0,2,4,.136,.240,.227,.467,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,92.0,111.0,110.0,102.0,106.0,106.0,92.0,103.0,103.0,0.521,0.158,0.028,0.68,-1.47,-6.99,91.6,83.4,76.9,0.213,0.352,0.249,0.5,0.6,0.294,0.2,0.2,0.429,,,,110.0,102.0,102.0,,,,0.288,,,0.39,,,86.6,,,,,,0.26,0.545,0.20600000000000002,,,,138.0,99.0,111.0,0.005,4.05,89.3,,,,,,,,,
2023/04/19,7:09 PM.,NYY,LAA,away,Clear.,61,666745,SS,3,0,2,2,0,0,0,0,0,0,0,.158,.238,.263,.501,666745,jhonybrito,Brito,Right,Jhony Brito,NYY,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.399,0.134,0.347,0.424,87.0,104.0,106.0,77.0,99.0,88.0,115.0,84.0,89.0,0.166,0.113,0.29,-0.97,0.17,0.5,95.8,88.8,83.0,0.167,0.5,0.179,0.232,0.392,0.282,0.172,0.31,0.28,,,,,,,,,,,,,,,,,,,0.348,0.696,0.188,,,,,,,106.0,105.0,104.0,0.327,1.05,96.0,0.282,0.436,0.149,,,,0.104,-1.87,80.4
2023/04/18,7:09 PM.,NYY,LAA,away,Clear.,52,657376,SS,3,0,0,0,0,0,0,0,0,0,0,.063,.118,.063,.181,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,109.0,99.0,107.0,,0.274,0.015,,-0.59,-7.35,,89.4,86.0,,,,0.5,0.5,0.091,0.276,0.559,0.263,,,,96.0,106.0,105.0,,,,0.279,,,0.27,,,91.3,,,0.198,0.314,0.345,0.28,0.457,0.222,,,,68.0,103.0,88.0,0.241,-0.2,93.4,0.288,0.447,0.11,146.0,100.0,118.0,0.191,-0.46,83.7
2023/04/17,12:06 PM.,BOS,LAA,away,Cloudy.,50,678394,SS,5,1,1,0,0,0,0,0,0,1,2,.077,.077,.077,.154,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,80.0,103.0,99.0,83.0,102.0,93.0,103.0,94.0,103.0,0.207,0.175,0.239,-1.91,-1.86,1.38,95.5,86.2,85.3,0.31,0.646,0.19899999999999998,0.196,0.291,0.387,0.3,0.456,0.259,,,,88.0,100.0,88.0,,,,0.015,,,-6.73,,,89.1,,,,,,0.462,1.077,0.20800000000000002,,,,93.0,101.0,98.0,0.364,0.52,95.0,0.278,0.435,0.16,,,,,,
2023/04/16,1:34 PM.,BOS,LAA,away,Cloudy.,54,676477,SS,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,676477,garrettwhitlock,Whitlock,Right,Garrett Whitlock,BOS,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,101.0,107.0,117.0,67.0,84.0,84.0,73.0,96.0,97.0,0.004,0.23,0.241,-2.31,0.44,-2.21,94.6,82.7,79.6,,,,0.312,0.559,0.32,0.167,0.333,0.47200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,106.0,106.0,0.525,-0.46,94.0,0.326,0.538,0.184,,,,,,
2023/04/15,4:10 PM.,BOS,LAA,away,Cloudy.,56,601713,SS,4,0,0,0,0,0,0,0,0,2,3,.000,.000,.000,.000,601713,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.438,0.124,0.354,0.421,,,,125.0,101.0,109.0,124.0,107.0,112.0,0.506,0.165,,0.57,1.59,,94.6,,85.8,0.214,0.44,0.247,,,,0.114,0.182,0.43799999999999994,117.0,102.0,106.0,78.0,104.0,98.0,49.0,109.0,69.0,0.078,0.005,0.247,0.67,-13.1,-0.09,88.4,84.8,79.4,0.215,0.4,0.313,0.267,0.467,0.379,0.25,1.0,0.16699999999999998,,,,,,,,,,,,,,,
2023/03/28,6:08 PM.,LAD,LAA,home,Partly Cloudy.,66,686752,SS,2,3,2,1,0,0,1,0,1,0,0,.261,.393,.435,.828,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,LAD,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.274,0.416,0.177,0.301,0.424,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.347,1.83,0.98,0.55,94.0,86.3,88.8,0.156,0.344,0.22399999999999998,0.203,0.391,0.326,0.174,0.348,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
