date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2023/08/18,7:05 PM.,PHI,WSH,home,Clear.,84,547179,2B,4,1,2,0,0,0,2,0,0,0,2,.255,.288,.327,.615,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.246,0.417,0.097,0.352,0.447,95.0,101.0,102.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.347,0.297,0.216,1.17,0.73,0.34,0.26,94.3,84.5,93.7,84.7,0.186,0.403,0.314,0.333,0.4,0.038,0.293,0.61,0.214,0.211,0.333,0.171,103.0,112.0,110.0,,,,,0.011,,-4.26,,82.3,0.667,1.667,0.182,89.0,75.0,71.0,0.009,-7.35,90.8,0.6,1.2,0.16699999999999998,,,,,,,,,,,,
2023/08/15,7:07 PM.,BOS,WSH,home,Partly Cloudy.,81,601713,2B,4,0,0,0,0,0,0,0,0,2,2,.235,.273,.314,.587,601713,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.438,0.124,0.354,0.421,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.165,,0.57,,1.59,,94.6,,,85.8,,,,,,,0.114,0.182,0.43799999999999994,0.214,0.44,0.247,117.0,102.0,106.0,49.0,109.0,69.0,0.005,0.247,-13.1,-0.09,84.8,79.4,0.215,0.4,0.313,78.0,104.0,98.0,0.078,0.67,88.4,0.267,0.467,0.379,,,,,,,0.25,1.0,0.16699999999999998,,,
2023/08/12,7:05 PM.,OAK,WSH,home,Cloudy.,87,665622,2B,3,0,2,0,0,0,0,0,0,1,2,.255,.294,.340,.634,665622,luismedina,Medina,Right,Luis Medina,OAK,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.352,0.416,84.0,86.0,90.0,112.0,93.0,94.0,117.0,96.0,96.0,106.0,97.0,100.0,0.142,0.415,0.238,0.087,-0.35,-0.8,-0.8,1.25,96.1,87.3,95.5,85.3,0.256,0.282,0.304,0.313,0.406,0.141,0.233,0.456,0.484,0.272,0.494,0.121,99.0,96.0,98.0,,,,,0.117,,-0.73,,79.6,0.146,0.366,0.308,,,,,,,,,,,,,,,,,,,,,
2023/08/11,7:07 PM.,OAK,WSH,home,Partly Cloudy.,82,621112,2B,3,1,1,0,0,1,2,0,0,1,3,.227,.255,.318,.573,621112,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.246,0.38,0.166,0.297,0.346,67.0,108.0,96.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,0.24,0.146,0.181,0.112,-2.52,-0.75,0.46,2.14,91.9,86.0,91.8,80.8,0.143,0.286,0.389,0.306,0.435,0.15,0.198,0.308,0.344,0.383,0.553,0.17,89.0,104.0,104.0,,,,,0.117,,1.69,,79.1,0.14,0.326,0.245,106.0,100.0,100.0,0.204,-2.38,88.9,0.435,0.624,0.159,,,,,,,,,,,,
2023/08/10,6:42 PM.,PHI,WSH,away,Cloudy.,74,605400,2B,4,0,0,0,0,0,0,0,0,2,5,.220,.256,.244,.500,605400,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.477,0.156,0.323,0.419,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,85.9,91.8,,0.22,0.319,0.319,0.279,0.416,0.106,,,,0.246,0.503,0.217,,,,,,,,,,,,,0.221,0.398,0.33299999999999996,111.0,110.0,105.0,0.075,0.4,86.3,0.246,0.508,0.301,118.0,105.0,113.0,0.316,0.47,79.4,,,,,,
2023/08/09,6:41 PM.,PHI,WSH,away,Partly Cloudy.,86,547179,2B,3,0,0,0,0,0,0,0,0,2,2,.243,.282,.270,.552,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.246,0.417,0.097,0.352,0.447,95.0,101.0,102.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,0.12,0.347,0.297,0.216,1.17,0.73,0.34,0.26,94.3,84.5,93.7,84.7,0.186,0.403,0.314,0.333,0.4,0.038,0.293,0.61,0.214,0.211,0.333,0.171,103.0,112.0,110.0,,,,,0.011,,-4.26,,82.3,0.667,1.667,0.182,89.0,75.0,71.0,0.009,-7.35,90.8,0.6,1.2,0.16699999999999998,,,,,,,,,,,,
2023/08/08,4:07 PM.,PHI,WSH,away,Cloudy.,79,554430,2B,4,0,1,0,0,0,0,0,0,2,4,.281,.324,.313,.637,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,48.0,106.0,77.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,0.18,0.435,0.123,0.004,1.69,1.62,0.36,-6.22,95.8,90.8,95.2,84.4,,,,0.252,0.308,0.192,0.198,0.36,0.392,0.199,0.333,0.314,116.0,105.0,114.0,,,,,0.115,,-1.61,,81.4,0.264,0.473,0.33,96.0,102.0,102.0,0.144,-0.63,90.9,0.27,0.426,0.228,,,,,,,,,,,,
2023/08/08,7:24 PM.,PHI,WSH,away,Partly Cloudy.,81,624133,2B,2,0,0,0,0,0,0,0,0,2,0,.265,.306,.294,.600,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.232,0.394,0.164,0.34,0.393,70.0,98.0,99.0,69.0,98.0,88.0,96.0,104.0,102.0,91.0,113.0,108.0,0.28,0.215,0.005,0.184,-0.65,0.52,4.65,-1.45,93.4,82.9,92.8,84.1,0.267,0.444,0.311,0.289,0.409,0.1,0.2,0.2,0.0,0.304,0.478,0.21899999999999997,95.0,104.0,102.0,,,,,0.19,,1.95,,75.8,0.143,0.226,0.377,97.0,97.0,94.0,0.126,-1.27,87.5,0.34,0.585,0.179,,,,,,,,,,,,
2023/08/06,1:42 PM.,CIN,WSH,away,Partly Cloudy.,84,680689,2B,4,0,2,0,0,0,2,1,1,1,1,.286,.333,.321,.654,680689,lyonrichardson,Richardson,Right,Lyon Richardson,CIN,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.167,0.537,0.13,0.389,0.396,89.0,113.0,108.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.432,0.066,0.299,-4.86,1.99,-0.58,2.37,96.5,88.1,95.1,84.5,0.185,0.222,0.204,0.222,0.222,0.059000000000000004,0.25,0.25,0.25,0.333,1.095,0.183,96.0,113.0,112.0,,,,,0.109,,-2.95,,79.4,0.4,1.2,0.083,,,,,,,,,,,,,,,,,,,,,
2023/08/04,6:42 PM.,CIN,WSH,away,Clear.,89,668933,2B,4,1,1,1,0,0,1,0,0,1,2,.250,.280,.292,.572,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.164,0.302,0.435,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,0.097,,0.373,0.0,,-1.17,-0.37,-25.75,,90.4,96.5,88.3,,,,0.286,0.429,0.1,0.221,0.461,0.32899999999999996,,,,,,,,,,,,,,,,,,,116.0,98.0,100.0,0.529,0.15,95.8,0.292,0.436,0.171,,,,,,,,,,,,
2023/08/02,1:05 PM.,MIL,WSH,home,Partly Cloudy.,81,489119,3B,3,0,1,0,0,0,1,0,0,0,0,.250,.286,.250,.536,489119,wademiley,Miley,Left,Wade Miley,MIL,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.422,0.166,0.319,0.406,84.0,108.0,104.0,78.0,106.0,99.0,88.0,109.0,96.0,113.0,108.0,103.0,0.046,0.195,0.049,0.246,0.46,-2.53,0.62,0.6,90.4,83.7,90.7,79.1,0.219,0.281,0.239,0.333,0.375,0.125,0.192,0.308,0.349,0.198,0.453,0.134,79.0,99.0,98.0,,,,,0.022,,2.01,,75.8,,,,101.0,103.0,101.0,0.443,1.07,87.1,0.232,0.446,0.172,,,,,,,,,,,,
2023/08/01,7:06 PM.,MIL,WSH,home,Cloudy.,79,642547,3B,3,1,1,0,0,0,1,1,0,2,1,.235,.278,.235,.513,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,50.0,97.0,85.0,117.0,104.0,110.0,,,,115.0,99.0,104.0,,0.512,0.218,0.146,0.89,,0.36,0.15,94.4,88.6,,82.4,0.224,0.388,0.312,,,,0.203,0.392,0.46,0.213,0.387,0.292,85.0,103.0,110.0,,,,,0.124,,0.2,,76.9,0.214,0.381,0.33799999999999997,,,,,,,,,,,,,,,,,,,,,
2023/07/15,7:20 PM.,STL,WSH,away,Partly Cloudy.,77,571927,2B,1,0,0,0,0,0,0,0,0,1,1,.214,.267,.214,.481,571927,stevenmatz,Matz,Left,Steven Matz,STL,3.86,3.87,105.0,102.0,95.0,100.0,0.776,8.4,2.74,9.26,0.94,1.4,0.291,0.37,0.146,0.31,0.446,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018,0.274,,0.41,-1.27,-0.09,,84.2,94.1,88.9,0.291,0.405,0.289,0.24,0.397,0.247,0.5,0.75,0.1,,,,108.0,96.0,100.0,,,,,0.148,,-0.6,,78.5,0.259,0.407,0.2,,,,,,,,,,,,,,,,,,,,,
2023/05/18,1:10 PM.,MIA,WSH,away,Roof Closed.,72,691587,LF,4,0,2,0,0,0,0,0,0,0,2,.231,.286,.231,.517,691587,euryperez,"Pérez, Eu",Right,Eury Pérez,MIA,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.206,0.464,0.159,0.391,0.407,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.454,0.308,0.098,-0.47,,0.99,0.99,97.5,89.7,,86.4,0.045,0.045,0.462,,,,0.183,0.365,0.47700000000000004,0.289,0.585,0.187,91.0,95.0,99.0,,,,,0.14,,1.89,,81.2,0.098,0.171,0.5429999999999999,,,,,,,,,,,,,,,,,,,,,
2023/05/14,4:35 PM.,NYM,WSH,home,Sunny.,79,453286,LF,2,0,0,0,0,0,0,0,0,0,2,.111,.200,.111,.311,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,94.0,106.0,106.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,,0.463,0.168,0.141,0.72,,-0.21,0.03,93.7,83.8,,84.0,0.207,0.283,0.275,,,,0.25,0.545,0.364,0.255,0.458,0.23800000000000002,96.0,101.0,104.0,,,,,0.124,,0.51,,75.4,0.187,0.373,0.326,98.0,108.0,99.0,0.104,2.12,88.4,0.135,0.243,0.33299999999999996,,,,,,,,,,,,
2023/05/12,7:06 PM.,NYM,WSH,home,Partly Cloudy.,81,656731,LF,3,0,1,0,0,0,0,1,1,0,0,.143,.250,.143,.393,656731,tylormegill,Megill,Right,Tylor Megill,NYM,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.123,0.32,0.414,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,0.557,0.206,0.149,-0.4,,-1.04,-0.09,94.9,87.9,,84.4,0.264,0.396,0.24100000000000002,,,,0.264,0.445,0.311,0.314,0.494,0.184,101.0,91.0,96.0,116.0,83.0,118.0,0.002,0.086,5.58,-0.05,86.1,77.2,0.167,0.167,0.354,,,,,,,,,,,,,,,,,,,,,
2023/05/09,6:45 PM.,SF,WSH,away,Partly Cloudy.,57,657277,LF,4,0,0,0,0,0,0,0,0,3,5,.000,.000,.000,.000,657277,loganwebb,Webb,Right,Logan Webb,SFG,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.143,0.325,0.419,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037,0.212,0.416,-1.37,0.31,0.11,2.18,92.6,87.5,92.3,84.3,0.225,0.309,0.228,0.313,0.481,0.10400000000000001,0.208,0.369,0.28600000000000003,0.226,0.452,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
