date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO
2023/08/23,4:08 PM.,SF,PHI,home,Partly Cloudy.,82,502171,DH,4,1,2,0,0,1,3,0,0,0,0,.299,.392,.468,.860,502171,alexcobb,Cobb,Right,Alex Cobb,SFG,3.87,4.73,151.1,102.0,91.0,100.0,0.808,7.79,2.2,9.69,1.13,2.6,0.216,0.43,0.142,0.356,0.399,,,,,,,61.0,79.0,76.0,,,,0.003,,,,-3.47,,,,95.8,,,,,,,,,,,,,,,,92.0,103.0,96.0,113.0,111.0,115.0,0.397,0.051,0.33,-1.31,94.5,86.2,0.28,0.435,0.129,0.333,0.542,0.306,0.379,0.638,0.32,78.0,103.0,103.0,0.388,0.2,89.5,0.239,0.386,0.24600000000000002,115.0,95.0,103.0,0.162,-1.38,83.6,,,
2023/08/22,6:43 PM.,SF,PHI,home,Clear.,79,690986,DH,3,1,2,0,0,1,2,0,1,1,0,.297,.389,.459,.848,690986,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.15,4.55,34.2,99.0,95.0,98.0,0.796,9.09,2.86,7.53,2.08,0.5,0.351,0.361,0.155,0.32,0.427,78.0,100.0,93.0,83.0,90.0,91.0,104.0,103.0,102.0,,,,0.607,,0.265,0.111,0.66,,-2.28,-0.87,93.6,,86.6,82.2,0.182,0.39,0.248,0.273,0.606,0.242,0.25,0.45,0.19,,,,,,,86.0,99.0,105.0,,0.017,,-4.23,,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/21,6:43 PM.,SF,PHI,home,Partly Cloudy.,88,518397,DH,5,1,2,0,0,1,2,0,0,1,2,.293,.385,.449,.834,518397,scottalexander,Alexander,Left,Scott Alexander,SFG,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.176,0.43,0.158,0.333,0.465,68.0,92.0,87.0,,,,,,,,,,,,,0.082,,,,0.57,,,85.9,,,,,,,,0.167,0.25,0.34600000000000003,,,,84.0,101.0,97.0,110.0,103.0,103.0,0.758,0.16,0.64,1.06,92.8,83.0,0.306,0.389,0.146,0.192,0.308,0.396,,,,,,,,,,,,,,,,,,,,,
2023/08/20,7:12 PM.,WSH,PHI,away,Clear.,79,592866,1B,3,0,0,0,0,0,0,0,1,0,2,.292,.385,.440,.825,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,,,,0.433,,0.069,0.171,-0.77,,-1.93,-2.25,89.7,,83.3,76.7,0.283,0.563,0.16699999999999998,,,,0.315,0.483,0.19899999999999998,,,,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.182,-0.45,-1.7,88.2,80.9,0.325,0.458,0.188,0.313,0.5,0.281,0.314,0.629,0.2,,,,,,,,,,,,,,,,,,
2023/08/19,4:06 PM.,WSH,PHI,away,Sunny.,80,663623,DH,2,2,1,0,0,0,0,0,2,0,2,.294,.387,.444,.831,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.61,5.1,121.0,101.0,99.0,98.0,0.839,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.427,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,,,,0.356,,0.306,0.051,-0.01,,0.08,1.21,94.5,,87.8,80.9,0.208,0.376,0.192,,,,0.25,0.5,0.156,,,,101.0,101.0,98.0,,,,0.287,,-0.75,,93.9,,0.348,0.525,0.09300000000000001,,,,0.197,0.362,0.257,,,,,,,,,,,,,,,,,,
2023/08/18,7:05 PM.,WSH,PHI,away,Clear.,84,672851,1B,5,1,2,1,0,0,0,0,0,0,0,.293,.380,.444,.824,672851,joanadon,Adon,Right,Joan Adon,WSN,6.45,5.59,51.2,98.0,89.0,93.0,0.802,8.36,4.18,10.45,1.39,1.0,0.242,0.406,0.145,0.406,0.411,86.0,98.0,102.0,104.0,101.0,102.0,79.0,101.0,90.0,,,,0.395,,0.205,0.152,0.26,,-3.51,0.68,94.5,,88.1,80.8,0.288,0.411,0.221,,,,0.148,0.222,0.33899999999999997,,,,89.0,89.0,79.0,98.0,93.0,93.0,0.136,0.113,-1.28,-2.74,94.2,87.3,0.314,0.629,0.013999999999999999,0.318,0.455,0.28600000000000003,0.315,0.63,0.253,,,,,,,,,,,,,,,,,,
2023/08/16,7:09 PM.,TOR,PHI,away,Partly Cloudy.,79,592332,1B,4,3,3,0,0,2,2,0,1,0,0,.291,.379,.442,.821,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,,,,110.0,104.0,105.0,,,,0.509,,,,1.13,,,,94.7,,,,0.243,0.409,0.172,,,,,,,,,,,,,89.0,89.0,94.0,,0.108,,-0.97,,83.6,,,,0.348,0.565,0.353,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.307,0.43200000000000005,,,,,,,,,
2023/08/15,7:07 PM.,TOR,PHI,away,Roof Closed.,68,579328,DH,4,0,0,0,0,0,0,0,0,2,1,.286,.374,.419,.793,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,,,,0.451,,0.193,0.097,0.05,,0.24,-1.83,95.1,,88.7,83.1,0.27,0.412,0.268,,,,0.254,0.508,0.193,,,,,,,101.0,105.0,108.0,,0.259,,1.11,,88.7,,,,0.225,0.396,0.302,0.284,0.463,0.307,,,,,,,,,,,,,,,,,,
2023/08/13,1:39 PM.,MIN,PHI,home,Partly Cloudy.,86,543243,DH,3,0,0,0,0,0,0,0,1,2,1,.289,.378,.425,.803,543243,sonnygray,"Gray, So",Right,Sonny Gray,MIN,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.143,0.3,0.422,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,118.0,102.0,102.0,0.271,0.131,0.168,0.067,0.61,1.3,0.87,-0.63,92.9,87.6,87.9,79.6,0.301,0.422,0.16399999999999998,,,,0.27,0.405,0.174,0.265,0.368,0.278,82.0,99.0,94.0,122.0,108.0,121.0,0.157,0.205,-0.46,3.25,92.8,84.3,0.275,0.413,0.177,0.096,0.117,0.413,0.257,0.371,0.282,,,,,,,,,,,,,0.001,-0.41,72.9,,,
2023/08/12,6:54 PM.,MIN,PHI,home,Partly Cloudy.,84,641154,DH,4,0,1,1,0,0,0,0,0,2,0,.292,.379,.429,.808,641154,pablolopez,"López, P",Right,Pablo López,MIN,3.66,3.0,194.0,107.0,99.0,109.0,0.717,10.86,2.23,8.16,1.11,1.25,0.208,0.438,0.175,0.295,0.428,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,,,,0.345,,0.125,0.211,0.1,,0.25,-0.17,94.9,,88.4,82.5,0.268,0.468,0.315,,,,0.257,0.41,0.284,,,,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.214,2.08,1.34,94.5,84.4,0.278,0.342,0.126,0.173,0.287,0.366,0.202,0.33,0.364,,,,,,,,,,,,,,,,,,
2023/08/10,6:42 PM.,WSH,PHI,home,Cloudy.,74,571578,1B,1,0,0,0,0,0,0,0,1,0,1,.293,.381,.428,.809,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.411,66.0,101.0,96.0,,,,65.0,103.0,88.0,,,,0.169,,,0.064,-0.69,,,-2.07,91.8,,81.2,,0.327,0.541,0.121,,,,0.29,0.645,0.4,,,,86.0,102.0,93.0,84.0,99.0,100.0,0.417,0.35,-0.89,-0.51,92.1,80.5,0.32,0.463,0.07400000000000001,0.233,0.461,0.397,,,,,,,,,,,,,,,,,,,,,
2023/08/09,6:41 PM.,WSH,PHI,home,Partly Cloudy.,86,669022,1B,4,1,1,1,0,0,1,0,0,1,2,.294,.380,.429,.809,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,0.595,,0.188,0.029,-0.27,,-0.85,1.1,95.0,,86.5,83.2,0.279,0.503,0.21600000000000003,,,,0.188,0.25,0.382,,,,,,,101.0,97.0,102.0,,0.188,,0.77,,88.5,,,,0.213,0.415,0.375,0.257,0.416,0.379,,,,,,,,,,,,,,,,,,
2023/08/08,4:07 PM.,WSH,PHI,home,Cloudy.,79,592866,1B,4,0,0,0,0,0,0,0,0,3,1,.296,.384,.422,.806,592866,trevorwilliams,Williams,Right,Trevor Williams,WSN,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.329,0.387,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,,,,0.433,,0.069,0.171,-0.77,,-1.93,-2.25,89.7,,83.3,76.7,0.283,0.563,0.16699999999999998,,,,0.315,0.483,0.19899999999999998,,,,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.182,-0.45,-1.7,88.2,80.9,0.325,0.458,0.188,0.313,0.5,0.281,0.314,0.629,0.2,,,,,,,,,,,,,,,,,,
2023/08/08,7:24 PM.,WSH,PHI,home,Partly Cloudy.,81,680686,DH,5,1,1,0,0,1,2,0,0,3,2,.294,.381,.428,.809,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,95.0,95.0,83.0,0.166,0.181,0.161,0.016,-1.21,-0.09,0.24,0.6,93.5,88.8,88.6,82.2,0.291,0.557,0.20199999999999999,,,,0.286,0.357,0.1,0.243,0.461,0.205,93.0,101.0,90.0,84.0,92.0,96.0,0.176,0.299,0.15,-0.07,93.1,85.1,0.313,0.385,0.138,0.163,0.233,0.429,0.221,0.358,0.349,,,,,,,,,,,,,,,,,,
2023/08/06,1:41 PM.,KC,PHI,home,Partly Cloudy.,87,425844,DH,3,2,2,1,0,0,1,0,0,0,0,.300,.388,.428,.816,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,100.0,113.0,103.0,0.265,0.07,0.141,0.166,0.25,-0.94,-2.99,0.06,89.5,85.2,86.5,72.5,0.276,0.472,0.159,,,,0.241,0.37,0.207,0.32,0.5,0.18600000000000003,76.0,106.0,93.0,94.0,103.0,106.0,0.157,0.2,-0.92,1.12,89.8,79.2,0.333,0.609,0.081,0.214,0.282,0.231,0.386,0.729,0.155,,,,,,,,,,,,,0.0,-3.64,57.9,,,
2023/08/05,6:08 PM.,KC,PHI,home,Cloudy.,86,679525,DH,4,1,3,1,0,1,2,0,0,1,0,.296,.387,.422,.809,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.178,0.428,0.096,0.356,0.386,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,,,,0.373,,0.149,0.149,-0.89,,-0.87,-3.65,94.2,,87.0,81.1,0.256,0.523,0.258,,,,0.346,0.654,0.268,,,,98.0,98.0,96.0,106.0,91.0,99.0,0.072,0.258,1.98,-1.26,94.1,86.1,0.29,0.452,0.061,0.233,0.533,0.365,0.263,0.474,0.304,,,,,,,,,,,,,,,,,,
2023/08/04,7:07 PM.,KC,PHI,home,Cloudy.,76,543475,1B,4,0,0,0,0,0,0,0,1,0,3,.290,.383,.403,.786,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,96.0,99.0,98.0,0.306,0.076,0.131,0.109,1.11,-0.94,-1.6,-1.66,91.2,86.8,85.5,79.4,0.227,0.444,0.154,,,,0.26,0.481,0.257,0.314,0.725,0.19,76.0,103.0,88.0,99.0,107.0,110.0,0.131,0.247,-0.01,-1.31,90.5,80.2,0.248,0.457,0.158,0.28,0.543,0.249,0.238,0.476,0.21899999999999997,,,,,,,,,,,,,,,,,,
2023/08/03,12:11 PM.,MIA,PHI,away,Roof Closed.,72,456501,1B,4,0,2,0,0,0,0,0,0,2,0,.294,.386,.409,.795,456501,johnnycueto,Cueto,Right,Johnny Cueto,MIA,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.472,0.161,0.323,0.408,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,69.0,90.0,66.0,0.346,0.028,0.004,0.192,-0.03,0.08,-3.06,-3.11,92.2,88.1,84.1,76.0,0.242,0.53,0.245,,,,0.286,0.595,0.278,0.222,0.333,0.1,89.0,103.0,100.0,88.0,95.0,96.0,0.196,0.234,2.47,-1.92,92.2,86.1,0.244,0.4,0.035,0.27,0.73,0.154,,,,,,,,,,,,,,,,,,,,,
2023/08/02,6:41 PM.,MIA,PHI,away,Roof Closed.,72,666129,DH,5,1,1,1,0,0,0,0,1,2,3,.291,.384,.408,.792,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,3.66,4.58,159.2,101.0,91.0,97.0,0.762,8.79,1.63,8.68,1.13,1.72,0.184,0.501,0.13,0.413,0.434,85.0,95.0,86.0,80.0,97.0,95.0,79.0,101.0,93.0,95.0,100.0,97.0,0.075,0.177,0.084,0.088,-1.84,1.53,-4.44,0.73,90.8,87.5,84.1,77.7,0.325,0.575,0.159,,,,0.286,0.327,0.327,0.243,0.477,0.247,91.0,102.0,97.0,100.0,102.0,102.0,0.317,0.258,1.06,0.45,90.5,82.8,0.256,0.377,0.107,0.169,0.302,0.408,0.5,1.059,0.2,,,,,,,,,,,,,,,,,,
2023/08/01,6:41 PM.,MIA,PHI,away,Roof Closed.,72,645261,1B,4,1,2,1,0,0,1,0,0,1,2,.292,.385,.408,.793,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,,,,0.213,,0.022,0.273,-0.27,,-0.52,-0.43,98.0,,91.1,86.1,0.253,0.448,0.267,,,,0.282,0.401,0.299,,,,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.201,1.72,0.72,97.6,89.9,0.237,0.366,0.124,0.227,0.364,0.35200000000000004,0.308,0.308,0.182,,,,,,,,,,,,,,,,,,
2023/07/31,6:41 PM.,MIA,PHI,away,Roof Closed.,72,665795,DH,5,0,1,0,0,0,0,0,0,1,5,.289,.384,.403,.787,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.347,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,,,,0.279,,0.234,0.314,0.19,,-0.37,1.29,96.2,,92.9,84.6,0.211,0.366,0.191,,,,0.186,0.3,0.363,,,,109.0,86.0,82.0,115.0,98.0,104.0,0.093,0.081,-0.3,-0.71,96.1,88.2,0.28,0.44,0.233,0.222,0.444,0.306,0.24,0.38,0.38,,,,,,,,,,,,,,,,,,
2023/07/30,1:38 PM.,PIT,PHI,away,Cloudy.,70,448179,DH,2,1,1,0,0,0,1,0,3,1,1,.291,.387,.407,.794,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,85.0,97.0,93.0,0.342,0.147,0.354,0.023,-0.32,-1.27,-1.16,-0.06,88.4,83.3,83.0,72.0,0.249,0.454,0.218,,,,0.263,0.421,0.037000000000000005,0.39,0.701,0.19899999999999998,98.0,101.0,98.0,90.0,92.0,97.0,0.04,0.088,2.5,-2.52,86.1,71.1,0.105,0.105,0.226,0.5,0.929,0.125,0.283,0.47,0.174,,,,,,,,,,,,,0.008,-3.65,67.1,,,
2023/07/29,7:06 PM.,PIT,PHI,away,Cloudy.,79,682990,1B,5,0,1,0,0,0,0,0,0,4,0,.289,.380,.406,.786,682990,quinnpriester,Priester,Right,Quinn Priester,PIT,7.74,6.28,50.0,98.0,95.0,96.0,0.786,6.48,4.86,10.44,2.16,1.93,0.167,0.524,0.179,0.357,0.41,69.0,90.0,86.0,113.0,98.0,104.0,76.0,95.0,91.0,,,,0.191,,0.13,0.104,-4.2,,-3.03,-1.98,92.7,,89.1,80.6,0.386,0.818,0.14300000000000002,,,,0.263,0.316,0.25,,,,99.0,101.0,95.0,106.0,99.0,101.0,0.342,0.233,0.97,-2.71,93.6,85.3,0.261,0.406,0.11199999999999999,0.295,0.659,0.414,0.208,0.5,0.306,,,,,,,,,,,,,,,,,,
2023/07/28,7:07 PM.,PIT,PHI,away,Cloudy.,90,656605,1B,4,0,0,0,0,0,0,0,1,2,4,.291,.383,.410,.793,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,91.0,94.0,98.0,100.0,106.0,100.0,99.0,98.0,99.0,0.261,0.242,0.08,0.028,0.66,-0.07,-1.97,-2.63,95.2,89.7,90.7,78.0,0.176,0.351,0.302,,,,0.36,0.6,0.21100000000000002,0.316,0.503,0.23600000000000002,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.161,1.66,-0.5,93.9,82.8,0.258,0.346,0.105,0.221,0.324,0.272,0.273,0.614,0.235,,,,,,,,,,,,,,,,,,
2023/07/26,6:07 PM.,BAL,PHI,home,Clear.,89,680694,1B,4,0,1,0,0,0,1,0,0,0,2,.296,.386,.416,.802,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,,,,0.224,,0.173,0.083,-1.0,,3.99,-0.36,94.5,,90.8,84.8,0.366,0.602,0.15,,,,0.259,0.37,0.114,,,,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.313,1.53,1.77,95.0,88.1,0.23,0.367,0.15,0.168,0.272,0.364,0.142,0.165,0.35600000000000004,,,,,,,,,,,,,,,,,,
2023/07/25,6:44 PM.,BAL,PHI,home,Partly Cloudy.,72,502043,1B,4,2,2,0,0,1,1,0,0,0,2,.296,.388,.419,.807,502043,kylegibson,Gibson,Right,Kyle Gibson,BAL,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.394,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,90.0,95.0,92.0,0.134,0.166,0.084,0.17,-0.69,-1.02,0.01,-0.29,92.1,89.8,85.5,79.5,0.287,0.55,0.156,,,,0.288,0.453,0.29100000000000004,0.345,0.552,0.154,93.0,101.0,97.0,110.0,105.0,107.0,0.261,0.184,-0.08,2.01,91.9,81.6,0.289,0.459,0.11,0.147,0.228,0.47100000000000003,0.279,0.419,0.40399999999999997,,,,,,,,,,,,,,,,,,
2023/07/24,6:43 PM.,BAL,PHI,home,Partly Cloudy.,85,665152,DH,4,0,2,0,0,0,0,0,0,0,0,.293,.386,.406,.792,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,104.0,106.0,102.0,0.371,0.239,0.089,0.123,0.43,0.02,-2.29,-1.4,94.6,88.8,85.3,78.1,0.252,0.409,0.262,,,,0.26,0.377,0.27,0.222,0.416,0.27699999999999997,84.0,106.0,99.0,116.0,98.0,105.0,0.145,0.033,1.81,-1.43,91.9,82.8,0.269,0.38,0.081,0.25,0.417,0.244,0.347,0.592,0.24,,,,,,,,,,,,,,,,,,
2023/07/23,1:41 PM.,CLE,PHI,away,Partly Cloudy.,82,675540,1B,4,2,1,0,0,0,2,1,1,0,2,.290,.385,.404,.789,675540,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.357,0.128,0.364,0.448,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,0.484,,0.116,0.039,-0.14,,-2.04,-1.29,92.5,,87.7,75.1,0.283,0.478,0.191,,,,0.278,0.5,0.0,,,,,,,103.0,110.0,110.0,,0.361,,0.89,,85.1,,,,0.238,0.361,0.23199999999999998,0.31,0.524,0.259,,,,,,,,,,,,,,,,,,
2023/07/22,7:11 PM.,CLE,PHI,away,Clear.,78,676440,DH,3,0,0,0,0,0,0,0,0,1,1,.290,.384,.407,.791,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.383,0.168,0.302,0.427,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,0.471,,0.093,0.166,0.6,,-1.11,1.07,94.9,,83.8,78.3,0.243,0.348,0.19,,,,0.213,0.298,0.37799999999999995,,,,,,,110.0,106.0,115.0,,0.27,,1.35,,84.7,,,,0.206,0.355,0.317,0.271,0.479,0.233,,,,,,,,,,,,,,,,,,
2023/07/21,7:10 PM.,CLE,PHI,away,Clear.,75,668909,1B,4,1,1,0,0,0,0,0,1,2,0,.294,.388,.412,.800,668909,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,,,,0.553,,0.17,0.056,0.35,,-1.23,-3.24,95.7,,88.2,76.2,0.25,0.404,0.249,,,,0.353,0.588,0.212,,,,,,,83.0,107.0,102.0,,0.221,,2.27,,84.9,,,,0.157,0.241,0.318,0.174,0.391,0.35200000000000004,,,,,,,,,,,,,,,,,,
2023/07/20,12:39 PM.,MIL,PHI,home,Partly Cloudy.,84,669203,DH,4,0,0,0,0,0,0,0,0,2,3,.295,.388,.415,.803,669203,corbinburnes,Burnes,Right,Corbin Burnes,MIL,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.459,0.19,0.29,0.38,82.0,105.0,112.0,160.0,104.0,113.0,,,,127.0,101.0,103.0,,0.554,0.171,0.112,,1.51,1.35,1.07,,94.4,89.3,79.8,,,,,,,0.204,0.258,0.306,0.209,0.34,0.22699999999999998,103.0,97.0,90.0,144.0,110.0,127.0,0.077,0.085,-2.42,1.12,95.3,86.0,0.291,0.564,0.129,0.159,0.275,0.43799999999999994,0.133,0.211,0.488,,,,,,,,,,,,,,,,,,
2023/07/19,6:44 PM.,MIL,PHI,home,Cloudy.,82,607067,DH,4,0,1,0,0,0,0,0,0,1,0,.300,.394,.422,.816,607067,colinrea,Rea,Right,Colin Rea,MIL,4.55,4.42,124.2,104.0,89.0,99.0,0.786,7.94,2.74,7.94,1.66,1.16,0.216,0.436,0.123,0.359,0.419,,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,0.193,0.265,0.079,,2.43,-0.01,-0.94,,93.2,86.7,,78.8,0.135,0.27,0.264,,,,,,,0.245,0.519,0.293,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,0.31,-0.31,92.6,83.1,0.253,0.42,0.136,0.226,0.377,0.36200000000000004,0.242,0.455,0.231,62.0,96.0,91.0,0.056,-5.76,86.0,0.44,0.84,0.184,,,,,,,,,
2023/07/18,6:43 PM.,MIL,PHI,home,Cloudy.,89,527054,DH,3,0,1,0,0,0,0,0,1,1,0,.301,.396,.425,.821,527054,julioteheran,Teheran,Right,Julio Teheran,MIL,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.362,0.118,0.339,0.428,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,79.0,101.0,96.0,0.094,0.287,0.115,0.118,-5.82,0.93,1.98,-0.54,89.2,86.4,83.4,77.4,0.368,1.105,0.265,,,,0.286,0.514,0.257,0.219,0.359,0.22,90.0,104.0,100.0,,,,0.387,,-0.03,,90.0,,0.285,0.472,0.121,,,,0.074,0.185,0.32799999999999996,,,,,,,,,,,,,,,,,,
2023/07/16,4:31 PM.,SD,PHI,home,Cloudy.,77,607625,DH,5,1,2,1,0,0,1,0,0,1,0,.300,.395,.426,.821,607625,sethlugo,"Lugo, S",Right,Seth Lugo,SDP,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.438,0.139,0.351,0.459,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,,,,0.318,,0.313,0.059,0.36,,0.26,-2.89,93.4,,86.3,79.6,0.246,0.464,0.214,0.0,0.0,0.226,0.303,0.576,0.34299999999999997,,,,97.0,102.0,97.0,114.0,96.0,108.0,0.199,0.111,1.87,-0.6,93.2,85.2,0.208,0.36,0.08900000000000001,0.25,0.417,0.28600000000000003,0.287,0.384,0.265,,,,,,,,,,,,,,,,,,
