date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO
2023/06/22,1:06 PM.,WSH,AZ,away,Overcast.,65,663623,SS,4,0,0,0,0,0,0,0,0,3,1,.228,.273,.333,.606,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.61,5.1,121.0,101.0,99.0,98.0,0.839,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.427,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,,,,,,,0.287,0.356,,,0.306,0.051,-0.01,,,-0.75,0.08,1.21,94.5,,,87.8,93.9,80.9,0.348,0.525,0.09300000000000001,,,,,,,0.197,0.362,0.257,0.25,0.5,0.156,0.208,0.376,0.192,,,,,,,,,,,,,,,,,,,,,
2023/06/18,1:10 PM.,CLE,AZ,home,Roof Closed.,78,676440,SS,2,0,2,1,0,0,0,0,2,0,0,.236,.282,.345,.627,676440,tannerbibee,Bibee,Right,Tanner Bibee,CLE,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.383,0.168,0.302,0.427,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,,,,,,,,0.471,,,0.093,0.166,0.6,,,,-1.11,1.07,94.9,,,83.8,,78.3,,,,,,,,,,0.271,0.479,0.233,0.213,0.298,0.37799999999999995,0.243,0.348,0.19,,,,110.0,106.0,115.0,0.27,1.35,84.7,0.206,0.355,0.317,,,,,,,,,
2023/06/14,6:40 PM.,PHI,AZ,home,Roof Closed.,78,624133,SS,4,0,1,0,0,0,0,0,0,0,3,.222,.257,.324,.581,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.232,0.394,0.164,0.34,0.393,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,97.0,97.0,94.0,,,,0.28,0.215,0.126,,0.19,0.184,-0.65,-1.27,,0.52,1.95,-1.45,93.4,87.5,,82.9,92.8,75.8,0.289,0.409,0.1,0.34,0.585,0.179,,,,0.143,0.226,0.377,0.267,0.444,0.311,0.304,0.478,0.21899999999999997,,,,91.0,113.0,108.0,0.005,4.65,84.1,0.2,0.2,0.0,,,,,,,,,
2023/06/13,6:40 PM.,PHI,AZ,home,Roof Closed.,74,554430,SS,0,0,0,0,0,0,0,0,0,0,0,.221,.257,.327,.584,554430,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.279,0.38,0.214,0.313,0.421,48.0,106.0,77.0,116.0,105.0,114.0,112.0,109.0,114.0,105.0,105.0,107.0,96.0,102.0,102.0,,,,0.18,0.435,0.144,,0.115,0.004,1.69,-0.63,,1.62,-1.61,-6.22,95.8,90.9,,90.8,95.2,81.4,0.252,0.308,0.192,0.27,0.426,0.228,,,,0.264,0.473,0.33,,,,0.199,0.333,0.314,,,,107.0,101.0,111.0,0.123,0.36,84.4,0.198,0.36,0.392,,,,,,,,,
2023/06/11,11:35 AM.,DET,AZ,away,Cloudy.,67,676684,SS,4,0,0,0,0,0,0,0,0,3,5,.221,.257,.327,.584,676684,willvest,Vest,Right,Will Vest,DET,2.98,3.11,48.1,105.0,98.0,104.0,0.777,10.43,2.42,7.45,0.56,1.23,0.372,0.248,0.14,0.341,0.445,81.0,104.0,97.0,,,,98.0,110.0,105.0,93.0,110.0,100.0,,,,,,,0.031,0.513,,,,0.124,2.09,,,2.49,,-2.74,95.2,,,87.2,95.0,,0.167,0.167,0.3,,,,,,,,,,0.259,0.407,0.212,0.209,0.363,0.22399999999999998,,,,104.0,97.0,104.0,0.332,0.82,86.1,0.213,0.246,0.282,,,,,,,,,
2023/06/10,1:10 PM.,DET,AZ,away,Sunny.,80,571510,SS,4,1,1,0,0,1,2,0,0,1,0,.230,.267,.340,.607,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,,,,,,,0.07,0.386,,,0.074,0.186,-0.64,,,2.52,-2.52,0.56,91.4,,,80.2,90.8,73.8,0.207,0.207,0.244,,,,,,,0.4,1.0,0.182,0.245,0.367,0.389,0.281,0.509,0.295,,,,95.0,95.0,96.0,0.284,0.57,79.6,0.203,0.338,0.305,,,,,,,,,
2023/06/07,7:05 PM.,WSH,AZ,away,Partly Cloudy.,77,571578,SS,4,0,1,0,0,0,0,1,0,0,3,.229,.267,.313,.580,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.411,66.0,101.0,96.0,,,,65.0,103.0,88.0,86.0,102.0,93.0,,,,,,,0.417,0.169,,,,0.064,-0.69,,,-0.89,,-2.07,91.8,,,81.2,92.1,,0.32,0.463,0.07400000000000001,,,,,,,,,,0.29,0.645,0.4,0.327,0.541,0.121,,,,84.0,99.0,100.0,0.35,-0.51,80.5,0.233,0.461,0.397,,,,,,,,,
2023/06/02,6:40 PM.,ATL,AZ,home,Clear.,93,450203,SS,2,0,1,1,0,0,0,0,1,1,0,.228,.268,.315,.583,450203,charliemorton,"Morton, C",Right,Charlie Morton,ATL,3.64,4.64,163.1,96.0,106.0,98.0,0.704,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.137,0.343,0.379,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,,,,0.068,0.317,0.08,,0.432,0.103,-1.26,0.25,,-4.03,1.79,0.86,94.9,89.1,,86.0,94.2,82.3,0.474,0.711,0.071,0.296,0.407,0.3,,,,0.177,0.258,0.42,0.25,0.339,0.336,0.292,0.482,0.225,,,,,,,,,,,,,,,,,,,,,
2023/05/30,6:41 PM.,COL,AZ,home,Clear.,92,607536,SS,3,0,0,0,0,0,0,0,0,0,1,.222,.255,.300,.555,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,,,,0.283,0.184,,,,0.122,1.13,,,-0.86,,-3.3,88.8,,,84.2,88.7,,0.349,0.529,0.091,,,,,,,0.261,0.41,0.32,0.435,0.681,0.139,0.239,0.431,0.127,,,,65.0,99.0,96.0,0.236,-0.2,84.1,0.246,0.549,0.2,96.0,105.0,105.0,0.176,-1.91,80.6,,,
2023/05/29,1:10 PM.,COL,AZ,home,Roof Closed.,75,666154,DH,1,0,0,0,0,0,0,0,0,1,2,.230,.264,.310,.574,666154,karlkauffmann,Kauffmann,Right,Karl Kauffmann,COL,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.357,86.0,109.0,101.0,,,,67.0,89.0,78.0,74.0,92.0,81.0,86.0,113.0,100.0,,,,0.345,0.175,0.11,,,0.201,-3.86,0.4,,-1.14,,0.6,90.3,88.2,,85.0,90.1,,0.357,0.524,0.077,0.188,0.438,0.294,,,,,,,0.323,0.484,0.14,0.333,0.619,0.3,,,,73.0,105.0,100.0,0.168,-0.34,83.8,0.28,0.44,0.17,,,,,,,,,
2023/05/26,6:40 PM.,BOS,AZ,home,Roof Closed.,77,519242,SS,2,0,0,0,0,0,0,0,0,0,1,.233,.267,.314,.581,519242,chrissale,Sale,Left,Chris Sale,BOS,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,81.0,103.0,99.0,,,,99.0,102.0,100.0,98.0,94.0,96.0,,,,,,,0.062,0.432,,,,0.131,0.46,,,-1.13,,-1.09,93.9,,,86.1,93.3,,0.267,0.5,0.16699999999999998,,,,,,,,,,0.309,0.473,0.322,0.252,0.437,0.23399999999999999,,,,92.0,98.0,100.0,0.375,0.7,77.8,0.162,0.358,0.389,,,,,,,,,
2023/05/24,1:09 PM.,PHI,AZ,away,Sunny.,77,624133,SS,4,0,0,0,0,0,0,0,0,3,3,.238,.273,.321,.594,624133,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,4.18,4.36,125.0,101.0,85.0,97.0,0.79,8.57,3.46,9.29,0.94,1.58,0.232,0.394,0.164,0.34,0.393,70.0,98.0,99.0,95.0,104.0,102.0,69.0,98.0,88.0,96.0,104.0,102.0,97.0,97.0,94.0,,,,0.28,0.215,0.126,,0.19,0.184,-0.65,-1.27,,0.52,1.95,-1.45,93.4,87.5,,82.9,92.8,75.8,0.289,0.409,0.1,0.34,0.585,0.179,,,,0.143,0.226,0.377,0.267,0.444,0.311,0.304,0.478,0.21899999999999997,,,,91.0,113.0,108.0,0.005,4.65,84.1,0.2,0.2,0.0,,,,,,,,,
2023/05/23,6:42 PM.,PHI,AZ,away,Clear.,69,621381,DH,1,0,0,0,0,0,0,0,0,1,2,.250,.286,.338,.624,621381,mattstrahm,Strahm,Left,Matt Strahm,PHI,3.29,3.16,87.2,104.0,104.0,104.0,0.739,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.356,0.476,114.0,99.0,105.0,,,,101.0,105.0,104.0,95.0,111.0,106.0,96.0,97.0,89.0,,,,0.187,0.452,0.101,,,0.004,1.08,-0.5,,0.27,,-9.98,93.4,87.6,,86.5,93.2,,0.344,0.459,0.156,0.296,0.556,0.25,,,,,,,,,,0.186,0.371,0.311,,,,118.0,98.0,106.0,0.256,2.22,83.1,0.133,0.256,0.34299999999999997,,,,,,,,,
2023/05/19,6:37 PM.,PIT,AZ,away,Cloudy.,74,670912,SS,1,0,0,0,0,0,0,0,0,1,0,.253,.289,.342,.631,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,,,,,,,0.05,0.392,,,0.149,0.041,-1.25,,,0.93,0.82,-0.07,95.8,,,88.1,95.7,80.9,0.276,0.345,0.065,,,,,,,0.193,0.352,0.308,0.25,0.3,0.35700000000000004,0.277,0.477,0.183,,,,103.0,98.0,104.0,0.367,0.8,88.2,0.21,0.349,0.326,,,,,,,,,
2023/05/16,6:42 PM.,OAK,AZ,away,Clear.,70,666205,SS,6,1,1,1,0,0,1,0,0,2,5,.256,.293,.346,.639,666205,kylemuller,Muller,Left,Kyle Muller,OAK,7.6,7.4,77.0,97.0,88.0,94.0,0.811,6.55,4.56,13.09,1.87,1.2,0.197,0.46,0.113,0.391,0.453,74.0,72.0,74.0,97.0,103.0,104.0,87.0,99.0,92.0,,,,,,,,,,,0.517,,,0.149,0.081,-2.52,,,,-2.07,-3.21,93.5,,,87.9,,81.2,,,,,,,,,,0.268,0.415,0.284,0.333,0.5,0.387,0.395,0.663,0.161,,,,90.0,98.0,99.0,0.253,-0.45,87.1,0.293,0.475,0.242,,,,,,,,,
2023/05/12,6:40 PM.,SF,AZ,home,Clear.,93,605154,SS,1,2,1,0,0,0,0,0,3,0,0,.264,.303,.347,.650,605154,johnbrebbia,Brebbia,Right,John Brebbia,SFG,3.99,3.25,38.1,105.0,108.0,105.0,0.748,11.03,3.29,7.28,1.41,0.54,0.34,0.34,0.14,0.35,0.43,114.0,-42.0,-5.0,,,,107.0,104.0,104.0,,,,,,,,,,,0.458,,,,0.003,1.09,,,,,6.56,94.5,,,89.2,,,,,,,,,,,,,,,,,,0.2,0.236,0.297,,,,108.0,107.0,107.0,0.539,-0.13,82.8,0.227,0.511,0.256,,,,,,,,,
2023/05/10,12:40 PM.,MIA,AZ,home,Roof Closed.,72,665795,PH,1,0,1,0,0,0,0,0,0,0,0,.254,.264,.338,.602,665795,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.347,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,,,,,,,0.093,0.279,,,0.234,0.314,0.19,,,-0.3,-0.37,1.29,96.2,,,92.9,96.1,84.6,0.28,0.44,0.233,,,,,,,0.24,0.38,0.38,0.186,0.3,0.363,0.211,0.366,0.191,,,,115.0,98.0,104.0,0.081,-0.71,88.2,0.222,0.444,0.306,,,,,,,,,
2023/05/09,6:40 PM.,MIA,AZ,home,Partly Cloudy.,91,666200,SS,4,0,2,0,0,0,1,0,0,0,2,.243,.254,.329,.583,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.286,0.383,0.163,0.373,0.402,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,68.0,87.0,76.0,,,,0.04,0.457,0.004,,,0.21,0.93,0.74,,-0.81,,-0.09,96.7,91.4,,88.3,96.5,,0.314,0.686,0.102,,,,,,,,,,0.248,0.429,0.361,0.232,0.384,0.19399999999999998,,,,111.0,97.0,105.0,0.289,-0.26,85.1,0.233,0.389,0.518,,,,,,,,,
2023/05/08,6:42 PM.,MIA,AZ,home,Clear.,89,666129,SS,4,0,1,0,0,0,0,0,0,1,4,.227,.239,.318,.557,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,3.66,4.58,159.2,101.0,91.0,97.0,0.762,8.79,1.63,8.68,1.13,1.72,0.184,0.501,0.13,0.413,0.434,85.0,95.0,86.0,80.0,97.0,95.0,79.0,101.0,93.0,91.0,102.0,97.0,95.0,100.0,97.0,,,,0.317,0.075,0.177,,0.084,0.088,-1.84,1.53,,1.06,-4.44,0.73,90.8,87.5,,84.1,90.5,77.7,0.256,0.377,0.107,0.243,0.477,0.247,,,,0.5,1.059,0.2,0.286,0.327,0.327,0.325,0.575,0.159,,,,100.0,102.0,102.0,0.258,0.45,82.8,0.169,0.302,0.408,,,,,,,,,
2023/05/06,5:10 PM.,WSH,AZ,home,Clear.,85,669022,SS,3,0,0,0,0,0,0,0,0,1,3,.226,.238,.323,.561,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,,,,,,,,0.595,,,0.188,0.029,-0.27,,,,-0.85,1.1,95.0,,,86.5,,83.2,,,,,,,,,,0.257,0.416,0.379,0.188,0.25,0.382,0.279,0.503,0.21600000000000003,,,,101.0,97.0,102.0,0.188,0.77,88.5,0.213,0.415,0.375,,,,,,,,,
2023/05/03,1:07 PM.,TEX,AZ,away,Partly Cloudy.,79,571760,SS,3,0,0,0,0,0,0,0,0,0,0,.237,.250,.339,.589,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,,,,,,,,0.579,,,0.0,0.169,0.1,,,,-3.87,-0.11,92.5,,,84.0,,74.4,,,,,,,,,,,,,0.274,0.452,0.24,0.236,0.431,0.256,,,,94.0,104.0,108.0,0.252,-1.35,82.0,0.259,0.443,0.29600000000000004,,,,,,,,,
2023/05/02,7:07 PM.,TEX,AZ,away,Cloudy.,78,592351,SS,1,0,0,0,0,0,0,0,0,1,1,.250,.263,.357,.620,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,,,,,,,,,,,0.424,,,0.062,0.116,-1.83,,,,-1.69,1.71,95.7,,,88.8,,78.2,,,,,,,,,,0.263,0.737,0.27,0.211,0.268,0.213,0.346,0.551,0.179,,,,116.0,103.0,109.0,0.398,2.33,87.2,0.105,0.211,0.324,,,,,,,,,
2023/04/30,1:10 PM.,COL,AZ,away,Partly Cloudy.,65,596295,SS,3,1,0,0,0,0,0,0,1,0,1,.255,.268,.364,.632,596295,austingomber,Gomber,Left,Austin Gomber,COL,5.5,5.74,139.0,99.0,78.0,94.0,0.829,5.63,2.78,10.62,1.68,1.1,0.213,0.443,0.151,0.389,0.463,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,,,,,,,0.012,0.439,,,,0.181,-1.99,,,-5.34,,-0.07,90.6,,,81.6,90.8,,0.4,1.0,0.16699999999999998,,,,,,,0.226,0.358,0.28,0.296,0.509,0.19899999999999998,0.344,0.656,0.11800000000000001,,,,93.0,98.0,102.0,0.201,0.96,84.8,0.275,0.383,0.247,90.0,103.0,104.0,0.168,-0.75,77.6,,,
2023/04/28,6:41 PM.,COL,AZ,away,Partly Cloudy.,57,607536,SS,2,0,0,0,0,0,0,0,0,0,0,.269,.269,.385,.654,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,,,,0.283,0.184,,,,0.122,1.13,,,-0.86,,-3.3,88.8,,,84.2,88.7,,0.349,0.529,0.091,,,,,,,0.261,0.41,0.32,0.435,0.681,0.139,0.239,0.431,0.127,,,,65.0,99.0,96.0,0.236,-0.2,84.1,0.246,0.549,0.2,96.0,105.0,105.0,0.176,-1.91,80.6,,,
2023/04/26,12:42 PM.,KC,AZ,home,Roof Closed.,82,642232,SS,3,0,0,0,0,0,0,0,0,1,3,.280,.280,.400,.680,642232,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.219,0.285,0.444,61.0,105.0,94.0,102.0,98.0,108.0,,,,76.0,108.0,89.0,77.0,106.0,93.0,,,,0.002,0.308,0.248,,0.26,0.182,0.59,1.48,,1.21,-0.24,-2.4,87.0,84.2,,78.5,88.2,71.9,,,,0.289,0.378,0.121,,,,0.208,0.386,0.382,0.329,0.6,0.27699999999999997,0.283,0.37,0.127,,,,,,,,,,,,,,,,,,,,,
2023/04/24,6:40 PM.,KC,AZ,home,Partly Cloudy.,87,641745,PH,1,0,0,0,0,0,1,0,0,0,1,.298,.298,.426,.724,641745,bradkeller,"Keller, B",Right,Brad Keller,KCR,4.57,5.66,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,,,,,,,0.104,0.311,,,0.197,0.123,-2.21,,,0.62,-0.24,1.66,93.3,,,90.8,92.5,85.1,0.143,0.143,0.08,,,,,,,0.267,0.378,0.27899999999999997,0.125,0.125,0.273,0.359,0.564,0.165,,,,135.0,84.0,78.0,0.265,0.26,84.3,0.5,0.5,0.0,,,,,,,,,
2023/04/23,1:10 PM.,SD,AZ,home,Roof Closed.,76,506433,SS,4,1,1,0,0,1,1,0,0,1,0,.304,.304,.435,.739,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,180.0,50.0,53.0,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,93.0,95.0,99.0,95.0,104.0,100.0,0.186,0.167,0.089,0.077,0.051,0.001,-1.74,2.4,1.21,0.46,1.37,-1.35,94.7,90.9,89.2,82.3,94.3,72.3,0.319,0.418,0.157,0.2,0.32,0.196,0.167,0.217,0.4,0.13,0.203,0.391,,,,0.253,0.538,0.159,,,,125.0,98.0,108.0,0.363,-0.68,84.0,0.432,0.703,0.244,105.0,111.0,112.0,0.066,3.06,79.3,,,
2023/04/22,5:12 PM.,SD,AZ,home,Partly Cloudy.,93,605397,DH,1,0,0,0,0,0,0,0,0,0,2,.310,.310,.381,.691,605397,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.438,0.154,0.254,0.414,101.0,102.0,100.0,134.0,107.0,110.0,80.0,105.0,98.0,109.0,98.0,78.0,102.0,99.0,98.0,,,,0.054,0.245,0.204,,0.239,0.114,1.77,1.68,,3.35,0.77,-0.63,93.1,90.1,,87.1,92.8,81.3,0.261,0.261,0.125,0.302,0.429,0.13,,,,0.207,0.329,0.34,0.267,0.333,0.406,0.205,0.273,0.222,,,,117.0,110.0,111.0,0.145,-2.03,82.2,0.281,0.594,0.33899999999999997,,,,,,,,,
2023/04/20,6:40 PM.,SD,AZ,home,Clear.,82,608379,SS,3,0,1,0,0,0,0,0,0,0,2,.317,.317,.390,.707,608379,michaelwacha,Wacha,Right,Michael Wacha,SDP,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,,,,0.133,0.288,0.124,,0.11,0.345,1.23,-2.13,,-0.36,1.04,1.06,92.0,86.9,,81.6,91.9,74.0,0.25,0.45,0.111,0.364,0.582,0.165,,,,0.172,0.31,0.27,0.207,0.346,0.359,0.188,0.323,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,
2023/04/18,6:48 PM.,STL,AZ,away,Partly Cloudy.,71,656756,SS,4,1,1,1,0,0,2,0,0,0,0,.316,.316,.395,.711,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,,,,0.426,0.106,0.016,,0.222,0.229,-0.68,-4.4,,1.22,0.84,0.2,93.4,88.2,,83.5,93.3,80.5,0.255,0.374,0.141,0.417,0.667,0.31,,,,0.191,0.357,0.371,0.239,0.405,0.392,0.333,0.5,0.195,,,,,,,,,,,,,,,,,,,,,
2023/04/16,1:41 PM.,MIA,AZ,away,Roof Closed.,72,645261,SS,4,0,0,0,0,0,0,0,0,2,1,.324,.324,.382,.706,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,,,,,,,0.29,0.213,,,0.022,0.273,-0.27,,,1.72,-0.52,-0.43,98.0,,,91.1,97.6,86.1,0.237,0.366,0.124,,,,,,,0.308,0.308,0.182,0.282,0.401,0.299,0.253,0.448,0.267,,,,116.0,103.0,110.0,0.201,0.72,89.9,0.227,0.364,0.35200000000000004,,,,,,,,,
2023/04/15,4:12 PM.,MIA,AZ,away,Roof Closed.,72,666129,SS,3,0,0,0,0,0,0,0,0,1,1,.367,.367,.433,.800,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,3.66,4.58,159.2,101.0,91.0,97.0,0.762,8.79,1.63,8.68,1.13,1.72,0.184,0.501,0.13,0.413,0.434,85.0,95.0,86.0,80.0,97.0,95.0,79.0,101.0,93.0,91.0,102.0,97.0,95.0,100.0,97.0,,,,0.317,0.075,0.177,,0.084,0.088,-1.84,1.53,,1.06,-4.44,0.73,90.8,87.5,,84.1,90.5,77.7,0.256,0.377,0.107,0.243,0.477,0.247,,,,0.5,1.059,0.2,0.286,0.327,0.327,0.325,0.575,0.159,,,,100.0,102.0,102.0,0.258,0.45,82.8,0.169,0.302,0.408,,,,,,,,,
2023/04/14,6:42 PM.,MIA,AZ,away,Roof Closed.,72,669432,SS,2,0,1,0,0,0,0,0,0,0,1,.407,.407,.481,.888,669432,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.0,4.01,18.0,106.0,96.0,106.0,0.758,9.5,3.0,8.0,1.0,1.37,0.157,0.549,0.176,0.294,0.379,111.0,110.0,117.0,,,,89.0,106.0,102.0,100.0,106.0,109.0,,,,,,,0.188,0.43,,,,0.255,0.64,,,4.0,,-2.86,93.2,,,85.7,92.6,,0.133,0.133,0.125,,,,,,,,,,0.32,0.48,0.37799999999999995,0.217,0.348,0.261,,,,88.0,99.0,95.0,0.127,0.06,82.6,0.143,0.143,0.25,,,,,,,,,
2023/04/10,6:41 PM.,MIL,AZ,home,Clear.,94,489119,SS,4,0,3,1,0,0,0,0,0,0,0,.400,.400,.480,.880,489119,wademiley,Miley,Left,Wade Miley,MIL,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.422,0.166,0.319,0.406,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,88.0,109.0,96.0,101.0,103.0,101.0,,,,0.046,0.195,0.443,,0.022,0.246,0.46,1.07,,-2.53,2.01,0.6,90.4,87.1,,83.7,90.7,75.8,0.333,0.375,0.125,0.232,0.446,0.172,,,,,,,0.219,0.281,0.239,0.198,0.453,0.134,,,,113.0,108.0,103.0,0.049,0.62,79.1,0.192,0.308,0.349,,,,,,,,,
