date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,SV_ba,SV_slg,SV_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
2023/07/22,6:08 PM.,LAA,PIT,away,Partly Cloudy.,79,672282,RF,3,0,0,0,0,0,0,0,1,1,3,.286,.386,.449,.835,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,,,,,,,,,,,,,,,,,,,0.191,0.326,0.28600000000000003,,,,,,,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,,,,0.432,,0.319,0.194,-0.38,,0.91,0.14,94.3,,88.7,74.7,,,,0.291,0.505,0.212,,,,0.0,0.0,0.267,92.0,101.0,97.0,0.054,-2.03,84.8,0.242,0.424,0.24600000000000002
2023/07/21,6:39 PM.,LAA,PIT,away,Partly Cloudy.,79,660271,RF,4,2,3,0,0,2,2,0,0,0,0,.295,.391,.463,.854,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,104.0,94.0,95.0,,,,96.0,89.0,88.0,0.06,0.156,,-0.82,-0.53,,88.6,94.5,,0.111,0.167,0.41700000000000004,0.273,0.409,0.225,0.31,0.606,0.228,87.0,97.0,105.0,114.0,99.0,100.0,136.0,97.0,112.0,129.0,93.0,108.0,0.33,0.062,0.356,0.036,1.64,-0.25,1.81,1.15,96.8,88.6,83.7,75.7,,,,0.164,0.236,0.27,0.179,0.205,0.41100000000000003,0.146,0.339,0.365,,,,,,,,,
2023/07/19,12:37 PM.,CLE,PIT,home,Cloudy.,75,650644,RF,3,1,1,0,0,0,0,0,1,0,1,.275,.377,.385,.762,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,3.46,3.69,122.1,106.0,105.0,104.0,0.786,8.53,2.43,8.02,0.88,1.0,0.212,0.458,0.149,0.307,0.413,75.0,101.0,89.0,,,,96.0,104.0,103.0,0.185,0.372,,1.13,1.59,,87.7,92.4,,0.188,0.323,0.273,0.202,0.292,0.14400000000000002,0.261,0.406,0.23399999999999999,153.0,113.0,120.0,76.0,101.0,91.0,128.0,111.0,116.0,58.0,95.0,95.0,0.123,0.017,0.058,0.244,-0.65,-6.33,0.15,0.77,91.8,85.2,82.5,78.1,,,,0.359,0.436,0.243,0.5,0.625,0.182,0.172,0.345,0.23199999999999998,,,,,,,,,
2023/07/18,7:06 PM.,CLE,PIT,home,Partly Cloudy.,80,671106,RF,3,0,1,0,0,0,0,0,1,0,1,.273,.373,.386,.759,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.432,0.155,0.337,0.414,,,,,,,110.0,97.0,98.0,,0.089,,-2.1,,,86.3,,,,,,,,,0.462,0.692,0.17,,,,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,,0.247,,-0.12,,-0.74,,91.4,,79.3,,,,,0.257,0.482,0.177,,,,0.3,0.3,0.368,60.0,104.0,105.0,0.213,1.49,82.7,0.191,0.223,0.33
2023/07/17,7:52 PM.,CLE,PIT,home,Drizzle.,67,675540,RF,3,0,0,0,0,0,0,0,1,1,3,.271,.367,.388,.755,675540,xzavioncurry,Curry,Right,Xzavion Curry,CLE,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.357,0.128,0.364,0.448,,,,,,,,,,,,,,,,,,,0.31,0.524,0.259,,,,,,,90.0,93.0,94.0,82.0,97.0,94.0,103.0,110.0,110.0,,,,0.484,,0.361,0.116,-0.14,,0.89,-2.04,92.5,,85.1,75.1,,,,0.283,0.478,0.191,,,,0.238,0.361,0.23199999999999998,74.0,89.0,87.0,0.039,-1.29,87.7,0.278,0.5,0.0
2023/07/16,12:07 PM.,SF,PIT,home,Partly Cloudy.,79,622072,RF,4,1,2,1,0,0,1,1,1,0,2,.280,.372,.402,.774,622072,alexwood,Wood,Left,Alex Wood,SFG,4.33,4.64,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.393,0.138,0.285,0.413,80.0,95.0,88.0,,,,,,,0.446,,0.001,,0.12,-5.8,,91.5,83.6,,,,0.234,0.433,0.242,,,,,,,,,,110.0,93.0,95.0,,,,,,0.261,,,,-0.8,,,,82.4,,,,,,,,,,,0.288,0.441,0.25,78.0,103.0,99.0,0.292,-0.33,85.2,0.273,0.388,0.154
2023/07/15,7:46 PM.,SF,PIT,home,Overcast.,86,502171,RF,4,1,2,0,0,1,1,0,0,0,1,.269,.360,.385,.745,502171,alexcobb,Cobb,Right,Alex Cobb,SFG,3.87,4.73,151.1,102.0,91.0,100.0,0.808,7.79,2.2,9.69,1.13,2.6,0.216,0.43,0.142,0.356,0.399,92.0,103.0,96.0,115.0,95.0,103.0,,,,0.397,,0.162,,0.33,-1.38,,94.5,83.6,0.379,0.638,0.32,0.28,0.435,0.129,,,,,,,61.0,79.0,76.0,113.0,111.0,115.0,78.0,103.0,103.0,0.003,0.388,0.051,,-3.47,0.2,-1.31,,95.8,89.5,86.2,,,,,,,,0.239,0.386,0.24600000000000002,0.333,0.542,0.306,,,,,,,,,
2023/07/14,7:06 PM.,SF,PIT,home,Partly Cloudy.,85,548389,RF,3,1,2,0,0,0,0,0,1,0,0,.257,.353,.338,.691,548389,rossstripling,Stripling,Right,Ross Stripling,SFG,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.399,0.15,0.328,0.433,47.0,109.0,88.0,119.0,95.0,102.0,,,,0.092,,0.099,,-0.64,1.22,,90.3,75.9,0.2,0.2,0.20600000000000002,0.325,0.55,0.12300000000000001,,,,,,,59.0,106.0,96.0,97.0,109.0,106.0,83.0,107.0,102.0,0.26,0.009,0.292,,-0.38,-0.82,0.07,,92.5,85.6,87.2,,,,,0.275,0.512,0.275,,,,0.274,0.487,0.179,94.0,112.0,113.0,0.248,-2.35,83.7,0.305,0.508,0.289
2023/07/09,1:12 PM.,AZ,PIT,away,Roof Closed.,77,605200,RF,2,0,0,0,0,0,0,0,2,0,1,.239,.333,.324,.657,605200,zachdavies,Davies,Right,Zach Davies,ARI,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.398,0.14,0.371,0.36,71.0,97.0,88.0,,,,73.0,93.0,88.0,0.325,0.113,,0.13,-1.5,,87.5,89.6,,0.188,0.5,0.2,0.381,0.552,0.096,0.3,0.3,0.145,89.0,99.0,100.0,72.0,100.0,91.0,113.0,105.0,101.0,,,,0.226,,0.027,0.061,-0.05,,-1.83,-0.55,89.3,,80.8,77.0,,,,0.21,0.355,0.18100000000000002,,,,0.25,0.5,0.16699999999999998,78.0,106.0,100.0,0.248,-1.19,80.7,0.275,0.477,0.37200000000000005
2023/07/08,1:09 PM.,AZ,PIT,away,Roof Closed.,76,669459,RF,3,0,0,0,0,0,0,0,1,1,1,.246,.325,.333,.658,669459,kylenelson,"Nelson, K",Left,Kyle Nelson,ARI,4.18,3.74,56.0,108.0,91.0,106.0,0.71,10.77,2.25,9.48,1.93,0.88,0.217,0.471,0.178,0.344,0.434,,,,,,,101.0,108.0,102.0,,0.086,,0.71,,,88.3,,,,,,,,,0.294,0.412,0.159,,,,64.0,104.0,93.0,104.0,111.0,113.0,,,,0.321,,0.592,0.001,-1.23,,-0.18,4.16,92.0,,85.4,78.4,,,,0.321,0.556,0.141,,,,0.228,0.447,0.40399999999999997,,,,,,,,,
2023/07/07,6:40 PM.,AZ,PIT,away,Roof Closed.,74,668678,C,3,1,0,0,0,0,0,0,0,0,2,.258,.329,.348,.677,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.47,4.16,210.0,104.0,106.0,107.0,0.761,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,97.0,95.0,92.0,121.0,104.0,112.0,106.0,99.0,94.0,0.007,0.092,0.227,-2.24,-3.38,0.46,90.2,93.0,82.5,0.21,0.344,0.405,0.286,0.714,0.125,0.352,0.648,0.205,,,,104.0,104.0,106.0,105.0,116.0,112.0,,,,0.491,,0.045,,1.59,,0.34,,93.6,,87.4,,,,,0.238,0.36,0.192,,,,0.25,0.389,0.265,86.0,107.0,114.0,0.139,1.05,86.8,0.21,0.336,0.314
2023/07/06,7:10 PM.,LAD,PIT,away,Clear.,69,628711,RF,4,0,0,0,0,0,0,0,0,1,1,.270,.333,.365,.698,628711,juliourias,"Urías, J",Left,Julio Urías,LAD,4.6,4.16,117.1,105.0,105.0,107.0,0.788,8.97,1.84,8.59,1.84,0.82,0.234,0.471,0.192,0.312,0.453,,,,,,,109.0,124.0,127.0,,0.092,,-0.42,,,87.1,,,,,,,,,0.186,0.322,0.278,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,0.451,,,0.3,0.02,,,0.84,92.7,,,79.2,0.233,0.457,0.22899999999999998,0.267,0.503,0.218,,,,,,,91.0,109.0,108.0,0.157,-3.03,86.1,0.296,0.593,0.299
2023/07/05,7:10 PM.,LAD,PIT,away,Clear.,69,676272,RF,5,1,1,1,0,0,0,0,0,3,6,.288,.354,.390,.744,676272,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,107.0,99.0,100.0,,,,,,,0.192,,,,1.75,,,98.8,,0.184,0.303,0.36,0.258,0.382,0.17800000000000002,,,,115.0,100.0,110.0,130.0,102.0,105.0,153.0,110.0,121.0,,,,0.289,,0.174,0.185,1.2,,-1.0,1.25,99.0,,89.7,80.6,,,,0.258,0.367,0.20600000000000002,,,,0.5,0.75,0.25,105.0,100.0,117.0,0.16,0.6,88.2,0.133,0.307,0.39899999999999997
2023/07/04,6:10 PM.,LAD,PIT,away,Clear.,73,686218,RF,4,1,1,0,0,0,1,0,1,0,2,.296,.367,.389,.756,686218,emmetsheehan,Sheehan,Right,Emmet Sheehan,LAD,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,96.0,95.0,112.0,98.0,103.0,,,,0.6,,0.228,,0.04,,1.57,,95.4,,85.8,,,,,0.24,0.504,0.20199999999999999,,,,0.091,0.182,0.41200000000000003,74.0,99.0,100.0,0.172,0.51,82.9,0.178,0.333,0.47600000000000003
2023/07/03,7:10 PM.,LAD,PIT,away,Clear.,70,675627,RF,4,1,1,0,0,0,0,0,0,1,2,.300,.364,.400,.764,675627,michaelgrove,Grove,Right,Michael Grove,LAD,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.164,0.343,0.44,,,,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.075,0.17,0.93,1.99,-0.36,89.2,94.7,78.3,0.308,0.423,0.17600000000000002,0.286,0.357,0.14800000000000002,0.261,0.565,0.264,,,,86.0,102.0,95.0,106.0,106.0,111.0,,,,0.327,,0.382,,-3.57,,1.07,,94.8,,85.6,,,,,0.442,0.779,0.083,,,,0.2,0.331,0.449,123.0,129.0,150.0,0.003,-16.59,88.0,,,
2023/07/02,1:36 PM.,MIL,PIT,home,Drizzle.,73,607067,PH,1,0,0,0,0,0,0,0,0,0,0,.304,.373,.413,.786,607067,colinrea,Rea,Right,Colin Rea,MIL,4.55,4.42,124.2,104.0,89.0,99.0,0.786,7.94,2.74,7.94,1.66,1.16,0.216,0.436,0.123,0.359,0.419,96.0,105.0,99.0,,,,87.0,99.0,95.0,0.299,0.265,,-0.01,0.31,,86.7,92.6,,0.242,0.455,0.231,0.253,0.42,0.136,0.245,0.519,0.293,101.0,105.0,105.0,82.0,111.0,99.0,97.0,109.0,109.0,62.0,96.0,91.0,0.193,0.056,0.109,0.079,2.43,-5.76,-0.31,-0.94,93.2,86.0,83.1,78.8,,,,0.135,0.27,0.264,0.44,0.84,0.184,0.226,0.377,0.36200000000000004,,,,,,,,,
2023/07/01,4:46 PM.,MIL,PIT,home,Cloudy.,80,669203,RF,4,1,1,0,0,0,0,0,0,0,0,.311,.380,.422,.802,669203,corbinburnes,Burnes,Right,Corbin Burnes,MIL,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.459,0.19,0.29,0.38,103.0,97.0,90.0,,,,127.0,101.0,103.0,0.077,0.554,,1.51,-2.42,,94.4,95.3,,0.133,0.211,0.488,0.291,0.564,0.129,0.209,0.34,0.22699999999999998,160.0,104.0,113.0,,,,144.0,110.0,127.0,,,,,,0.085,0.171,,,1.12,1.35,,,86.0,79.8,,,,,,,,,,0.159,0.275,0.43799999999999994,82.0,105.0,112.0,0.112,1.07,89.3,0.204,0.258,0.306
2023/06/30,7:06 PM.,MIL,PIT,home,Partly Cloudy.,83,642547,RF,4,1,0,0,0,0,0,0,1,3,3,.317,.391,.439,.830,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,,,,,,,,,,,,,,,,,,,0.214,0.381,0.33799999999999997,,,,,,,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,,,,0.512,,0.218,0.124,0.89,,0.36,0.2,94.4,,82.4,76.9,,,,0.213,0.387,0.292,,,,0.203,0.392,0.46,50.0,97.0,85.0,0.146,0.15,88.6,0.224,0.388,0.312
2023/06/29,1:20 PM.,SD,PIT,home,Overcast.,78,605397,RF,4,1,3,0,0,0,2,0,0,0,1,.351,.415,.486,.901,605397,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.05,3.11,97.1,104.0,106.0,102.0,0.768,8.97,1.94,8.32,0.92,1.37,0.221,0.438,0.154,0.254,0.414,109.0,98.0,78.0,,,,102.0,99.0,98.0,0.054,0.204,,1.68,3.35,,90.1,92.8,,0.207,0.329,0.34,0.261,0.261,0.125,0.302,0.429,0.13,134.0,107.0,110.0,80.0,105.0,98.0,117.0,110.0,111.0,,,,0.245,,0.145,0.239,1.77,,-2.03,0.77,93.1,,82.2,81.3,,,,0.205,0.273,0.222,,,,0.281,0.594,0.33899999999999997,101.0,102.0,100.0,0.114,-0.63,87.1,0.267,0.333,0.406
2023/06/28,7:06 PM.,SD,PIT,home,Overcast.,73,605483,RF,4,1,2,0,0,0,2,1,0,2,0,.303,.378,.455,.833,605483,blakesnell,Snell,Left,Blake Snell,SDP,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.388,0.168,0.309,0.326,,,,,,,,,,,,,,,,,,,0.079,0.14,0.563,,,,,,,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,,,,0.486,,0.131,0.198,0.07,,0.68,2.55,95.5,,88.4,81.0,,,,0.255,0.389,0.195,,,,0.123,0.26,0.536,72.0,103.0,106.0,0.184,2.65,86.7,0.185,0.266,0.46799999999999997
2023/06/27,7:06 PM.,SD,PIT,home,Cloudy.,68,663753,RF,5,0,2,0,0,0,1,0,0,2,4,.276,.364,.448,.812,663753,reissknehr,Knehr,Right,Reiss Knehr,SDP,15.88,17.38,5.2,91.0,88.0,89.0,0.863,6.35,7.94,15.88,4.76,0.75,0.174,0.609,0.13,0.348,0.423,109.0,69.0,67.0,,,,81.0,90.0,93.0,0.106,0.252,,-1.07,-11.72,,88.7,91.9,,,,,,,,0.333,0.5,0.077,,,,92.0,99.0,99.0,95.0,101.0,110.0,,,,0.276,,0.22,,-13.72,,4.56,,93.6,,80.6,,,,,0.75,1.75,0.067,,,,0.0,0.0,0.182,82.0,82.0,71.0,0.146,-2.75,88.3,0.333,0.333,0.25
2023/06/25,1:40 PM.,MIA,PIT,away,Roof Closed.,72,691587,RF,4,0,1,0,0,0,0,0,0,1,0,.250,.357,.458,.815,691587,euryperez,"Pérez, Eu",Right,Eury Pérez,MIA,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.206,0.464,0.159,0.391,0.407,,,,,,,,,,,,,,,,,,,0.098,0.171,0.5429999999999999,,,,,,,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.454,,0.308,0.14,-0.47,,0.99,1.89,97.5,,86.4,81.2,,,,0.289,0.585,0.187,,,,0.183,0.365,0.47700000000000004,86.0,85.0,82.0,0.098,0.99,89.7,0.045,0.045,0.462
2023/06/24,4:10 PM.,MIA,PIT,away,Roof Closed.,72,663773,RF,5,0,1,1,0,0,0,0,0,0,4,.250,.375,.500,.875,663773,bryanhoeing,Hoeing,Right,Bryan Hoeing,MIA,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.357,0.121,0.335,0.395,106.0,100.0,99.0,,,,,,,0.526,,,,-0.76,,,94.1,,,,,0.275,0.55,0.16399999999999998,,,,,,,80.0,97.0,87.0,97.0,104.0,108.0,,,,0.089,0.042,0.318,,-2.17,-5.4,0.98,,93.9,84.9,83.2,,,,,0.333,0.619,0.095,0.333,0.733,0.25,0.179,0.333,0.32899999999999996,41.0,99.0,76.0,0.026,-5.28,87.2,0.6,0.8,0.231
2023/06/23,6:42 PM.,MIA,PIT,away,Roof Closed.,72,666200,RF,3,0,2,0,0,0,0,1,1,1,0,.267,.421,.533,.954,666200,jesusluzardo,Luzardo,Left,Jesús Luzardo,MIA,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.286,0.383,0.163,0.373,0.402,82.0,100.0,97.0,,,,68.0,87.0,76.0,0.04,0.004,,0.74,-0.81,,91.4,96.5,,,,,0.314,0.686,0.102,,,,,,,106.0,103.0,100.0,111.0,97.0,105.0,,,,0.457,,0.289,,0.93,,-0.26,,96.7,,85.1,,,,,0.232,0.384,0.19399999999999998,,,,0.233,0.389,0.518,93.0,99.0,100.0,0.21,-0.09,88.3,0.248,0.429,0.361
2023/06/22,6:42 PM.,MIA,PIT,away,Roof Closed.,72,666129,RF,2,1,1,0,0,1,1,0,0,1,0,.167,.333,.500,.833,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,3.66,4.58,159.2,101.0,91.0,97.0,0.762,8.79,1.63,8.68,1.13,1.72,0.184,0.501,0.13,0.413,0.434,91.0,102.0,97.0,,,,95.0,100.0,97.0,0.317,0.177,,1.53,1.06,,87.5,90.5,,0.5,1.059,0.2,0.256,0.377,0.107,0.243,0.477,0.247,80.0,97.0,95.0,79.0,101.0,93.0,100.0,102.0,102.0,,,,0.075,,0.258,0.084,-1.84,,0.45,-4.44,90.8,,82.8,77.7,,,,0.325,0.575,0.159,,,,0.169,0.302,0.408,85.0,95.0,86.0,0.088,0.73,84.1,0.286,0.327,0.327
2023/06/21,12:35 PM.,CHC,PIT,home,Sunny.,77,543294,DH,3,1,0,0,0,0,0,0,0,1,4,.100,.250,.200,.450,543294,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,3.74,4.13,137.0,105.0,60.0,93.0,0.801,6.11,1.77,9.07,0.85,1.36,0.196,0.438,0.233,0.249,0.383,72.0,110.0,99.0,,,,,,,0.349,,,,0.04,,,87.5,,0.25,0.25,0.43799999999999994,0.318,0.46,0.08,,,,97.0,79.0,84.0,67.0,100.0,93.0,,,,,,,0.205,,,0.035,-1.61,,,0.0,87.8,,,73.3,,,,0.38,0.658,0.11199999999999999,,,,,,,43.0,107.0,90.0,0.411,1.43,80.7,0.18,0.279,0.324
2023/06/20,7:05 PM.,CHC,PIT,home,Cloudy.,77,573186,DH,4,0,0,0,0,0,0,0,0,1,0,.143,.250,.286,.536,573186,marcusstroman,Stroman,Right,Marcus Stroman,CHC,3.95,4.27,136.2,100.0,101.0,99.0,0.793,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,102.0,97.0,95.0,,,,105.0,96.0,98.0,0.464,0.096,,0.96,1.08,,89.7,91.4,,,,,0.245,0.332,0.14300000000000002,0.26,0.42,0.242,139.0,103.0,111.0,58.0,106.0,91.0,78.0,111.0,109.0,46.0,95.0,91.0,0.082,0.077,0.051,0.23,0.34,0.12,-0.41,0.34,92.0,86.6,86.1,84.6,0.24,0.38,0.301,0.154,0.256,0.32,0.205,0.308,0.324,0.184,0.237,0.322,,,,,,,,,
2023/06/19,7:08 PM.,CHC,PIT,home,Partly Cloudy.,85,592767,RF,3,0,1,1,0,0,0,0,1,1,1,.333,.500,.667,1.167,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.117,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.399,0.36,0.314,0.6,0.17300000000000001,0.293,0.463,0.21600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
