date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2023/08/20,1:35 PM.,ATL,SF,away,Sunny.,89,608331,LF,0,0,0,0,0,0,1,0,1,0,0,.232,.345,.407,.752,608331,maxfried,Fried,Left,Max Fried,ATL,2.55,2.73,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.393,0.147,0.242,0.379,89.0,101.0,106.0,90.0,98.0,99.0,105.0,98.0,105.0,,,,,,,0.332,0.044,0.11,,0.165,0.71,1.44,-0.19,,1.75,94.0,87.5,86.2,83.6,,0.291,0.418,0.177,0.4,0.9,0.275,0.109,0.109,0.391,0.091,0.364,0.19,0.232,0.286,0.377,79.0,98.0,88.0,0.117,-0.71,93.5,0.302,0.395,0.23199999999999998,114.0,98.0,106.0,0.231,2.64,74.2,,,,,,,,,,,,,,,,,,
2023/08/19,7:22 PM.,ATL,SF,away,Clear.,87,630023,LF,3,1,1,0,0,0,0,0,1,1,1,.232,.343,.407,.750,630023,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,- - -,5.4,6.24,85.0,99.0,106.0,92.0,0.839,5.61,2.86,9.64,1.59,1.36,0.192,0.459,0.11,0.37,0.448,,,,61.0,101.0,89.0,97.0,98.0,95.0,,,,,,,0.018,,0.258,,,1.57,,-2.31,,,92.9,,,88.8,,0.0,0.0,0.25,0.361,0.705,0.153,,,,,,,,,,105.0,99.0,95.0,0.469,-0.31,92.4,0.297,0.491,0.11,,,,,,,119.0,99.0,83.0,0.256,0.57,85.0,0.185,0.337,0.315,,,,,,,,,
2023/08/18,7:20 PM.,ATL,SF,away,Partly Cloudy.,83,675911,LF,4,0,0,0,0,0,0,0,0,2,3,.231,.341,.408,.749,675911,spencerstrider,Strider,Right,Spencer Strider,ATL,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.328,0.323,0.142,0.354,0.438,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,,,,,,,0.589,,0.338,,0.073,0.4,,1.67,,0.97,97.2,,87.0,85.6,,0.256,0.431,0.287,0.154,0.269,0.5529999999999999,,,,,,,0.122,0.184,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/08/16,12:46 PM.,TB,SF,home,Partly Cloudy.,71,650644,DH,3,0,2,1,0,0,0,0,1,0,0,.234,.345,.414,.759,650644,aaroncivale,Civale,Right,Aaron Civale,- - -,3.46,3.69,122.1,106.0,105.0,104.0,0.786,8.53,2.43,8.02,0.88,1.0,0.212,0.458,0.149,0.307,0.413,,,,76.0,101.0,91.0,128.0,111.0,116.0,,,,96.0,104.0,103.0,0.123,0.372,0.058,,,-0.65,1.13,0.15,,,91.8,87.7,,82.5,,0.359,0.436,0.243,0.172,0.345,0.23199999999999998,0.188,0.323,0.273,0.261,0.406,0.23399999999999999,,,,75.0,101.0,89.0,0.185,1.59,92.4,0.202,0.292,0.14400000000000002,153.0,113.0,120.0,0.244,0.77,78.1,58.0,95.0,95.0,0.017,-6.33,85.2,0.5,0.625,0.182,,,,,,,,,
2023/08/15,6:46 PM.,TB,SF,home,Partly Cloudy.,67,641793,DH,4,1,0,0,0,0,0,0,0,0,1,.229,.340,.407,.747,641793,zacklittell,Littell,Right,Zack Littell,- - -,4.1,4.24,90.0,105.0,92.0,105.0,0.801,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,,,,0.312,,0.397,,,0.57,,0.34,,,94.1,,,87.1,,0.26,0.44,0.22,0.25,0.417,0.3,,,,,,,,,,74.0,108.0,98.0,0.099,0.28,92.9,0.237,0.342,0.063,,,,,,,115.0,107.0,118.0,0.192,-1.3,84.3,0.268,0.415,0.281,,,,,,,,,
2023/08/14,6:45 PM.,TB,SF,home,Partly Cloudy.,68,607192,DH,3,1,1,0,0,0,0,0,0,1,1,.233,.345,.414,.759,607192,tylerglasnow,Glasnow,Right,Tyler Glasnow,TBR,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.246,0.372,0.161,0.386,0.454,78.0,81.0,84.0,128.0,103.0,110.0,94.0,97.0,104.0,,,,,,,0.432,,0.348,,0.003,0.54,,1.25,,2.91,96.4,,92.3,90.1,,0.236,0.41,0.249,0.254,0.373,0.382,0.095,0.19,0.522,,,,,,,,,,0.004,-7.7,96.4,,,,152.0,103.0,114.0,0.213,1.81,83.9,,,,,,,,,,,,,,,,,,
2023/08/13,1:05 PM.,TEX,SF,home,Sunny.,72,641540,DH,5,0,1,0,0,0,0,0,0,2,4,.232,.345,.415,.760,641540,danedunning,Dunning,Right,Dane Dunning,TEX,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.443,0.146,0.315,0.415,65.0,102.0,92.0,71.0,96.0,85.0,101.0,106.0,106.0,,,,90.0,100.0,95.0,0.032,0.2,0.234,0.032,0.156,-3.75,0.82,0.14,-0.43,-0.87,90.5,88.9,85.7,82.1,77.5,0.294,0.765,0.235,0.212,0.364,0.345,0.25,0.25,0.5,0.258,0.393,0.231,0.301,0.478,0.258,79.0,104.0,94.0,0.331,1.37,91.0,0.246,0.354,0.08,78.0,82.0,84.0,0.016,-3.56,78.1,,,,,,,,,,,,,,,,,,
2023/08/12,6:06 PM.,TEX,SF,home,Clear.,67,571760,RF,1,0,0,0,0,0,0,0,0,0,0,.232,.347,.419,.766,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,107.0,99.0,99.0,94.0,104.0,108.0,,,,,,,0.579,,0.252,,0.169,0.1,,-1.35,,-0.11,92.5,,84.0,82.0,,0.236,0.431,0.256,0.259,0.443,0.29600000000000004,,,,,,,0.274,0.452,0.24,,,,,,,,,,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,,,,,,,,,
2023/08/11,7:16 PM.,TEX,SF,home,Partly Cloudy.,64,592351,LF,4,0,1,0,0,0,0,0,0,0,0,.233,.348,.421,.769,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,82.0,100.0,92.0,116.0,103.0,109.0,,,,,,,0.424,,0.398,,0.116,-1.83,,2.33,,1.71,95.7,,88.8,87.2,,0.346,0.551,0.179,0.105,0.211,0.324,0.263,0.737,0.27,,,,0.211,0.268,0.213,,,,,,,,,,99.0,90.0,98.0,0.062,-1.69,78.2,,,,,,,,,,,,,,,,,,
2023/08/09,6:39 PM.,LAA,SF,away,Cloudy.,74,660271,LF,3,0,1,0,0,0,0,0,0,0,2,.233,.350,.424,.774,660271,shoheiohtani,Ohtani,Right,Shohei Ohtani,LAA,3.14,3.82,132.0,96.0,121.0,103.0,0.722,11.39,3.75,5.8,1.23,1.25,0.253,0.441,0.185,0.343,0.457,,,,114.0,99.0,100.0,136.0,97.0,112.0,,,,96.0,89.0,88.0,0.33,0.156,0.356,,,1.64,-0.82,1.81,,,96.8,88.6,,83.7,,0.164,0.236,0.27,0.146,0.339,0.365,0.111,0.167,0.41700000000000004,0.31,0.606,0.228,,,,104.0,94.0,95.0,0.06,-0.53,94.5,0.273,0.409,0.225,87.0,97.0,105.0,0.036,1.15,75.7,129.0,93.0,108.0,0.062,-0.25,88.6,0.179,0.205,0.41100000000000003,,,,,,,,,
2023/08/08,6:39 PM.,LAA,SF,away,Partly Cloudy.,77,608337,LF,3,0,1,0,0,0,1,0,0,1,1,.232,.350,.425,.775,608337,lucasgiolito,Giolito,Right,Lucas Giolito,- - -,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.343,0.413,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,,,,,,,0.419,,0.282,,0.283,-0.85,,-0.25,,-0.2,93.1,,80.9,84.0,,0.262,0.546,0.2,0.236,0.438,0.345,0.5,0.5,0.2,,,,0.209,0.442,0.35200000000000004,,,,,,,,,,81.0,76.0,78.0,0.015,-3.72,77.9,,,,,,,,,,,,,,,,,,
2023/08/07,6:38 PM.,LAA,SF,away,Clear.,78,663776,RF,2,0,0,0,0,0,0,0,0,1,2,.230,.350,.426,.776,663776,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.427,0.166,0.297,0.414,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,,,,0.256,,0.285,,0.258,-1.22,,0.02,,0.3,93.0,,83.0,86.5,,0.336,0.507,0.156,0.2,0.5,0.306,0.286,0.286,0.237,,,,0.184,0.33,0.43200000000000005,69.0,97.0,86.0,0.111,0.36,93.2,0.269,0.327,0.129,99.0,96.0,101.0,0.09,0.27,76.5,,,,,,,,,,,,,,,,,,
2023/08/06,1:35 PM.,OAK,SF,away,Sunny.,81,665622,LF,1,1,0,0,0,0,0,0,2,0,1,.232,.353,.430,.783,665622,luismedina,Medina,Right,Luis Medina,OAK,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.352,0.416,84.0,86.0,90.0,112.0,93.0,94.0,106.0,97.0,100.0,,,,,,,0.415,,0.238,,0.087,-0.35,,-0.8,,1.25,96.1,,87.3,85.3,,0.272,0.494,0.121,0.233,0.456,0.484,0.146,0.366,0.308,,,,0.256,0.282,0.304,117.0,96.0,96.0,0.142,-0.8,95.5,0.313,0.406,0.141,99.0,96.0,98.0,0.117,-0.73,79.6,,,,,,,,,,,,,,,,,,
2023/08/05,4:08 PM.,OAK,SF,away,Sunny.,75,621112,LF,3,0,0,0,0,0,1,0,0,2,2,.233,.349,.432,.781,621112,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.246,0.38,0.166,0.297,0.346,67.0,108.0,96.0,77.0,95.0,87.0,91.0,103.0,108.0,,,,106.0,100.0,100.0,0.146,0.204,0.181,,0.112,-2.52,-2.38,0.46,,2.14,91.9,88.9,86.0,80.8,,0.383,0.553,0.17,0.198,0.308,0.344,0.14,0.326,0.245,0.435,0.624,0.159,0.143,0.286,0.389,82.0,96.0,87.0,0.24,-0.75,91.8,0.306,0.435,0.15,89.0,104.0,104.0,0.117,1.69,79.1,,,,,,,,,,,,,,,,,,
2023/08/03,12:46 PM.,AZ,SF,home,Overcast.,62,694297,DH,3,0,0,0,0,0,0,0,0,0,1,.237,.354,.438,.792,694297,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.443,0.148,0.386,0.466,90.0,100.0,97.0,97.0,105.0,102.0,119.0,106.0,117.0,,,,,,,0.454,,0.27,,0.122,-1.63,,1.21,,-3.66,93.6,,86.7,83.8,,0.327,0.654,0.17600000000000002,0.18,0.323,0.337,0.294,0.529,0.294,,,,0.4,0.711,0.33,97.0,108.0,100.0,0.099,-0.03,93.1,0.313,0.563,0.188,106.0,89.0,97.0,0.055,-1.24,78.8,,,,,,,,,,,,,,,,,,
2023/08/02,6:45 PM.,AZ,SF,home,Partly Cloudy.,61,677944,LF,4,1,1,0,0,0,0,0,0,0,4,.240,.358,.443,.801,677944,sladececconi,Cecconi,Right,Slade Cecconi,ARI,4.33,4.77,27.0,99.0,96.0,99.0,0.842,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.118,0.376,0.483,102.0,78.0,85.0,90.0,103.0,98.0,111.0,98.0,103.0,,,,,,,0.586,,0.27,,0.014,0.54,,0.2,,-1.94,94.1,,81.7,83.0,,0.265,0.5,0.13,0.2,0.32,0.36,0.375,0.375,0.133,,,,,,,,,,,,,,,,87.0,94.0,101.0,0.098,-1.57,73.2,,,,0.031,-12.1,80.8,0.333,1.333,0.0,,,,,,,,,
2023/08/01,6:45 PM.,AZ,SF,home,Overcast.,60,668678,DH,4,0,1,0,0,0,0,0,0,0,3,.240,.360,.447,.807,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.47,4.16,210.0,104.0,106.0,107.0,0.761,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.0,107.0,114.0,104.0,104.0,106.0,105.0,116.0,112.0,121.0,104.0,112.0,106.0,99.0,94.0,0.491,0.092,0.045,0.227,0.139,1.59,-2.24,0.34,0.46,1.05,93.6,90.2,86.8,87.4,82.5,0.238,0.36,0.192,0.25,0.389,0.265,0.21,0.344,0.405,0.352,0.648,0.205,0.21,0.336,0.314,97.0,95.0,92.0,0.007,-3.38,93.0,0.286,0.714,0.125,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/31,6:46 PM.,AZ,SF,home,Partly Cloudy.,62,669194,DH,5,0,0,0,0,0,0,0,0,2,1,.239,.362,.451,.813,669194,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.229,0.413,0.131,0.362,0.463,96.0,96.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,,,,101.0,111.0,105.0,0.546,0.135,0.134,,0.133,-0.72,-1.72,0.52,,-0.16,94.4,85.6,83.3,81.7,,0.308,0.553,0.16699999999999998,0.174,0.565,0.257,0.429,0.714,0.182,0.326,0.539,0.218,0.203,0.407,0.312,,,,,,,,,,99.0,94.0,98.0,0.052,-2.44,76.4,,,,,,,,,,,,,,,,,,
2023/07/30,1:05 PM.,BOS,SF,home,Partly Cloudy.,65,657514,LF,4,0,1,0,0,0,1,0,0,0,3,.245,.369,.462,.831,657514,brennanbernardino,Bernardino,Left,Brennan Bernardino,BOS,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.343,0.149,0.321,0.457,34.0,68.0,70.0,,,,,,,,,,,,,,,,,0.014,,,,,-13.88,,,82.4,,,,,,,,,0.238,0.349,0.35100000000000003,,,,0.5,2.0,0.0,79.0,100.0,88.0,0.559,1.73,90.8,0.252,0.362,0.185,101.0,93.0,93.0,0.427,-0.78,77.6,,,,,,,,,,,,,,,,,,
2023/07/28,7:15 PM.,BOS,SF,home,Clear.,62,676710,DH,3,1,1,0,0,1,1,0,1,0,1,.245,.371,.466,.837,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.04,3.25,129.1,102.0,105.0,104.0,0.761,9.39,2.51,7.45,1.18,0.71,0.219,0.427,0.188,0.319,0.418,,,,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,0.391,0.281,0.132,0.119,,1.44,0.35,1.5,-1.47,,93.6,88.6,,82.5,79.4,0.163,0.326,0.258,0.15,0.25,0.376,0.34,0.642,0.2,0.289,0.43,0.244,,,,,,,,,,,,,,,,,,,88.0,95.0,103.0,0.077,-0.82,82.4,0.214,0.357,0.214,,,,,,,,,
2023/07/26,6:45 PM.,OAK,SF,home,Cloudy.,61,676206,PH,1,0,0,0,0,0,0,0,0,0,0,.244,.369,.453,.822,676206,freddytarnok,Tarnok,Right,Freddy Tarnok,OAK,4.91,7.3,14.2,94.0,105.0,96.0,0.798,8.59,6.75,6.75,2.45,0.43,0.225,0.4,0.125,0.375,0.387,80.0,82.0,83.0,108.0,95.0,98.0,118.0,94.0,97.0,,,,,,,0.516,,0.258,,0.122,-1.64,,-2.68,,3.78,95.2,,85.8,86.3,,0.3,0.633,0.147,0.2,0.8,0.214,0.0,0.0,0.222,,,,0.0,0.0,0.529,,,,,,,,,,83.0,108.0,97.0,0.105,5.02,79.8,,,,,,,,,,,,,,,,,,
2023/07/25,6:46 PM.,OAK,SF,home,Partly Cloudy.,67,605463,LF,2,0,0,0,0,0,0,0,1,0,1,.245,.370,.455,.825,605463,taylerscott,"Scott, Tay",Right,Tayler Scott,- - -,5.6,5.16,17.2,97.0,97.0,101.0,0.791,8.66,5.09,11.72,1.53,0.72,0.328,0.293,0.103,0.448,0.391,118.0,79.0,89.0,68.0,88.0,86.0,115.0,101.0,112.0,,,,,,,0.089,,0.473,,0.112,0.01,,-0.15,,-4.09,94.0,,87.3,84.1,,0.143,0.143,0.267,0.25,0.417,0.273,,,,,,,0.125,0.5,0.5,72.0,99.0,92.0,0.325,-4.04,93.8,0.522,0.957,0.125,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/24,1:10 PM.,DET,SF,away,Sunny.,81,669373,PH,1,0,1,0,0,0,0,0,0,0,0,.247,.371,.460,.831,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,93.0,102.0,114.0,94.0,112.0,103.0,114.0,104.0,109.0,81.0,90.0,93.0,,,,0.36,,0.207,0.068,0.244,2.49,,-0.49,0.54,3.25,95.8,,84.3,87.6,76.4,0.206,0.299,0.256,0.224,0.448,0.24,0.143,0.214,0.36,,,,0.167,0.205,0.506,98.0,109.0,105.0,0.122,2.7,95.9,0.229,0.286,0.17300000000000001,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/23,1:35 PM.,WSH,SF,away,Partly Cloudy.,87,669022,DH,1,1,1,0,0,1,1,0,1,0,0,.244,.368,.457,.825,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,,,,,,,0.595,,0.188,,0.029,-0.27,,0.77,,1.1,95.0,,86.5,88.5,,0.279,0.503,0.21600000000000003,0.213,0.415,0.375,0.257,0.416,0.379,,,,0.188,0.25,0.382,,,,,,,,,,72.0,99.0,104.0,0.188,-0.85,83.2,,,,,,,,,,,,,,,,,,
2023/07/22,7:06 PM.,WSH,SF,away,Partly Cloudy.,84,680686,DH,3,0,2,2,0,0,0,0,1,1,1,.240,.363,.439,.802,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,82.0,91.0,83.0,84.0,92.0,96.0,,,,95.0,95.0,83.0,0.166,0.181,0.299,,0.016,-1.21,-0.09,-0.07,,0.6,93.5,88.8,88.6,85.1,,0.291,0.557,0.20199999999999999,0.163,0.233,0.429,0.221,0.358,0.349,0.243,0.461,0.205,0.286,0.357,0.1,93.0,101.0,90.0,0.176,0.15,93.1,0.313,0.385,0.138,96.0,95.0,97.0,0.161,0.24,82.2,,,,,,,,,,,,,,,,,,
2023/07/21,7:05 PM.,WSH,SF,away,Partly Cloudy.,87,663623,DH,3,1,1,0,0,1,2,0,0,1,0,.233,.356,.425,.781,663623,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.61,5.1,121.0,101.0,99.0,98.0,0.839,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.427,78.0,99.0,95.0,92.0,100.0,94.0,,,,,,,,,,0.356,,,,0.051,-0.01,,,,1.21,94.5,,87.8,,,0.208,0.376,0.192,,,,0.197,0.362,0.257,,,,0.25,0.5,0.156,101.0,101.0,98.0,0.287,-0.75,93.9,0.348,0.525,0.09300000000000001,110.0,100.0,103.0,0.306,0.08,80.9,,,,,,,,,,,,,,,,,,
2023/07/20,12:36 PM.,CIN,SF,away,Cloudy.,85,671096,DH,3,0,0,0,0,0,0,0,0,2,0,.232,.357,.411,.768,671096,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.87,3.93,109.1,101.0,87.0,97.0,0.765,9.88,3.62,8.23,1.32,0.55,0.255,0.381,0.133,0.347,0.404,72.0,96.0,91.0,81.0,99.0,91.0,106.0,107.0,113.0,,,,,,,0.501,,0.165,,0.163,-0.02,,1.61,,0.99,92.7,,86.6,82.9,,0.249,0.459,0.198,0.174,0.304,0.29,0.367,0.65,0.26,,,,0.203,0.27,0.39399999999999996,,,,,,,,,,99.0,103.0,103.0,0.171,-2.27,80.9,,,,,,,,,,,,,,,,,,
2023/07/19,7:11 PM.,CIN,SF,away,Partly Cloudy.,82,668933,DH,4,0,1,0,0,0,0,0,0,0,2,.235,.361,.417,.778,668933,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.164,0.302,0.435,,,,,,,166.0,102.0,114.0,,,,116.0,98.0,100.0,,0.529,0.373,,0.0,,0.15,-0.37,,-25.75,,95.8,90.4,88.3,,,,,0.221,0.461,0.32899999999999996,,,,0.292,0.436,0.171,,,,57.0,90.0,82.0,0.097,-1.17,96.5,0.286,0.429,0.1,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/18,8:31 PM.,CIN,SF,away,Cloudy.,78,596133,1B,4,0,0,0,0,0,0,0,1,2,5,.235,.363,.421,.784,596133,lukeweaver,Weaver,Right,Luke Weaver,- - -,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.378,0.433,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,,,,99.0,103.0,102.0,0.435,0.11,0.137,0.118,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,86.1,85.8,81.7,0.311,0.543,0.175,0.235,0.294,0.321,0.255,0.691,0.16699999999999998,0.218,0.473,0.252,0.316,0.547,0.32299999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/17,7:11 PM.,CIN,SF,away,Partly Cloudy.,85,682227,LF,1,1,1,1,0,0,1,0,1,0,0,.240,.367,.430,.797,682227,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,4.46,4.77,117.0,99.0,93.0,96.0,0.801,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,97.0,94.0,99.0,64.0,99.0,86.0,132.0,104.0,113.0,,,,106.0,102.0,98.0,0.372,0.298,0.102,,0.165,-0.15,1.71,-1.33,,-0.51,92.8,89.3,84.0,81.7,,0.269,0.433,0.171,0.0,0.0,0.273,0.333,0.6,0.14300000000000002,0.252,0.433,0.185,0.183,0.39,0.39899999999999997,,,,,,,,,,98.0,96.0,103.0,0.064,-1.75,73.1,,,,,,,,,,,,,,,,,,
2023/07/16,12:07 PM.,PIT,SF,away,Partly Cloudy.,79,674370,DH,3,1,0,0,0,0,1,0,0,0,2,.236,.361,.421,.782,674370,osvaldobido,Bido,Right,Osvaldo Bido,PIT,5.86,4.7,50.2,96.0,97.0,95.0,0.803,8.53,3.73,9.77,0.71,0.98,0.283,0.39,0.201,0.302,0.421,75.0,91.0,87.0,101.0,95.0,93.0,98.0,98.0,103.0,,,,138.0,100.0,94.0,0.28,0.034,0.353,,0.099,-2.05,1.44,0.45,,0.67,94.7,85.7,89.1,84.5,,0.358,0.472,0.27,0.233,0.337,0.21,,,,0.333,0.333,0.444,0.136,0.273,0.341,95.0,97.0,90.0,0.234,0.11,94.6,0.3,0.4,0.11699999999999999,,,,,,,,,,,,,,,,,,,,,,,,
2023/07/15,7:46 PM.,PIT,SF,away,Overcast.,86,670912,DH,4,1,1,0,0,0,0,0,0,1,1,.240,.365,.429,.794,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,83.0,93.0,87.0,103.0,98.0,104.0,,,,,,,0.392,,0.367,,0.041,-1.25,,0.8,,-0.07,95.8,,88.1,88.2,,0.277,0.477,0.183,0.21,0.349,0.326,0.193,0.352,0.308,,,,0.25,0.3,0.35700000000000004,100.0,93.0,92.0,0.05,0.93,95.7,0.276,0.345,0.065,87.0,97.0,101.0,0.149,0.82,80.9,,,,,,,,,,,,,,,,,,
2023/07/14,7:06 PM.,PIT,SF,away,Partly Cloudy.,85,448179,DH,2,0,0,0,0,0,0,0,2,0,1,.240,.367,.433,.800,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,77.0,102.0,94.0,90.0,92.0,97.0,,,,85.0,97.0,93.0,0.342,0.147,0.088,0.008,0.023,-0.32,-1.27,-2.52,-3.65,-0.06,88.4,83.3,83.0,71.1,67.1,0.249,0.454,0.218,0.5,0.929,0.125,0.283,0.47,0.174,0.39,0.701,0.19899999999999998,0.263,0.421,0.037000000000000005,98.0,101.0,98.0,0.04,2.5,86.1,0.105,0.105,0.226,116.0,94.0,103.0,0.354,-1.16,72.0,,,,,,,,,,,,,,,,,,
2023/07/09,1:06 PM.,COL,SF,home,Cloudy.,60,607536,LF,1,0,0,0,0,0,0,0,0,0,2,.243,.365,.438,.803,607536,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.202,0.441,0.122,0.391,0.437,47.0,105.0,95.0,68.0,105.0,90.0,65.0,99.0,96.0,96.0,105.0,105.0,,,,0.184,,0.236,0.176,0.122,1.13,,-0.2,-1.91,-3.3,88.8,,84.2,84.1,80.6,0.239,0.431,0.127,0.246,0.549,0.2,0.261,0.41,0.32,,,,0.435,0.681,0.139,67.0,103.0,88.0,0.283,-0.86,88.7,0.349,0.529,0.091,,,,,,,,,,,,,,,,,,,,,,,,
