date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO
2023/06/19,7:11 PM.,COL,CIN,home,Drizzle.,71,596295,CF,2,0,1,0,0,0,0,0,0,0,0,.237,.331,.404,.735,596295,austingomber,Gomber,Left,Austin Gomber,COL,5.5,5.74,139.0,99.0,78.0,94.0,0.829,5.63,2.78,10.62,1.68,1.1,0.213,0.443,0.151,0.389,0.463,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.181,-1.99,,-5.34,0.96,,-0.07,90.6,,81.6,90.8,84.8,,0.344,0.656,0.11800000000000001,0.4,1.0,0.16699999999999998,,,,0.275,0.383,0.247,0.226,0.358,0.28,0.296,0.509,0.19899999999999998,0.168,-0.75,77.6,90.0,103.0,104.0,,,,,,,,,,,,,,,
2023/06/18,1:10 PM.,HOU,CIN,away,Roof Closed.,73,669854,RF,0,1,0,0,0,0,0,0,0,0,0,.234,.330,.403,.733,669854,ronelblanco,Blanco,Right,Ronel Blanco,HOU,4.5,5.13,52.0,96.0,98.0,99.0,0.693,9.0,4.85,8.48,2.08,0.75,0.174,0.521,0.125,0.347,0.392,94.0,102.0,104.0,109.0,83.0,85.0,104.0,92.0,95.0,,,,93.0,99.0,101.0,,,,,0.402,,0.486,0.022,0.09,-2.87,,,1.85,-0.98,0.46,94.5,,85.5,,88.0,80.0,0.343,0.714,0.185,,,,,,,0.189,0.321,0.426,,,,0.263,0.316,0.37,,,,,,,,,,,,,,,,,,,,,
2023/06/14,7:10 PM.,KC,CIN,away,Clear.,82,663738,LF,3,1,1,0,0,1,1,0,1,1,0,.234,.330,.403,.733,663738,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.537,0.166,0.75,1.5,0.0,,,,0.238,0.452,0.28800000000000003,0.417,0.667,0.22699999999999998,0.125,0.156,0.34700000000000003,,,,,,,,,,,,,,,,,,,,,
2023/06/13,7:10 PM.,KC,CIN,away,Partly Cloudy.,77,543475,LF,3,1,1,0,0,0,1,1,0,0,0,.232,.326,.384,.710,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,85.5,90.5,80.2,79.4,0.227,0.444,0.154,0.248,0.457,0.158,0.314,0.725,0.19,0.28,0.543,0.249,0.238,0.476,0.21899999999999997,0.26,0.481,0.257,,,,,,,,,,,,,,,,,,,,,
2023/06/12,7:10 PM.,KC,CIN,away,Clear.,73,425844,LF,3,1,1,0,0,1,1,0,0,0,0,.230,.326,.385,.711,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.166,0.25,-0.94,-0.92,1.12,-2.99,0.06,89.5,85.2,86.5,89.8,79.2,72.5,0.276,0.472,0.159,0.333,0.609,0.081,0.32,0.5,0.18600000000000003,0.214,0.282,0.231,0.386,0.729,0.155,0.241,0.37,0.207,0.0,-3.64,57.9,,,,,,,,,,,,,,,,,,
2023/06/11,1:16 PM.,STL,CIN,away,Overcast.,65,425794,LF,4,0,0,0,0,0,0,0,0,2,5,.228,.325,.366,.691,425794,adamwainwright,Wainwright,Right,Adam Wainwright,STL,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.186,0.439,0.129,0.339,0.425,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,-3.6,85.7,82.9,81.4,86.9,75.6,71.5,0.326,0.512,0.11699999999999999,0.394,0.746,0.09300000000000001,0.344,0.473,0.152,,,,0.291,0.475,0.153,0.389,0.611,0.1,0.002,6.39,65.7,,,,,,,,,,,,,,,,,,
2023/06/10,1:16 PM.,STL,CIN,away,Sunny.,85,571945,CF,4,1,1,0,0,0,0,0,0,0,2,.234,.333,.376,.709,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,0.054,-0.19,,-1.61,0.62,-0.92,2.68,93.3,,84.4,92.7,86.4,75.9,0.29,0.495,0.18899999999999997,0.34,0.54,0.085,,,,0.245,0.375,0.22399999999999998,0.261,0.387,0.198,0.182,0.382,0.085,0.002,-0.89,68.1,,,,,,,,,,,,,,,,,,
2023/06/09,7:16 PM.,STL,CIN,away,Partly Cloudy.,82,656756,CF,3,0,2,1,0,0,2,0,1,0,0,.234,.335,.380,.715,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,,,,101.0,102.0,87.0,0.426,0.106,0.016,,0.222,0.229,-0.68,-4.4,1.22,,0.84,0.2,93.4,88.2,83.5,93.3,,80.5,0.333,0.5,0.195,0.255,0.374,0.141,0.417,0.667,0.31,,,,0.191,0.357,0.371,0.239,0.405,0.392,,,,,,,,,,,,,,,,,,,,,
2023/06/07,7:11 PM.,LAD,CIN,home,Clear.,74,592789,CF,4,0,0,0,0,0,0,0,0,3,2,.224,.325,.366,.691,592789,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,- - -,6.5,6.48,88.2,104.0,80.0,99.0,0.834,5.68,1.93,10.56,2.23,0.94,0.203,0.438,0.147,0.363,0.468,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,0.261,0.181,0.126,0.067,0.141,0.222,0.68,-0.49,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.3,92.3,85.0,77.9,0.208,0.354,0.182,0.363,0.593,0.138,0.333,0.489,0.18899999999999997,0.24,0.72,0.083,0.233,0.512,0.22,0.286,0.571,0.218,,,,,,,0.003,1.25,87.7,,,,43.0,87.0,84.0,,,,,,
2023/06/06,7:11 PM.,LAD,CIN,home,Partly Cloudy.,81,664062,CF,3,1,1,0,0,0,1,0,2,1,2,.231,.333,.377,.710,664062,tonygonsolin,Gonsolin,Right,Tony Gonsolin,LAD,4.98,5.89,103.0,97.0,97.0,98.0,0.803,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.388,,,,107.0,83.0,90.0,80.0,99.0,91.0,,,,90.0,103.0,108.0,,,,,0.395,,0.183,0.151,,1.42,,,-0.82,-2.12,,92.4,,,,86.8,80.9,0.221,0.436,0.157,,,,,,,0.268,0.439,0.253,0.313,0.656,0.209,,,,,,,,,,0.272,0.21,83.0,0.181,0.315,0.27,120.0,98.0,106.0,,,,,,
2023/06/05,7:10 PM.,MIL,CIN,home,Partly Cloudy.,80,527054,CF,3,1,1,0,0,1,1,0,0,1,0,.228,.324,.378,.702,527054,julioteheran,Teheran,Right,Julio Teheran,MIL,4.4,4.93,71.2,104.0,85.0,98.0,0.813,6.28,1.63,8.54,1.63,0.97,0.249,0.362,0.118,0.339,0.428,94.0,107.0,89.0,82.0,103.0,103.0,99.0,109.0,105.0,90.0,104.0,100.0,,,,79.0,101.0,96.0,0.387,0.094,0.287,,0.115,0.118,-5.82,0.93,-0.03,,1.98,-0.54,89.2,86.4,83.4,90.0,,77.4,0.368,1.105,0.265,0.285,0.472,0.121,0.219,0.359,0.22,,,,0.074,0.185,0.32799999999999996,0.286,0.514,0.257,,,,,,,,,,,,,,,,,,,,,
2023/06/03,4:14 PM.,MIL,CIN,home,Cloudy.,91,607067,CF,3,1,0,0,0,0,0,1,1,1,0,.226,.324,.355,.679,607067,colinrea,Rea,Right,Colin Rea,MIL,4.55,4.42,124.2,104.0,89.0,99.0,0.786,7.94,2.74,7.94,1.66,1.16,0.216,0.436,0.123,0.359,0.419,,,,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,0.079,,2.43,-0.01,0.31,-0.31,-0.94,,93.2,86.7,,92.6,83.1,78.8,0.135,0.27,0.264,0.253,0.42,0.136,0.245,0.519,0.293,0.226,0.377,0.36200000000000004,0.242,0.455,0.231,,,,,,,,,,0.056,-5.76,86.0,0.44,0.84,0.184,62.0,96.0,91.0,,,,,,
2023/06/02,5:12 PM.,MIL,CIN,home,Clear.,92,669203,CF,5,0,0,0,0,0,0,0,0,3,2,.231,.326,.364,.690,669203,corbinburnes,Burnes,Right,Corbin Burnes,MIL,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.459,0.19,0.29,0.38,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,,0.554,0.085,0.171,0.112,,1.51,-2.42,1.12,1.35,1.07,,94.4,89.3,95.3,86.0,79.8,,,,0.291,0.564,0.129,0.209,0.34,0.22699999999999998,0.159,0.275,0.43799999999999994,0.133,0.211,0.488,0.204,0.258,0.306,,,,,,,,,,,,,,,,,,,,,
2023/06/01,7:12 PM.,BOS,CIN,away,Clear.,85,519242,RF,2,0,0,0,0,0,0,0,0,1,2,.241,.338,.379,.717,519242,chrissale,Sale,Left,Chris Sale,BOS,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,81.0,103.0,99.0,,,,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,,,,0.062,0.432,,0.375,,0.131,0.46,,-1.13,0.7,,-1.09,93.9,,86.1,93.3,77.8,,0.252,0.437,0.23399999999999999,0.267,0.5,0.16699999999999998,,,,0.162,0.358,0.389,,,,0.309,0.473,0.322,,,,,,,,,,,,,,,,,,,,,
2023/05/31,7:12 PM.,BOS,CIN,away,Clear.,79,572020,RF,2,0,0,0,0,0,0,0,0,2,0,.246,.343,.386,.729,572020,jamespaxton,Paxton,Left,James Paxton,BOS,4.5,3.77,96.0,100.0,89.0,96.0,0.744,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.437,112.0,88.0,93.0,,,,95.0,103.0,98.0,98.0,92.0,90.0,,,,63.0,101.0,91.0,0.007,0.566,0.165,,,0.067,0.04,-0.15,-0.01,,,-0.96,95.2,85.8,84.4,94.9,,,0.269,0.498,0.217,,,,0.191,0.426,0.331,,,,0.231,0.338,0.376,0.316,0.421,0.467,0.195,-0.31,81.3,87.0,93.0,94.0,,,,,,,,,,,,,,,
2023/05/30,7:12 PM.,BOS,CIN,away,Clear.,65,678394,RF,4,1,1,0,0,0,1,0,1,2,2,.250,.348,.393,.741,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,,0.239,-1.91,-6.73,0.52,-1.86,,1.38,95.5,89.1,86.2,95.0,85.3,,0.31,0.646,0.19899999999999998,0.278,0.435,0.16,0.462,1.077,0.20800000000000002,0.3,0.456,0.259,,,,0.196,0.291,0.387,,,,,,,,,,,,,,,,,,,,,
2023/05/28,1:20 PM.,CHC,CIN,away,Sunny.,69,592767,LF,2,1,1,1,0,0,0,1,0,0,1,.250,.346,.398,.744,592767,drewsmyly,Smyly,Left,Drew Smyly,CHC,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.229,0.428,0.182,0.31,0.382,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.117,,,,,-0.51,-1.32,,,,,88.6,,91.9,,,,,,0.314,0.6,0.17300000000000001,0.293,0.463,0.21600000000000003,,,,0.229,0.399,0.36,,,,0.494,-0.09,78.6,105.0,102.0,103.0,,,,,,,,,,,,,,,
2023/05/27,6:16 PM.,CHC,CIN,away,Partly Cloudy.,64,592791,LF,3,0,0,0,0,0,0,1,0,0,3,.245,.344,.387,.731,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,0.031,-0.69,-0.32,0.9,0.75,-0.12,-0.22,93.7,88.6,86.5,93.9,80.9,80.5,0.261,0.553,0.204,0.296,0.394,0.133,0.311,0.521,0.27399999999999997,0.233,0.333,0.27399999999999997,0.198,0.349,0.2,0.28,0.44,0.106,,,,,,,,,,,,,,,,,,,,,
2023/05/26,1:20 PM.,CHC,CIN,away,Sunny.,59,657006,RF,4,2,3,2,0,0,0,0,1,1,1,.252,.347,.398,.745,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,0.018,0.626,,0.339,0.006,0.01,0.67,,0.89,0.54,2.44,-1.94,91.8,,87.5,92.2,83.3,80.7,0.275,0.393,0.203,0.25,0.333,0.16699999999999998,,,,0.217,0.346,0.311,0.0,0.0,0.33299999999999996,0.4,0.4,0.1,,,,,,,,,,,,,,,,,,,,,
2023/05/25,12:37 PM.,STL,CIN,home,Partly Cloudy.,65,571945,RF,4,0,1,0,0,0,1,0,0,3,1,.232,.328,.364,.692,571945,milesmikolas,Mikolas,Right,Miles Mikolas,STL,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.198,0.054,-0.19,,-1.61,0.62,-0.92,2.68,93.3,,84.4,92.7,86.4,75.9,0.29,0.495,0.18899999999999997,0.34,0.54,0.085,,,,0.245,0.375,0.22399999999999998,0.261,0.387,0.198,0.182,0.382,0.085,0.002,-0.89,68.1,,,,,,,,,,,,,,,,,,
2023/05/24,6:40 PM.,STL,CIN,home,Partly Cloudy.,80,571927,RF,5,0,3,1,0,0,1,1,0,0,2,.232,.330,.368,.698,571927,stevenmatz,Matz,Left,Steven Matz,STL,3.86,3.87,105.0,102.0,95.0,100.0,0.776,8.4,2.74,9.26,0.94,1.4,0.291,0.37,0.146,0.31,0.446,106.0,109.0,107.0,108.0,96.0,100.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,,0.018,0.148,0.274,,,0.41,-1.27,-0.6,-0.09,,,84.2,94.1,88.9,78.5,,,,0.24,0.397,0.247,,,,0.5,0.75,0.1,0.259,0.407,0.2,0.291,0.405,0.289,,,,,,,,,,,,,,,,,,,,,
2023/05/22,6:41 PM.,STL,CIN,home,Partly Cloudy.,77,656756,LF,2,0,0,0,0,0,0,0,0,1,3,.211,.318,.344,.662,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,,,,101.0,102.0,87.0,0.426,0.106,0.016,,0.222,0.229,-0.68,-4.4,1.22,,0.84,0.2,93.4,88.2,83.5,93.3,,80.5,0.333,0.5,0.195,0.255,0.374,0.141,0.417,0.667,0.31,,,,0.191,0.357,0.371,0.239,0.405,0.392,,,,,,,,,,,,,,,,,,,,,
2023/05/21,11:37 AM.,NYY,CIN,home,Sunny.,68,622663,CF,3,0,1,0,0,0,0,0,1,0,0,.216,.324,.352,.676,622663,luisseverino,"Severino, L",Right,Luis Severino,NYY,6.65,5.89,89.1,103.0,104.0,101.0,0.822,7.96,3.43,11.38,2.32,1.14,0.248,0.399,0.144,0.346,0.447,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.028,0.449,0.15,0.188,,0.186,-2.42,-0.08,5.41,-2.59,,-1.4,96.5,90.8,86.7,95.7,84.7,,0.355,0.692,0.196,0.091,0.091,0.20800000000000002,0.208,0.313,0.17300000000000001,0.289,0.566,0.254,,,,0.279,0.441,0.21600000000000003,,,,,,,,,,,,,,,,,,,,,
2023/05/20,4:11 PM.,NYY,CIN,home,Sunny.,71,666745,CF,1,0,0,0,0,0,0,0,0,0,0,.212,.317,.353,.670,666745,jhonybrito,Brito,Right,Jhony Brito,NYY,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.399,0.134,0.347,0.424,87.0,104.0,106.0,,,,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,,0.29,-0.97,,1.05,0.17,,0.5,95.8,,88.8,96.0,83.0,,0.167,0.5,0.179,0.282,0.436,0.149,,,,0.172,0.31,0.28,0.348,0.696,0.188,0.232,0.392,0.282,0.104,-1.87,80.4,,,,,,,,,,,,,,,,,,
2023/05/19,6:41 PM.,NYY,CIN,home,Partly Cloudy.,77,657376,LF,1,0,0,0,0,0,0,0,0,1,0,.214,.320,.357,.677,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,,,,68.0,103.0,88.0,109.0,99.0,107.0,96.0,106.0,105.0,0.241,,0.279,0.274,,0.015,,0.27,-0.2,-0.59,,-7.35,,91.3,89.4,93.4,86.0,,,,,0.288,0.447,0.11,0.28,0.457,0.222,0.276,0.559,0.263,0.198,0.314,0.345,0.5,0.5,0.091,0.191,-0.46,83.7,146.0,100.0,118.0,,,,,,,,,,,,,,,
2023/05/17,1:09 PM.,COL,CIN,away,Partly Cloudy.,77,596295,CF,5,0,2,2,0,0,3,0,0,1,2,.217,.323,.361,.684,596295,austingomber,Gomber,Left,Austin Gomber,COL,5.5,5.74,139.0,99.0,78.0,94.0,0.829,5.63,2.78,10.62,1.68,1.1,0.213,0.443,0.151,0.389,0.463,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,,,,0.012,0.439,,0.201,,0.181,-1.99,,-5.34,0.96,,-0.07,90.6,,81.6,90.8,84.8,,0.344,0.656,0.11800000000000001,0.4,1.0,0.16699999999999998,,,,0.275,0.383,0.247,0.226,0.358,0.28,0.296,0.509,0.19899999999999998,0.168,-0.75,77.6,90.0,103.0,104.0,,,,,,,,,,,,,,,
2023/05/16,6:42 PM.,COL,CIN,away,Cloudy.,73,502624,CF,3,0,0,0,0,0,0,0,0,0,2,.205,.319,.333,.652,502624,chaseanderson,Anderson,Right,Chase Anderson,- - -,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,71.0,106.0,104.0,75.0,91.0,92.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,108.0,98.0,97.0,0.073,0.312,0.263,0.082,0.041,0.229,-2.17,0.63,-5.45,0.92,-4.22,2.14,93.3,89.2,83.9,92.6,80.6,77.6,0.351,0.619,0.17300000000000001,0.545,0.955,0.073,0.244,0.444,0.226,0.172,0.172,0.24600000000000002,0.3,0.9,0.125,0.163,0.25,0.287,,,,,,,,,,,,,,,,,,,,,
2023/05/15,6:41 PM.,COL,CIN,away,Cloudy.,63,657756,CF,3,0,0,0,0,0,1,0,0,2,3,.213,.330,.347,.677,657756,connorseabold,Seabold,Right,Connor Seabold,COL,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,72.0,88.0,86.0,100.0,101.0,103.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,,0.305,0.018,0.133,-1.53,,,-2.41,-8.0,0.41,92.6,,80.6,,85.3,78.7,0.338,0.605,0.18600000000000003,,,,,,,0.313,0.616,0.262,0.5,0.6,0.231,0.204,0.265,0.22699999999999998,,,,,,,,,,,,,,,,,,,,,
2023/05/14,1:41 PM.,MIA,CIN,away,Roof Closed.,72,666129,CF,2,0,0,0,0,0,0,0,0,2,0,.222,.345,.361,.706,666129,braxtongarrett,"Garrett, B",Left,Braxton Garrett,MIA,3.66,4.58,159.2,101.0,91.0,97.0,0.762,8.79,1.63,8.68,1.13,1.72,0.184,0.501,0.13,0.413,0.434,85.0,95.0,86.0,80.0,97.0,95.0,79.0,101.0,93.0,91.0,102.0,97.0,100.0,102.0,102.0,95.0,100.0,97.0,0.317,0.075,0.177,0.258,0.084,0.088,-1.84,1.53,1.06,0.45,-4.44,0.73,90.8,87.5,84.1,90.5,82.8,77.7,0.325,0.575,0.159,0.256,0.377,0.107,0.243,0.477,0.247,0.169,0.302,0.408,0.5,1.059,0.2,0.286,0.327,0.327,,,,,,,,,,,,,,,,,,,,,
2023/05/13,1:12 PM.,MIA,CIN,away,Roof Closed.,72,645261,CF,4,0,1,0,0,0,1,0,0,2,2,.229,.353,.371,.724,645261,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,MIA,4.14,4.33,184.2,105.0,113.0,108.0,0.771,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.343,0.452,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,,,,0.29,0.213,,0.201,0.022,0.273,-0.27,,1.72,0.72,-0.52,-0.43,98.0,,91.1,97.6,89.9,86.1,0.253,0.448,0.267,0.237,0.366,0.124,,,,0.227,0.364,0.35200000000000004,0.308,0.308,0.182,0.282,0.401,0.299,,,,,,,,,,,,,,,,,,,,,
2023/05/12,6:40 PM.,MIA,CIN,away,Partly Cloudy.,83,691587,CF,4,2,2,0,0,0,0,1,0,1,2,.227,.358,.379,.737,691587,euryperez,"Pérez, Eu",Right,Eury Pérez,MIA,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.206,0.464,0.159,0.391,0.407,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,,,,0.454,,0.308,0.14,0.098,-0.47,,,0.99,1.89,0.99,97.5,,89.7,,86.4,81.2,0.289,0.585,0.187,,,,,,,0.183,0.365,0.47700000000000004,0.098,0.171,0.5429999999999999,0.045,0.045,0.462,,,,,,,,,,,,,,,,,,,,,
2023/05/11,12:36 PM.,NYM,CIN,home,Partly Cloudy.,76,673540,CF,1,0,1,1,0,0,0,0,0,0,0,.210,.351,.371,.722,673540,kodaisenga,Senga,Right,Kodai Senga,NYM,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.416,0.161,0.333,0.382,,,,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,0.37,0.25,0.116,0.027,,0.17,2.52,,-0.96,-0.23,,95.7,90.8,,,82.7,72.8,0.244,0.399,0.17300000000000001,,,,0.244,0.339,0.182,0.333,0.952,0.245,0.125,0.5,0.444,,,,,,,,,,,,,0.11,0.147,0.595,,,,,,,0.237,0.95,83.2
2023/05/09,6:41 PM.,NYM,CIN,home,Clear.,73,656849,LF,4,0,1,0,0,0,0,0,0,1,0,.197,.342,.344,.686,656849,davidpeterson,"Peterson, D",Left,David Peterson,NYM,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.422,0.13,0.338,0.378,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,0.253,0.273,,0.197,0.088,0.189,-0.83,,0.66,-2.58,2.63,-1.35,92.7,,85.3,91.5,85.3,78.6,0.287,0.425,0.281,0.314,0.486,0.165,,,,0.268,0.472,0.39399999999999996,0.2,0.2,0.365,0.325,0.55,0.309,,,,,,,,,,,,,,,,,,,,,
2023/05/07,4:11 PM.,CWS,CIN,home,Cloudy.,77,656629,CF,2,0,0,0,0,0,0,0,0,0,0,.193,.347,.351,.698,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,,,,0.614,,0.272,0.04,0.074,-0.71,,,-1.5,-0.94,0.15,95.2,,88.7,,84.8,80.6,0.244,0.462,0.264,,,,,,,0.258,0.516,0.27399999999999997,0.158,0.474,0.19399999999999998,0.133,0.3,0.33899999999999997,,,,,,,,,,,,,,,,,,,,,
