date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2023/06/21,6:45 PM.,SD,SF,home,Clear.,59,506433,LF,1,0,1,0,0,0,0,0,0,0,0,.434,.474,.528,1.002,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,180.0,50.0,53.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,105.0,111.0,112.0,0.186,0.167,0.363,0.066,0.001,-1.74,0.46,-0.68,3.06,-1.35,94.7,82.3,94.3,84.0,79.3,0.253,0.538,0.159,,,,0.432,0.703,0.244,0.319,0.418,0.157,0.13,0.203,0.391,97.0,94.0,104.0,93.0,95.0,99.0,0.089,0.051,2.4,1.37,90.9,72.3,0.2,0.32,0.196,95.0,104.0,100.0,0.077,1.21,89.2,0.167,0.217,0.4,,,,,,,,,
2023/06/20,6:46 PM.,SD,SF,home,Clear.,61,607625,LF,1,0,0,0,0,0,0,0,1,0,0,.423,.464,.519,.983,607625,sethlugo,"Lugo, S",Right,Seth Lugo,SDP,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.438,0.139,0.351,0.459,85.0,96.0,97.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,,,,0.199,0.318,0.111,,0.059,0.36,1.87,-0.6,,-2.89,93.4,86.3,93.2,85.2,,0.246,0.464,0.214,0.303,0.576,0.34299999999999997,0.25,0.417,0.28600000000000003,0.208,0.36,0.08900000000000001,0.287,0.384,0.265,122.0,100.0,105.0,,,,,0.313,,0.26,,79.6,,,,,,,,,,,,,0.0,0.0,0.226,,,,,,
2023/06/19,6:45 PM.,SD,SF,home,Clear.,61,608379,PH,0,0,0,0,0,0,0,0,0,0,0,.431,.463,.529,.992,608379,michaelwacha,Wacha,Right,Michael Wacha,SDP,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,,,,0.133,0.288,,,0.345,1.23,-0.36,,,1.06,92.0,81.6,91.9,,,0.188,0.323,0.16699999999999998,0.207,0.346,0.359,,,,0.25,0.45,0.111,0.172,0.31,0.27,86.0,92.0,94.0,96.0,100.0,96.0,0.124,0.11,-2.13,1.04,86.9,74.0,0.364,0.582,0.165,,,,,,,,,,,,,,,,,,
2023/06/16,7:10 PM.,LAD,SF,away,Clear.,69,686218,LF,3,1,3,0,0,0,1,0,0,0,0,.431,.463,.529,.992,686218,emmetsheehan,Sheehan,Right,Emmet Sheehan,LAD,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,74.0,99.0,100.0,104.0,96.0,95.0,,,,112.0,98.0,103.0,,,,,0.6,0.228,,0.172,0.04,,1.57,,0.51,95.4,82.9,,85.8,,0.24,0.504,0.20199999999999999,0.178,0.333,0.47600000000000003,0.091,0.182,0.41200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/14,12:16 PM.,STL,SF,away,Partly Cloudy.,84,656756,LF,3,1,1,0,0,0,0,0,0,2,0,.396,.431,.500,.931,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,75.0,95.0,84.0,91.0,99.0,91.0,,,,,,,0.426,0.106,,,0.229,-0.68,1.22,,,0.2,93.4,83.5,93.3,,,0.333,0.5,0.195,0.239,0.405,0.392,,,,0.255,0.374,0.141,0.191,0.357,0.371,116.0,108.0,111.0,101.0,102.0,87.0,0.016,0.222,-4.4,0.84,88.2,80.5,0.417,0.667,0.31,,,,,,,,,,,,,,,,,,
2023/06/12,6:46 PM.,STL,SF,away,Partly Cloudy.,73,669461,CF,5,1,3,0,0,0,0,0,0,2,1,.400,.438,.511,.949,669461,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,5.25,5.96,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.372,0.426,72.0,100.0,96.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,,,,0.185,0.382,0.127,,0.081,-0.74,1.76,-2.12,,-0.64,94.2,87.3,94.3,86.6,,0.308,0.49,0.161,0.278,0.389,0.125,0.333,0.533,0.28600000000000003,0.208,0.302,0.098,0.222,0.472,0.33799999999999997,101.0,87.0,97.0,,,,,0.224,,-1.62,,76.6,,,,,,,,,,,,,,,,,,,,,
2023/06/08,1:13 PM.,COL,SF,away,Partly Cloudy.,75,502624,CF,3,0,1,0,0,0,0,0,0,2,2,.375,.419,.500,.919,502624,chaseanderson,Anderson,Right,Chase Anderson,- - -,5.42,4.96,86.1,99.0,82.0,94.0,0.8,6.67,3.44,9.38,1.77,0.84,0.261,0.354,0.153,0.325,0.397,71.0,106.0,104.0,67.0,93.0,82.0,70.0,96.0,82.0,104.0,114.0,115.0,,,,0.073,0.312,0.082,,0.229,-2.17,-5.45,0.92,,2.14,93.3,83.9,92.6,80.6,,0.351,0.619,0.17300000000000001,0.163,0.25,0.287,0.172,0.172,0.24600000000000002,0.545,0.955,0.073,0.3,0.9,0.125,75.0,91.0,92.0,108.0,98.0,97.0,0.263,0.041,0.63,-4.22,89.2,77.6,0.244,0.444,0.226,,,,,,,,,,,,,,,,,,
2023/06/07,6:40 PM.,COL,SF,away,Partly Cloudy.,68,657756,CF,2,1,2,0,0,0,2,0,0,0,0,.378,.425,.514,.939,657756,connorseabold,Seabold,Right,Connor Seabold,COL,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,0.305,,0.133,-1.53,,-2.41,,0.41,92.6,80.6,,85.3,,0.338,0.605,0.18600000000000003,0.204,0.265,0.22699999999999998,0.313,0.616,0.262,,,,0.5,0.6,0.231,100.0,101.0,103.0,,,,,0.018,,-8.0,,78.7,,,,,,,,,,,,,,,,,,,,,
2023/06/06,6:42 PM.,COL,SF,away,Partly Cloudy.,73,659275,CF,2,0,0,0,0,0,0,0,0,2,4,.343,.395,.486,.881,659275,dinelsonlamet,Lamet,Right,Dinelson Lamet,- - -,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.378,64.0,87.0,84.0,65.0,82.0,76.0,82.0,87.0,80.0,104.0,96.0,103.0,,,,0.277,0.237,0.459,,0.027,-4.11,-2.01,-2.38,,-3.6,94.8,90.4,95.0,85.9,,0.355,0.71,0.094,,,,0.305,0.593,0.368,0.429,0.679,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/06/04,1:07 PM.,BAL,SF,home,Sunny.,62,669330,CF,3,0,1,0,0,0,0,0,0,1,1,.364,.417,.515,.932,669330,tylerwells,"Wells, T",Right,Tyler Wells,BAL,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,126.0,106.0,111.0,84.0,102.0,99.0,,,,88.0,108.0,103.0,,,,,0.377,0.164,,0.185,0.59,,1.18,,0.43,92.5,85.4,,84.0,,0.2,0.467,0.266,0.196,0.382,0.32799999999999996,0.149,0.23,0.28,,,,0.217,0.348,0.184,84.0,95.0,100.0,85.0,100.0,96.0,0.195,0.078,0.67,0.41,88.7,74.1,0.212,0.537,0.193,,,,,,,,,,,,,,,,,,
2023/06/03,7:06 PM.,BAL,SF,home,Partly Cloudy.,62,680694,LF,2,0,1,0,0,0,1,0,0,0,0,.367,.424,.533,.957,680694,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.116,0.269,0.432,97.0,100.0,98.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,,,,0.207,0.224,0.313,,0.083,-1.0,1.53,1.77,,-0.36,94.5,90.8,95.0,88.1,,0.366,0.602,0.15,0.259,0.37,0.114,0.168,0.272,0.364,0.23,0.367,0.15,0.142,0.165,0.35600000000000004,135.0,105.0,109.0,,,,,0.173,,3.99,,84.8,,,,,,,,,,,,,,,,,,,,,
2023/06/02,7:15 PM.,BAL,SF,home,Clear.,60,665152,CF,1,0,0,0,0,0,0,0,0,1,0,.357,.419,.536,.955,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,86.0,91.0,93.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,,,,0.145,0.371,0.033,,0.123,0.43,1.81,-1.43,,-1.4,94.6,85.3,91.9,82.8,,0.252,0.409,0.262,0.26,0.377,0.27,0.25,0.417,0.244,0.269,0.38,0.081,0.347,0.592,0.24,93.0,94.0,98.0,104.0,106.0,102.0,0.239,0.089,0.02,-2.29,88.8,78.1,0.222,0.416,0.27699999999999997,,,,,,,,,,,,,,,,,,
2023/05/31,12:45 PM.,PIT,SF,home,Cloudy.,60,656605,CF,1,0,0,0,0,0,0,0,0,0,1,.370,.433,.556,.989,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,,,,0.228,0.261,0.161,,0.028,0.66,1.66,-0.5,,-2.63,95.2,90.7,93.9,82.8,,0.176,0.351,0.302,0.36,0.6,0.21100000000000002,0.221,0.324,0.272,0.258,0.346,0.105,0.273,0.614,0.235,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.503,0.23600000000000002,,,,,,,,,,,,,,,,,,
2023/05/30,6:46 PM.,PIT,SF,home,Clear.,60,670912,PH,1,0,0,0,0,0,0,0,0,0,0,.385,.448,.577,1.025,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,0.367,,0.041,-1.25,0.93,0.8,,-0.07,95.8,88.1,95.7,88.2,,0.277,0.477,0.183,0.25,0.3,0.35700000000000004,0.21,0.349,0.326,0.276,0.345,0.065,0.193,0.352,0.308,87.0,97.0,101.0,,,,,0.149,,0.82,,80.9,,,,,,,,,,,,,,,,,,,,,
2023/05/29,2:07 PM.,PIT,SF,home,Partly Cloudy.,64,448179,LF,6,1,3,1,0,1,4,0,0,0,2,.400,.464,.600,1.064,448179,richhill,Hill,Left,Rich Hill,- - -,5.41,5.66,146.1,97.0,94.0,97.0,0.832,7.93,3.57,10.15,1.41,1.01,0.196,0.459,0.14,0.336,0.448,80.0,81.0,80.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,,,,0.04,0.342,0.088,0.008,0.023,-0.32,2.5,-2.52,-3.65,-0.06,88.4,83.0,86.1,71.1,67.1,0.249,0.454,0.218,0.263,0.421,0.037000000000000005,0.5,0.929,0.125,0.105,0.105,0.226,0.283,0.47,0.174,116.0,94.0,103.0,85.0,97.0,93.0,0.147,0.354,-1.27,-1.16,83.3,72.0,0.39,0.701,0.19899999999999998,,,,,,,,,,,,,,,,,,
2023/05/10,12:44 PM.,WSH,SF,home,Cloudy.,57,680686,CF,2,0,0,0,0,0,0,0,1,0,1,.368,.455,.421,.876,680686,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.453,0.21,0.313,0.389,44.0,96.0,90.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,,,,0.176,0.166,0.299,,0.016,-1.21,0.15,-0.07,,0.6,93.5,88.6,93.1,85.1,,0.291,0.557,0.20199999999999999,0.286,0.357,0.1,0.163,0.233,0.429,0.313,0.385,0.138,0.221,0.358,0.349,96.0,95.0,97.0,95.0,95.0,83.0,0.181,0.161,-0.09,0.24,88.8,82.2,0.243,0.461,0.205,,,,,,,,,,,,,,,,,,
2023/05/09,6:45 PM.,WSH,SF,home,Partly Cloudy.,57,571578,LF,3,1,1,0,0,0,0,0,0,0,0,.412,.474,.471,.945,571578,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.411,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.417,0.169,0.35,,0.064,-0.69,-0.89,-0.51,,-2.07,91.8,81.2,92.1,80.5,,0.327,0.541,0.121,0.29,0.645,0.4,0.233,0.461,0.397,0.32,0.463,0.07400000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/07,1:05 PM.,MIL,SF,home,Partly Cloudy.,60,605288,CF,2,1,0,0,0,0,0,0,1,1,2,.429,.500,.500,1.000,605288,adrianhouser,Houser,Right,Adrian Houser,MIL,4.12,4.21,111.1,103.0,83.0,97.0,0.839,7.76,2.75,9.78,1.05,1.32,0.194,0.409,0.134,0.36,0.424,88.0,92.0,93.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,0.471,0.238,0.166,,0.04,0.29,0.46,-0.89,,-2.07,93.4,84.3,92.1,82.3,,0.227,0.34,0.237,0.294,0.471,0.2,0.258,0.484,0.284,0.296,0.396,0.129,0.269,0.538,0.127,67.0,100.0,95.0,,,,,0.085,,-1.08,,79.4,,,,,,,,,,,,,,,,,,,,,
2023/05/03,1:10 PM.,HOU,SF,away,Roof Closed.,73,664285,LF,4,1,2,0,0,0,1,1,0,1,1,.500,.538,.583,1.121,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.246,0.443,0.109,0.374,0.445,96.0,98.0,94.0,98.0,-63.0,-49.0,97.0,98.0,96.0,,,,,,,0.468,0.001,0.087,,0.157,-16.35,0.93,-0.32,,0.73,95.7,90.1,95.3,84.7,,,,,0.231,0.342,0.311,0.189,0.405,0.43799999999999994,0.274,0.455,0.126,0.158,0.211,0.402,118.0,98.0,106.0,99.0,99.0,95.0,0.034,0.253,0.45,1.07,89.1,80.2,0.182,0.182,0.435,,,,,,,,,,,,,,,,,,
2023/05/02,7:10 PM.,HOU,SF,away,Cloudy.,76,686613,LF,0,0,0,0,0,0,0,0,0,0,0,.500,.556,.625,1.181,686613,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.274,0.364,0.135,0.362,0.433,,,,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,0.002,0.461,0.017,0.238,,0.01,-0.16,-2.64,-0.77,,95.7,,96.0,84.6,82.9,0.271,0.511,0.223,0.121,0.242,0.37,0.25,0.625,0.33299999999999996,,,,0.247,0.374,0.303,,,,,,,0.235,,-0.4,,91.7,,0.297,0.506,0.20800000000000002,92.0,104.0,105.0,0.048,0.92,88.2,,,,,,,,,,,,
2023/04/30,2:05 PM.,SD,SF,away,Sunny.,80,506433,PH,1,0,0,0,0,0,0,0,0,0,0,.500,.556,.625,1.181,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,180.0,50.0,53.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,105.0,111.0,112.0,0.186,0.167,0.363,0.066,0.001,-1.74,0.46,-0.68,3.06,-1.35,94.7,82.3,94.3,84.0,79.3,0.253,0.538,0.159,,,,0.432,0.703,0.244,0.319,0.418,0.157,0.13,0.203,0.391,97.0,94.0,104.0,93.0,95.0,99.0,0.089,0.051,2.4,1.37,90.9,72.3,0.2,0.32,0.196,95.0,104.0,100.0,0.077,1.21,89.2,0.167,0.217,0.4,,,,,,,,,
2023/04/26,6:46 PM.,STL,SF,home,Partly Cloudy.,62,571927,CF,4,0,2,1,0,0,1,1,1,1,2,.571,.625,.714,1.339,571927,stevenmatz,Matz,Left,Steven Matz,STL,3.86,3.87,105.0,102.0,95.0,100.0,0.776,8.4,2.74,9.26,0.94,1.4,0.291,0.37,0.146,0.31,0.446,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018,,0.274,,0.41,-1.27,,-0.09,,84.2,94.1,88.9,,,,,0.291,0.405,0.289,0.5,0.75,0.1,0.24,0.397,0.247,0.259,0.407,0.2,108.0,96.0,100.0,,,,,0.148,,-0.6,,78.5,,,,,,,,,,,,,,,,,,,,,
2023/04/24,6:47 PM.,STL,SF,home,Partly Cloudy.,58,656756,DH,3,0,2,0,0,0,0,0,0,0,2,.667,.667,.667,1.334,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,99.0,101.0,98.0,75.0,95.0,84.0,91.0,99.0,91.0,,,,,,,0.426,0.106,,,0.229,-0.68,1.22,,,0.2,93.4,83.5,93.3,,,0.333,0.5,0.195,0.239,0.405,0.392,,,,0.255,0.374,0.141,0.191,0.357,0.371,116.0,108.0,111.0,101.0,102.0,87.0,0.016,0.222,-4.4,0.84,88.2,80.5,0.417,0.667,0.31,,,,,,,,,,,,,,,,,,
