date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,KC%,wKC/C,vKC,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,SV_ba,SV_slg,SV_whiff
2023/07/07,7:11 PM.,MIN,BAL,away,Partly Cloudy.,73,641927,C,3,0,0,0,0,0,0,0,0,2,0,.186,.222,.324,.546,641927,baileyober,Ober,Right,Bailey Ober,MIN,3.43,3.63,144.1,105.0,83.0,101.0,0.739,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.411,94.0,106.0,105.0,73.0,107.0,99.0,,,,83.0,99.0,96.0,,,,,0.457,,0.196,0.28,0.75,,,-0.7,1.08,91.3,,83.7,,81.0,0.232,0.425,0.27699999999999997,,,,0.255,0.48,0.32899999999999996,0.226,0.35,0.298,100.0,108.0,106.0,0.067,1.44,77.5,0.194,0.306,0.161,,,,,,,,,,,,,,,,,,,,,
2023/07/06,7:08 PM.,NYY,BAL,away,Clear.,85,622663,C,2,1,1,0,0,0,0,0,0,0,1,.192,.229,.333,.562,622663,luisseverino,"Severino, L",Right,Luis Severino,NYY,6.65,5.89,89.1,103.0,104.0,101.0,0.822,7.96,3.43,11.38,2.32,1.14,0.248,0.399,0.144,0.346,0.447,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.028,0.449,0.15,0.188,0.186,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,86.7,95.7,84.7,0.355,0.692,0.196,0.208,0.313,0.17300000000000001,0.289,0.566,0.254,0.279,0.441,0.21600000000000003,,,,,,,,,,0.091,0.091,0.20800000000000002,,,,,,,,,,,,,,,,,,
2023/07/04,1:43 PM.,NYY,BAL,away,Partly Cloudy.,75,657376,C,4,0,0,0,0,0,1,0,0,2,1,.186,.223,.330,.553,657376,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,4.64,4.33,159.0,102.0,102.0,104.0,0.783,8.43,2.6,9.57,1.36,1.16,0.232,0.447,0.154,0.309,0.439,31.0,95.0,88.0,,,,68.0,103.0,88.0,109.0,99.0,107.0,96.0,106.0,105.0,0.241,,0.279,0.274,0.015,,0.27,-0.2,-0.59,-7.35,,91.3,89.4,93.4,86.0,,,,0.28,0.457,0.222,0.276,0.559,0.263,0.5,0.5,0.091,,,,,,,0.198,0.314,0.345,0.288,0.447,0.11,0.191,-0.46,83.7,,,,,,,,,,146.0,100.0,118.0,,,
2023/06/17,1:20 PM.,CHC,BAL,away,Sunny.,69,657006,C,2,0,1,0,0,0,0,0,0,0,2,.194,.232,.344,.576,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,0.018,0.626,,0.339,0.01,0.67,,0.89,0.54,-1.94,91.8,,87.5,92.2,83.3,0.275,0.393,0.203,,,,0.217,0.346,0.311,0.4,0.4,0.1,87.0,98.0,109.0,0.006,2.44,80.7,0.0,0.0,0.33299999999999996,0.25,0.333,0.16699999999999998,,,,,,,,,,,,,,,,,,
2023/06/15,1:06 PM.,TOR,BAL,home,Partly Cloudy.,79,579328,C,4,0,1,0,0,0,0,0,0,0,2,.187,.227,.341,.568,579328,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,82.0,93.0,83.0,117.0,99.0,102.0,,,,101.0,105.0,108.0,,,,,0.451,,0.259,0.097,0.05,,,1.11,-1.83,95.1,,88.7,,88.7,0.27,0.412,0.268,,,,0.225,0.396,0.302,0.254,0.508,0.193,98.0,103.0,105.0,0.193,0.24,83.1,0.284,0.463,0.307,,,,,,,,,,,,,,,,,,,,,
2023/06/11,1:36 PM.,KC,BAL,home,Cloudy.,87,672578,C,3,0,0,0,0,0,1,0,0,0,3,.184,.226,.345,.571,672578,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.241,0.45,0.105,0.403,0.43,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,0.007,0.552,0.001,0.235,0.001,0.09,-10.95,-3.63,0.71,-5.8,99.1,83.8,77.7,98.1,88.6,0.272,0.507,0.254,,,,0.173,0.307,0.379,,,,,,,0.001,-3.64,70.1,0.208,0.5,0.37799999999999995,,,,0.093,-0.29,84.0,0.111,0.44,89.0,93.0,100.0,104.0,0.2,0.267,0.36200000000000004,117.0,95.0,103.0,,,
2023/06/09,7:06 PM.,KC,BAL,home,Partly Cloudy.,73,663738,DH,4,0,0,0,0,0,0,0,0,2,1,.190,.236,.357,.593,663738,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,0.537,0.166,,,,0.238,0.452,0.28800000000000003,0.125,0.156,0.34700000000000003,,,,,,,0.417,0.667,0.22699999999999998,0.75,1.5,0.0,,,,,,,,,,,,,,,,,,
2023/06/08,1:11 PM.,MIL,BAL,away,Sunny.,70,607067,C,3,0,1,1,0,0,0,0,0,2,1,.200,.247,.375,.622,607067,colinrea,Rea,Right,Colin Rea,MIL,4.55,4.42,124.2,104.0,89.0,99.0,0.786,7.94,2.74,7.94,1.66,1.16,0.216,0.436,0.123,0.359,0.419,,,,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,0.299,0.193,0.265,0.109,,2.43,-0.01,0.31,-0.31,,93.2,86.7,,92.6,83.1,0.135,0.27,0.264,0.245,0.519,0.293,0.226,0.377,0.36200000000000004,,,,101.0,105.0,105.0,0.079,-0.94,78.8,0.242,0.455,0.231,0.253,0.42,0.136,,,,0.056,-5.76,86.0,62.0,96.0,91.0,0.44,0.84,0.184,,,,,,
2023/06/04,1:07 PM.,SF,BAL,away,Sunny.,62,543101,C,2,2,1,0,0,1,1,0,1,1,0,.195,.244,.364,.608,543101,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,SFG,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.417,75.0,92.0,86.0,86.0,88.0,84.0,90.0,106.0,99.0,101.0,97.0,101.0,,,,0.277,0.126,,0.448,0.098,-1.8,,-0.66,0.88,-1.71,93.1,,86.4,93.1,87.4,0.306,0.528,0.132,,,,0.257,0.429,0.26899999999999996,0.344,0.5,0.15,,,,,,,0.16,0.28,0.278,0.283,0.5,0.11199999999999999,0.05,-0.59,82.2,,,,,,,,,,106.0,109.0,109.0,,,
2023/05/29,1:06 PM.,CLE,BAL,home,Overcast.,81,671106,C,3,0,1,1,0,0,0,0,0,1,0,.187,.218,.320,.538,671106,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.432,0.155,0.337,0.414,60.0,104.0,105.0,82.0,101.0,95.0,,,,108.0,98.0,101.0,110.0,97.0,98.0,,0.451,0.089,0.247,0.213,-0.12,-2.1,,-0.74,1.49,91.4,86.3,82.7,,79.3,0.257,0.482,0.177,0.462,0.692,0.17,0.3,0.3,0.368,0.191,0.223,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/28,1:36 PM.,TEX,BAL,home,Partly Cloudy.,71,674003,DH,2,0,0,0,0,0,0,0,1,0,0,.181,.213,.306,.519,674003,codybradford,Bradford,Left,Cody Bradford,TEX,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,91.0,100.0,102.0,64.0,109.0,99.0,,,,66.0,104.0,103.0,,,,,0.546,0.134,0.044,0.276,0.16,-1.23,,-6.76,0.74,90.4,86.6,82.1,,83.1,0.26,0.535,0.18600000000000003,0.316,0.737,0.17,0.5,0.9,0.15,0.2,0.283,0.33899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/27,4:10 PM.,TEX,BAL,home,Partly Cloudy.,78,571760,C,4,0,1,1,0,0,0,0,0,1,1,.186,.208,.314,.522,571760,andrewheaney,Heaney,Left,Andrew Heaney,TEX,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.343,0.399,101.0,97.0,92.0,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,0.579,,0.252,0.169,0.1,,,-1.35,-0.11,92.5,,84.0,,82.0,0.236,0.431,0.256,,,,0.259,0.443,0.29600000000000004,0.274,0.452,0.24,80.0,143.0,68.0,0.0,-3.87,74.4,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/26,7:06 PM.,TEX,BAL,home,Clear.,73,592351,C,0,0,0,0,0,0,0,0,0,0,0,.182,.206,.303,.509,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,82.0,100.0,92.0,,,,116.0,103.0,109.0,,,,,0.424,,0.398,0.116,-1.83,,,2.33,1.71,95.7,,88.8,,87.2,0.346,0.551,0.179,,,,0.105,0.211,0.324,0.211,0.268,0.213,99.0,90.0,98.0,0.062,-1.69,78.2,0.263,0.737,0.27,,,,,,,,,,,,,,,,,,,,,
2023/05/24,8:41 PM.,NYY,BAL,away,Overcast.,62,641482,C,4,1,1,0,0,0,0,0,0,0,0,.182,.206,.303,.509,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.288,0.158,0.028,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,83.4,89.3,76.9,0.213,0.352,0.249,0.26,0.545,0.20600000000000002,0.2,0.2,0.429,0.5,0.6,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/21,1:39 PM.,TOR,BAL,away,Sunny.,59,592332,C,4,0,0,0,0,0,0,0,0,1,3,.177,.203,.306,.509,592332,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.399,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,,,,0.509,,0.108,,1.13,,,-0.97,,94.7,,,,83.6,0.243,0.409,0.172,,,,0.348,0.565,0.353,,,,,,,,,,,,,,,,,,,0.384,0.3,86.3,105.0,108.0,109.0,0.201,0.307,0.43200000000000005,,,,,,
2023/05/18,12:36 PM.,LAA,BAL,home,Sunny.,67,542881,C,4,0,0,0,0,0,0,0,0,1,3,.190,.217,.328,.545,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.224,0.007,0.338,-1.25,0.48,-3.61,-1.06,0.08,90.1,85.1,80.0,88.5,78.1,0.301,0.566,0.193,0.239,0.366,0.268,0.2,0.2,0.33299999999999996,0.238,0.381,0.39799999999999996,105.0,84.0,83.0,0.002,-0.33,72.9,,,,0.36,0.68,0.102,,,,0.001,-4.72,90.1,,,,,,,,,,,,
2023/05/14,1:35 PM.,PIT,BAL,home,Partly Cloudy.,75,656605,C,4,0,1,0,0,0,0,0,0,2,3,.204,.232,.352,.584,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.228,0.261,0.242,0.161,0.028,0.66,-0.07,1.66,-0.5,-2.63,95.2,89.7,90.7,93.9,82.8,0.176,0.351,0.302,0.316,0.503,0.23600000000000002,0.221,0.324,0.272,0.36,0.6,0.21100000000000002,91.0,94.0,98.0,0.08,-1.97,78.0,0.273,0.614,0.235,0.258,0.346,0.105,,,,,,,,,,,,,,,,,,
2023/05/12,7:06 PM.,PIT,BAL,home,Partly Cloudy.,82,670912,PH,1,0,0,0,0,0,0,0,0,0,0,.200,.231,.360,.591,670912,johanoviedo,Oviedo,Right,Johan Oviedo,PIT,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.234,0.408,0.164,0.316,0.411,75.0,84.0,82.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,,,,0.05,0.392,,0.367,0.041,-1.25,,0.93,0.8,-0.07,95.8,,88.1,95.7,88.2,0.277,0.477,0.183,,,,0.21,0.349,0.326,0.25,0.3,0.35700000000000004,87.0,97.0,101.0,0.149,0.82,80.9,0.193,0.352,0.308,0.276,0.345,0.065,,,,,,,,,,,,,,,,,,
2023/05/08,6:35 PM.,TB,BAL,home,Partly Cloudy.,81,663556,C,3,0,0,0,0,0,0,0,0,1,3,.204,.235,.367,.602,663556,shanemcclanahan,McClanahan,Left,Shane McClanahan,TBR,3.29,4.13,115.0,102.0,112.0,106.0,0.694,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,,,,0.419,,0.153,0.258,-0.34,,,-0.27,2.65,96.8,,86.9,,89.3,0.269,0.479,0.233,,,,0.261,0.58,0.29100000000000004,0.153,0.191,0.541,115.0,101.0,107.0,0.17,1.12,83.5,0.197,0.344,0.314,,,,,,,,,,,,,,,,,,,,,
2023/05/07,11:37 AM.,ATL,BAL,away,Partly Cloudy.,73,693821,C,2,0,0,0,0,0,0,0,0,0,1,.217,.250,.391,.641,693821,bryceelder,Elder,Right,Bryce Elder,ATL,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.357,0.382,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,0.137,-1.13,,0.01,0.97,1.3,90.7,,85.0,89.5,82.7,0.286,0.495,0.19399999999999998,,,,0.21,0.393,0.337,0.188,0.235,0.23600000000000002,,,,,,,,,,0.28,0.402,0.134,,,,,,,,,,,,,,,,,,
2023/05/05,7:20 PM.,ATL,BAL,away,Overcast.,59,608331,DH,4,0,1,1,0,0,0,0,0,1,1,.227,.261,.409,.670,608331,maxfried,Fried,Left,Max Fried,ATL,2.55,2.73,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.393,0.147,0.242,0.379,89.0,101.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,105.0,98.0,105.0,,,,0.117,0.332,0.044,0.11,0.165,0.71,1.44,-0.71,-0.19,1.75,94.0,87.5,86.2,93.5,83.6,0.291,0.418,0.177,0.091,0.364,0.19,0.4,0.9,0.275,0.232,0.286,0.377,114.0,98.0,106.0,0.231,2.64,74.2,0.109,0.109,0.391,0.302,0.395,0.23199999999999998,,,,,,,,,,,,,,,,,,
2023/05/04,1:10 PM.,KC,BAL,away,Overcast.,72,543475,C,3,1,0,0,0,0,0,1,1,0,1,.225,.262,.400,.662,543475,jordanlyles,Lyles,Right,Jordan Lyles,KCR,6.28,4.93,177.2,101.0,85.0,97.0,0.817,6.08,2.28,8.92,1.98,0.69,0.217,0.463,0.139,0.332,0.402,73.0,95.0,90.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.109,1.11,-0.94,-0.01,-1.31,-1.66,91.2,86.8,85.5,90.5,80.2,0.227,0.444,0.154,0.314,0.725,0.19,0.28,0.543,0.249,0.26,0.481,0.257,95.0,97.0,99.0,0.131,-1.6,79.4,0.238,0.476,0.21899999999999997,0.248,0.457,0.158,,,,,,,,,,,,,,,,,,
2023/05/03,6:41 PM.,KC,BAL,away,Clear.,72,425844,1B,1,0,0,0,0,0,0,0,0,0,1,.243,.243,.432,.675,425844,zackgreinke,Greinke,Right,Zack Greinke,KCR,5.06,5.06,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,84.0,109.0,109.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.166,0.25,-0.94,-0.92,1.12,0.06,89.5,85.2,86.5,89.8,79.2,0.276,0.472,0.159,0.32,0.5,0.18600000000000003,0.214,0.282,0.231,0.241,0.37,0.207,96.0,97.0,104.0,0.141,-2.99,72.5,0.386,0.729,0.155,0.333,0.609,0.081,0.0,-3.64,57.9,,,,,,,,,,,,,,,
2023/05/02,6:42 PM.,KC,BAL,away,Clear.,67,642232,DH,5,1,3,0,0,0,1,0,0,0,1,.250,.250,.444,.694,642232,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,- - -,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.219,0.285,0.444,61.0,105.0,94.0,,,,76.0,108.0,89.0,,,,77.0,106.0,93.0,0.002,0.308,0.248,,0.182,0.59,1.48,1.21,,-2.4,87.0,84.2,78.5,88.2,,0.283,0.37,0.127,0.289,0.378,0.121,,,,0.329,0.6,0.27699999999999997,102.0,98.0,108.0,0.26,-0.24,71.9,0.208,0.386,0.382,,,,,,,,,,,,,,,,,,,,,
2023/04/29,12:10 PM.,DET,BAL,away,Overcast.,53,593958,C,3,1,1,0,0,1,1,0,0,0,3,.179,.179,.429,.608,593958,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,DET,3.3,4.04,152.2,103.0,83.0,97.0,0.781,8.43,2.83,7.55,0.88,1.1,0.279,0.407,0.152,0.311,0.429,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.093,0.454,0.192,0.072,0.189,0.65,0.51,1.11,3.12,0.71,92.2,88.8,85.9,92.4,84.5,0.278,0.431,0.222,0.2,0.471,0.19399999999999998,0.089,0.178,0.395,0.233,0.292,0.317,,,,,,,,,,0.165,0.228,0.135,,,,,,,,,,,,,,,,,,
2023/04/29,5:10 PM.,DET,BAL,away,Cloudy.,63,571510,DH,3,1,1,0,0,0,0,0,0,1,0,.194,.194,.419,.613,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.186,-0.64,,2.52,0.57,0.56,91.4,,80.2,90.8,79.6,0.281,0.509,0.295,,,,0.203,0.338,0.305,0.245,0.367,0.389,90.0,87.0,92.0,0.074,-2.52,73.8,0.4,1.0,0.182,0.207,0.207,0.244,,,,,,,,,,,,,,,,,,
2023/04/24,6:36 PM.,BOS,BAL,home,Partly Cloudy.,59,519242,C,4,0,1,0,0,0,1,0,0,0,2,.160,.160,.320,.480,519242,chrissale,Sale,Left,Chris Sale,BOS,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,,,,0.062,0.432,,0.375,0.131,0.46,,-1.13,0.7,-1.09,93.9,,86.1,93.3,77.8,0.252,0.437,0.23399999999999999,,,,0.162,0.358,0.389,0.309,0.473,0.322,,,,,,,,,,0.267,0.5,0.16699999999999998,,,,,,,,,,,,,,,,,,
2023/04/23,1:36 PM.,DET,BAL,home,Cloudy.,64,593958,DH,3,0,0,0,0,0,0,0,0,1,0,.143,.143,.333,.476,593958,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,DET,3.3,4.04,152.2,103.0,83.0,97.0,0.781,8.43,2.83,7.55,0.88,1.1,0.279,0.407,0.152,0.311,0.429,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.093,0.454,0.192,0.072,0.189,0.65,0.51,1.11,3.12,0.71,92.2,88.8,85.9,92.4,84.5,0.278,0.431,0.222,0.2,0.471,0.19399999999999998,0.089,0.178,0.395,0.233,0.292,0.317,,,,,,,,,,0.165,0.228,0.135,,,,,,,,,,,,,,,,,,
2023/04/22,7:05 PM.,DET,BAL,home,Overcast.,59,666214,C,3,1,1,0,0,1,1,0,0,0,0,.167,.167,.389,.556,666214,joeywentz,Wentz,Left,Joey Wentz,DET,6.9,5.77,105.2,100.0,89.0,95.0,0.766,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.357,0.424,95.0,101.0,98.0,80.0,100.0,92.0,,,,,,,91.0,97.0,93.0,,0.416,0.251,,0.175,-2.53,-0.57,,,-0.22,93.4,86.0,85.0,,,0.374,0.682,0.19,0.271,0.5,0.29100000000000004,,,,0.189,0.392,0.318,102.0,106.0,105.0,0.158,-0.86,77.5,0.247,0.356,0.285,,,,,,,,,,,,,,,,,,,,,
2023/04/19,7:05 PM.,WSH,BAL,away,Clear.,74,669022,C,4,1,1,0,0,0,0,0,0,1,2,.133,.133,.200,.333,669022,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.42,5.2,136.1,97.0,100.0,101.0,0.749,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,69.0,88.0,90.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,,,,0.595,,0.188,0.029,-0.27,,,0.77,1.1,95.0,,86.5,,88.5,0.279,0.503,0.21600000000000003,,,,0.213,0.415,0.375,0.188,0.25,0.382,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,0.416,0.379,,,,,,,,,,,,,,,,,,,,,
2023/04/15,1:10 PM.,CWS,BAL,away,Partly Cloudy.,77,656629,C,3,0,0,0,0,0,0,0,0,1,5,.091,.091,.182,.273,656629,michaelkopech,Kopech,Right,Michael Kopech,CHW,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.347,0.384,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,,,,0.614,,0.272,0.074,-0.71,,,-1.5,0.15,95.2,,88.7,,84.8,0.244,0.462,0.264,,,,0.258,0.516,0.27399999999999997,0.133,0.3,0.33899999999999997,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,0.474,0.19399999999999998,,,,,,,,,,,,,,,,,,,,,
2023/04/12,6:37 PM.,OAK,BAL,home,Clear.,84,686610,C,4,0,0,0,0,0,0,0,0,1,1,.125,.125,.250,.375,686610,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,OAK,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,92.0,90.0,88.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,0.543,,0.271,0.166,-0.52,,,-0.79,-1.4,93.3,,84.2,,81.1,0.275,0.493,0.17800000000000002,,,,0.218,0.423,0.32799999999999996,0.34,0.515,0.374,93.0,77.0,85.0,0.02,-3.62,74.5,0.333,0.833,0.0,,,,,,,,,,,,,,,,,,,,,
2023/04/11,6:36 PM.,OAK,BAL,home,Partly Cloudy.,76,666205,DH,2,0,1,1,0,0,1,0,0,0,0,.250,.250,.500,.750,666205,kylemuller,Muller,Left,Kyle Muller,OAK,7.6,7.4,77.0,97.0,88.0,94.0,0.811,6.55,4.56,13.09,1.87,1.2,0.197,0.46,0.113,0.391,0.453,74.0,72.0,74.0,87.0,99.0,92.0,,,,90.0,98.0,99.0,,,,,0.517,,0.253,0.081,-2.52,,,-0.45,-3.21,93.5,,87.9,,87.1,0.395,0.663,0.161,,,,0.293,0.475,0.242,0.333,0.5,0.387,97.0,103.0,104.0,0.149,-2.07,81.2,0.268,0.415,0.284,,,,,,,,,,,,,,,,,,,,,
2023/04/09,1:37 PM.,NYY,BAL,home,Partly Cloudy.,55,641482,C,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,641482,nestorcortes,Cortes,Left,Nestor Cortes,NYY,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.432,0.176,0.29,0.441,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.288,0.158,0.028,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,83.4,89.3,76.9,0.213,0.352,0.249,0.26,0.545,0.20600000000000002,0.2,0.2,0.429,0.5,0.6,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
