,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff
26,2024-06-25,745322,Groundout,field_out,True,666624,663546,Christopher Morel,Sean Hjelle,0,0c0d35f4-9bc1-4845-bf2c-a8267c981082,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,,,,0.552,,,,,0.44,,,,,94.6,,,,,,,,0.333,0.424,0.104,,,,,,,,,,0.178,0.384,0.386,109.0,103.0,112.0,70.0,88.0,79.0,0.1,0.348,-0.2,-0.14,92.5,85.6,0.182,0.455,0.1
27,2024-06-25,745322,Groundout,field_out,True,621020,663546,Dansby Swanson,Sean Hjelle,0,dbe100e8-03cf-4c93-b9e2-8a8694b63d24,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,,,,0.552,,,,,0.44,,,,,94.6,,,,,,,,0.333,0.424,0.104,,,,,,,,,,0.178,0.384,0.386,109.0,103.0,112.0,70.0,88.0,79.0,0.1,0.348,-0.2,-0.14,92.5,85.6,0.182,0.455,0.1
28,2024-06-25,745322,Strikeout,strikeout,True,624585,543294,Jorge Soler,Kyle Hendricks,0,90df1f91-cf34-49c2-bd57-5084a95af1fe,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.39,-3.58,-0.85,,-1.24,87.8,80.9,87.8,,0.4,1.067,0.128,,,,0.357,0.504,0.101,0.278,0.421,0.244,88.0,108.0,105.0,0.127,1.57,74.3,0.12,0.24,0.381,,,,,,,,,,,,,,,
29,2024-06-25,745322,Groundout,field_out,True,656305,543294,Matt Chapman,Kyle Hendricks,0,1fba60c0-efd2-4f02-8173-823b6220e5b8,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.39,-3.58,-0.85,,-1.24,87.8,80.9,87.8,,0.4,1.067,0.128,,,,0.357,0.504,0.101,0.278,0.421,0.244,88.0,108.0,105.0,0.127,1.57,74.3,0.12,0.24,0.381,,,,,,,,,,,,,,,
30,2024-06-25,745322,Flyout,field_out,True,624424,543294,Michael Conforto,Kyle Hendricks,0,8a44752f-e1c5-47ee-aec0-c65728b7ecc6,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.39,-3.58,-0.85,,-1.24,87.8,80.9,87.8,,0.4,1.067,0.128,,,,0.357,0.504,0.101,0.278,0.421,0.244,88.0,108.0,105.0,0.127,1.57,74.3,0.12,0.24,0.381,,,,,,,,,,,,,,,
31,2024-06-25,745322,Strikeout,strikeout,True,691718,663546,Pete Crow-Armstrong,Sean Hjelle,0,9392cfc3-53b3-4db2-9a87-726ba2fc4b27,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,,,,0.552,,,,,0.44,,,,,94.6,,,,,,,,0.333,0.424,0.104,,,,,,,,,,0.178,0.384,0.386,109.0,103.0,112.0,70.0,88.0,79.0,0.1,0.348,-0.2,-0.14,92.5,85.6,0.182,0.455,0.1
32,2024-06-25,745322,Groundout,field_out,True,665804,663546,Miguel Amaya,Sean Hjelle,0,d035dbfa-0535-4424-b4e7-e3f1754a21b2,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,,,,0.552,,,,,0.44,,,,,94.6,,,,,,,,0.333,0.424,0.104,,,,,,,,,,0.178,0.384,0.386,109.0,103.0,112.0,70.0,88.0,79.0,0.1,0.348,-0.2,-0.14,92.5,85.6,0.182,0.455,0.1
33,2024-06-25,745322,Single,single,False,663538,663546,Nico Hoerner,Sean Hjelle,0,d324695b-6083-420d-8a4a-993587eacd04,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,,,,0.552,,,,,0.44,,,,,94.6,,,,,,,,0.333,0.424,0.104,,,,,,,,,,0.178,0.384,0.386,109.0,103.0,112.0,70.0,88.0,79.0,0.1,0.348,-0.2,-0.14,92.5,85.6,0.182,0.455,0.1
34,2024-06-25,745322,Walk,walk,False,683737,573124,Michael Busch,Taylor Rogers,1,c97ce80c-65ef-42b9-bb02-2c0f040c7477,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,79.0,96.0,90.0,109.0,95.0,101.0,0.495,,0.505,,,1.7,-1.03,,,,93.3,79.5,,,,0.306,0.569,0.333,0.159,0.232,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-06-25,745322,Strikeout,strikeout,True,641355,573124,Cody Bellinger,Taylor Rogers,0,3867d6d6-cd91-41fa-8ec7-1d1f684ecc3a,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,79.0,96.0,90.0,109.0,95.0,101.0,0.495,,0.505,,,1.7,-1.03,,,,93.3,79.5,,,,0.306,0.569,0.333,0.159,0.232,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-06-25,745322,Flyout,field_out,True,642731,543294,Thairo Estrada,Kyle Hendricks,0,f534c2e7-d50f-42f7-bb62-418ba395a6b2,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,0.365,0.119,,0.39,-3.58,-0.85,,-1.24,87.8,80.9,87.8,,0.4,1.067,0.128,,,,0.357,0.504,0.101,0.278,0.421,0.244,88.0,108.0,105.0,0.127,1.57,74.3,0.12,0.24,0.381,,,,,,,,,,,,,,,
