,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
17,2024-05-22,745743,Single,single,False,641487,641482,J.P. Crawford,Nestor Cortes,0,c8cc9eba-5474-42fe-9e8d-7031d1803f4c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-22,745743,Strikeout,strikeout,True,677594,641482,Julio Rodríguez,Nestor Cortes,0,1903b188-290f-4de1-888d-9f31b273cf0a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-22,745743,Single,single,False,641598,641482,Mitch Garver,Nestor Cortes,1,d1df1f79-8aab-4835-bce3-2abe24948bc3,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-22,745743,Groundout,field_out,True,663728,641482,Cal Raleigh,Nestor Cortes,0,9131a852-a17a-4ba5-996a-839fceb54996,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-22,745743,Groundout,field_out,True,665828,682243,Oswaldo Cabrera,Bryce Miller,0,4191317b-333c-43be-9bf3-917ba180d9fa,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,92.0,78.0,84.0,0.189,0.439,0.015,0.169,,1.42,-3.96,1.27,-1.33,,95.1,92.3,,94.6,83.8,0.197,0.349,0.276,0.5,0.75,0.1,0.333,0.593,0.118,,,,0.245,0.362,0.094,66.0,82.0,91.0,88.0,107.0,108.0,0.174,0.014,0.84,4.17,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,,,,,,
22,2024-05-22,745743,Single,single,False,683011,682243,Anthony Volpe,Bryce Miller,0,da4ed0f1-81bc-4a72-b165-560478058ebc,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,92.0,78.0,84.0,0.189,0.439,0.015,0.169,,1.42,-3.96,1.27,-1.33,,95.1,92.3,,94.6,83.8,0.197,0.349,0.276,0.5,0.75,0.1,0.333,0.593,0.118,,,,0.245,0.362,0.094,66.0,82.0,91.0,88.0,107.0,108.0,0.174,0.014,0.84,4.17,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,,,,,,
23,2024-05-22,745743,Home Run,home_run,False,665742,682243,Juan Soto,Bryce Miller,1,47df917b-34f3-4b4f-a58f-6e252b7bcb28,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,92.0,78.0,84.0,0.189,0.439,0.015,0.169,,1.42,-3.96,1.27,-1.33,,95.1,92.3,,94.6,83.8,0.197,0.349,0.276,0.5,0.75,0.1,0.333,0.593,0.118,,,,0.245,0.362,0.094,66.0,82.0,91.0,88.0,107.0,108.0,0.174,0.014,0.84,4.17,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,,,,,,
24,2024-05-22,745743,Flyout,field_out,True,592450,682243,Aaron Judge,Bryce Miller,0,ef26daef-cbef-4647-9b3b-fe33245f087b,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,92.0,78.0,84.0,0.189,0.439,0.015,0.169,,1.42,-3.96,1.27,-1.33,,95.1,92.3,,94.6,83.8,0.197,0.349,0.276,0.5,0.75,0.1,0.333,0.593,0.118,,,,0.245,0.362,0.094,66.0,82.0,91.0,88.0,107.0,108.0,0.174,0.014,0.84,4.17,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,,,,,,
25,2024-05-22,745743,Flyout,field_out,True,657077,682243,Alex Verdugo,Bryce Miller,0,4fbcc6f7-c072-4d70-a691-23bc2bc8820b,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,92.0,78.0,84.0,0.189,0.439,0.015,0.169,,1.42,-3.96,1.27,-1.33,,95.1,92.3,,94.6,83.8,0.197,0.349,0.276,0.5,0.75,0.1,0.333,0.593,0.118,,,,0.245,0.362,0.094,66.0,82.0,91.0,88.0,107.0,108.0,0.174,0.014,0.84,4.17,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,,,,,,
26,2024-05-22,745743,Flyout,field_out,True,664238,641482,Dylan Moore,Nestor Cortes,0,9870cfd2-457b-46e9-954f-7f9743ae0ebc,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-22,745743,Walk,walk,False,664034,641482,Ty France,Nestor Cortes,0,2f0b9060-ac83-43be-88c3-814a153503fa,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-22,745743,Grounded Into DP,grounded_into_double_play,True,593871,641482,Jorge Polanco,Nestor Cortes,1,9a934647-c7c0-4fad-97a0-9bdb2b2fdb41,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-22,745743,Groundout,field_out,True,519317,682243,Giancarlo Stanton,Bryce Miller,0,b1a5dda3-7238-4c5c-a745-cf79d642494a,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,92.0,78.0,84.0,0.189,0.439,0.015,0.169,,1.42,-3.96,1.27,-1.33,,95.1,92.3,,94.6,83.8,0.197,0.349,0.276,0.5,0.75,0.1,0.333,0.593,0.118,,,,0.245,0.362,0.094,66.0,82.0,91.0,88.0,107.0,108.0,0.174,0.014,0.84,4.17,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,,,,,,
30,2024-05-22,745743,Pop Out,field_out,True,519203,682243,Anthony Rizzo,Bryce Miller,0,678d6fba-bdcf-41f8-b7df-db5c33452401,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,92.0,78.0,84.0,0.189,0.439,0.015,0.169,,1.42,-3.96,1.27,-1.33,,95.1,92.3,,94.6,83.8,0.197,0.349,0.276,0.5,0.75,0.1,0.333,0.593,0.118,,,,0.245,0.362,0.094,66.0,82.0,91.0,88.0,107.0,108.0,0.174,0.014,0.84,4.17,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,,,,,,
31,2024-05-22,745743,Strikeout,strikeout,True,650402,682243,Gleyber Torres,Bryce Miller,0,9aa54cdb-75dd-4e70-8a31-485831799308,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,99.0,100.0,98.0,120.0,95.0,99.0,92.0,78.0,84.0,0.189,0.439,0.015,0.169,,1.42,-3.96,1.27,-1.33,,95.1,92.3,,94.6,83.8,0.197,0.349,0.276,0.5,0.75,0.1,0.333,0.593,0.118,,,,0.245,0.362,0.094,66.0,82.0,91.0,88.0,107.0,108.0,0.174,0.014,0.84,4.17,83.8,85.5,0.181,0.266,0.256,0.0,0.0,0.25,,,,,,
